"Автовская ул., д.21",421\229,419\211,0\-8
"Автовская ул., д.22",217\200,218\176,0\-12
"Автовская ул., д.25",151\127,218\127,44\0
"Автовская ул., д.26/37",638\370,584\278,-8\-25
"Автовская ул., д.28/30",198\161,314\235,59\46
"Автовская ул., д.29",840\452,768\456,-9\1
"Автовская ул., д.30",107\76,94\64,-12\-16
"Автовская ул., д.32",85\72,123\99,45\38
"Автовская ул., д.34",107\64,92\54,-14\-16
"Автовская ул., д.38",65\48,76\52,17\8
"Автовская ул., д.40",173\169,215\169,24\0
"Автовская ул., д.46",102\66,52\44,-49\-33
"Автовская ул., д.52",128\143,146\139,14\-3
"Балтийская ул., д.2/14",516\292,473\365,-8\25
"Балтийская ул., д.12",310\245,303\222,-2\-9
"Балтийская ул., д.14",671\337,704\359,5\7
"Балтийская ул., д.17",45\46,31\26,-31\-43
"Балтийская ул., д.17, к.2",378\212,329\169,-13\-20
"Балтийская ул., д.18",37\32,53\36,43\13
"Балтийская ул., д.19а",24\18,18\12,-25\-33
"Балтийская ул., д.19б",13\10,9\6,-31\-40
"Балтийская ул., д.20",16\19,58\61,263\221
"Балтийская ул., д.21",1\0,1\0,0\-
"Балтийская ул., д.21, к.2",22\11,6\3,-73\-73
"Балтийская ул., д.22",12\16,45\46,275\188
"Балтийская ул., д.23",148\23,105\24,-29\4
"Балтийская ул., д.24",39\41,61\63,56\54
"Балтийская ул., д.25",122\62,102\53,-16\-15
"Балтийская ул., д.27",99\65,74\48,-25\-26
"Балтийская ул., д.32а",64\51,55\40,-14\-22
"Балтийская ул., д.32д",24\16,21\14,-13\-13
"Балтийская ул., д.34",57\0,34\0,-40\-
"Балтийская ул., д.36/9",139\77,168\95,21\23
"Балтийская ул., д.38",167\131,254\177,52\35
"Баррикадная ул., д.3",163\94,136\67,-17\-29
"Баррикадная ул., д.4",119\58,55\28,-54\-52
"Баррикадная ул., д.5",221\255,203\224,-8\-12
"Баррикадная ул., д.34",105\59,67\33,-36\-44
"Белоусова ул., д.3",76\49,65\34,-14\-31
"Белоусова ул., д.5",74\70,92\73,24\4
"Белоусова ул., д.6/42",367\211,313\192,-15\-9
"Белоусова ул., д.10",311\210,243\152,-22\-28
"Белоусова ул., д.14/41",3\1,2\0,-33\-100
"Белоусова ул., д.16",86\48,78\43,-9\-10
"Белоусова ул., д.18",98\52,64\35,-35\-33
"Белоусова ул., д.18, к.1",190\174,177\170,-7\-2
"Белоусова ул., д.20",83\41,61\30,-27\-27
"Белоусова ул., д.22",27\12,20\9,-26\-25
"Белоусова ул., д.24/32",69\48,37\47,-46\-2
"Васи Алексеева ул., д.7",31\26,18\7,-42\-73
"Васи Алексеева ул., д.9",15\9,19\10,27\11
"Васи Алексеева ул., д.10",317\0,317\0,0\-
"Васи Алексеева ул., д.11",160\114,220\144,38\26
"Васи Алексеева ул., д.16",249\0,249\0,0\-
"Васи Алексеева ул., д.17",198\141,178\130,-10\-8
"Васи Алексеева ул., д.20/24",169\121,151\98,-11\-19
"Васи Алексеева ул., д.21",35\25,49\229,40\816
"Васи Алексеева ул., д.22",612\413,661\493,8\19
"Васи Алексеева ул., д.24",224\127,198\112,-12\-12
"Васи Алексеева ул., д.25",91\61,108\76,19\25
"Васи Алексеева ул., д.26",277\237,295\238,6\0
"Васи Алексеева ул., д.28",194\133,193\134,-1\1
"Васи Алексеева ул., д.30",437\358,417\329,-5\-8
"Возрождения ул., д.7/25",296\172,442\278,49\62
"Возрождения ул., д.9",13\8,12\7,-8\-13
"Возрождения ул., д.15",99\107,94\43,-5\-60
"Возрождения ул., д.19/38",512\370,879\397,72\7
"Возрождения ул., д.23",95\47,97\48,2\2
"Возрождения ул., д.25",119\56,81\40,-32\-29
"Возрождения ул., д.27",176\111,146\89,-17\-20
"Гладкова ул., д.1",33\53,38\45,15\-15
"Гладкова ул., д.1а",78\36,63\36,-19\0
"Гладкова ул., д.7/10",13\28,9\18,-31\-36
"Гладкова ул., д.11",28\20,34\18,21\-10
"Гладкова ул., д.13",31\26,34\29,10\12
"Гладкова ул., д.17",195\84,174\59,-11\-30
"Гладкова ул., д.19",63\78,50\72,-21\-8
"Гладкова ул., д.21",22\11,23\12,5\9
"Гладкова ул., д.23",117\133,112\116,-4\-13
"Гладкова ул., д.24/7",123\65,87\47,-29\-28
"Гладкова ул., д.25",396\242,398\222,1\-8
"Гладкова ул., д.26",130\83,127\72,-2\-13
"Гладкова ул., д.29",118\126,139\124,18\-2
"Гладкова ул., д.31/7",41\31,34\18,-17\-42
"Гладкова ул., д.33",285\119,255\100,-11\-16
"Гладкова ул., д.35",51\27,14\8,-73\-70
"Гладкова ул., д.39",38\23,35\19,-8\-17
"Гладкова ул., д.41",1\1,1\0,0\-100
"Гладкова ул., д.43",53\39,26\20,-51\-49
"Губина ул., д.1/32",231\102,205\84,-11\-18
"Губина ул., д.3",64\29,56\30,-13\3
"Губина ул., д.4",18\2,18\6,0\200
"Губина ул., д.5",145\305,133\116,-8\-62
"Губина ул., д.6",155\84,111\50,-28\-40
"Губина ул., д.8",232\64,152\46,-34\-28
"Губина ул., д.9, к.1",86\53,66\44,-23\-17
"Губина ул., д.9, к.2",35\21,36\62,3\195
"Губина ул., д.12",148\76,122\60,-18\-21
"Губина ул., д.13, к.1",41\0,41\0,0\-
"Губина ул., д.13, к.2",90\40,35\24,-61\-40
"Губина ул., д.14",90\47,61\40,-32\-15
"Губина ул., д.15",70\32,53\26,-24\-19
"Губина ул., д.18",61\20,43\23,-30\15
"Губина ул., д.19/16",45\26,62\57,38\119
"Губина ул., д.20",141\76,154\17,9\-78
"Губина ул., д.21",71\44,66\31,-7\-30
"Губина ул., д.22/21",45\20,17\12,-62\-40
"Губина ул., д.23/19",139\69,167\81,20\17
"Двинская ул., д.4",438\308,500\312,14\1
"Двинская ул., д.4, к.1",230\169,260\186,13\10
"Двинская ул., д.4, к.2",369\262,395\283,7\8
"Двинская ул., д.4, к.3",255\250,340\250,33\0
"Двинская ул., д.4, к.4",160\201,219\200,37\0
"Двинская ул., д.8",133\131,156\122,17\-7
"Двинская ул., д.9",189\104,167\88,-12\-15
"Двинская ул., д.10",349\259,391\273,12\5
"Двинская ул., д.11",251\195,317\218,26\12
"Двинская ул., д.14",259\187,291\199,12\6
"Двинская ул., д.14, к.4",1231\701,1252\423,2\-40
"Двинская ул., д.16, к.1",3781\1503,4132\1604,9\7
"Двинская ул., д.16, к.3",2251\1009,2298\942,2\-7
"Двинская ул., д.17",515\268,537\275,4\3
"Зайцева ул., д.3",753\610,488\1077,-35\77
"Зайцева ул., д.17/23",1566\754,1606\810,3\7
"Зайцева ул., д.18/16",191\112,199\116,4\4
"Зайцева ул., д.19/18",272\258,323\250,19\-3
"Зайцева ул., д.20",391\235,493\316,26\34
"Зайцева ул., д.21",57\20,33\15,-42\-25
"Зайцева ул., д.22/13",978\454,1055\457,8\1
"Зайцева ул., д.25",118\76,123\79,4\4
"Зайцева ул., д.26",249\0,249\0,0\-
"Зайцева ул., д.29",56\53,42\45,-25\-15
"Зайцева ул., д.31",201\163,221\158,10\-3
"Зайцева ул., д.32",168\126,172\130,2\3
"Зайцева ул., д.33",310\299,312\277,1\-7
"Зайцева ул., д.34",192\82,191\87,-1\6
"Зайцева ул., д.36",285\193,342\330,20\71
"Зайцева ул., д.37",241\138,266\176,10\28
"Зайцева ул., д.39",215\168,184\136,-14\-19
"Зины Портновой ул., д.4",172\0,172\0,0\-
"Зины Портновой ул., д.6",195\227,264\267,35\18
"Зины Портновой ул., д.8",246\212,287\227,17\7
"Зины Портновой ул., д.10",103\125,180\134,75\7
"Зины Портновой ул., д.12",126\149,190\186,51\25
"Зины Портновой ул., д.14",241\234,301\245,25\5
"Зины Портновой ул., д.16",535\268,525\226,-2\-16
"Зины Портновой ул., д.18",239\237,278\249,16\5
"Зины Портновой ул., д.20",24\30,37\35,54\17
"Зины Портновой ул., д.22",68\74,83\66,22\-11
"Зины Портновой ул., д.24",118\154,164\157,39\2
"Зины Портновой ул., д.26",136\201,177\193,30\-4
"Зины Портновой ул., д.28",304\180,311\167,2\-7
"Зины Портновой ул., д.30",260\266,363\294,40\11
"Зои Космодемьянской ул., д.3",264\201,219\145,-17\-28
"Зои Космодемьянской ул., д.5",623\271,741\232,19\-14
"Зои Космодемьянской ул., д.6, к.1",441\185,413\176,-6\-5
"Зои Космодемьянской ул., д.8/17",37\33,43\39,16\18
"Зои Космодемьянской ул., д.15",124\83,101\56,-19\-33
"Зои Космодемьянской ул., д.16/24",81\37,62\43,-23\16
"Зои Космодемьянской ул., д.17/26",73\53,77\89,5\68
"Зои Космодемьянской ул., д.21",118\47,187\74,58\57
"Зои Космодемьянской ул., д.23",149\32,134\45,-10\41
"Зои Космодемьянской ул., д.25/20",108\64,101\74,-6\16
"Зои Космодемьянской ул., д.27",312\201,243\161,-22\-20
"Зои Космодемьянской ул., д.29",27\38,59\59,119\55
"Ивана Черных ул., д.1",100\58,59\36,-41\-38
"Ивана Черных ул., д.3",221\110,249\116,13\5
"Ивана Черных ул., д.3, к.2",161\118,156\84,-3\-29
"Ивана Черных ул., д.13а",115\70,101\62,-12\-11
"Ивана Черных ул., д.13б",150\128,187\162,25\27
"Ивана Черных ул., д.15а",142\97,188\144,32\48
"Ивана Черных ул., д.15б",54\45,36\34,-33\-24
"Ивана Черных ул., д.19",124\125,155\124,25\-1
"Ивана Черных ул., д.21",82\57,118\87,44\53
"Канонерский о., д.7",6125\2809,6752\3227,10\15
"Канонерский о., д.8",3903\2324,4374\2015,12\-13
"Канонерский о., д.9",2721\912,2674\974,-2\7
"Канонерский о., д.10",3425\1478,3204\1200,-6\-19
"Канонерский о., д.12",984\293,670\298,-32\2
"Канонерский о., д.12, к.2",590\297,774\392,31\32
"Канонерский о., д.13",456\363,260\389,-43\7
"Канонерский о., д.14",354\239,222\141,-37\-41
"Канонерский о., д.16",158\60,109\69,-31\15
"Канонерский о., д.25",284\68,198\63,-30\-7
"Корнеева ул., д.2",610\365,579\312,-5\-15
"Корнеева ул., д.6",1159\298,1471\373,27\25
"Косинова ул., д.5",15\8,26\14,73\75
"Косинова ул., д.7",45\52,39\46,-13\-12
"Косинова ул., д.9/9",23\34,29\42,26\24
"Косинова ул., д.14, к.1",574\492,681\520,19\6
"Косинова ул., д.14, к.2",147\100,151\98,3\-2
"Краснопутиловская ул., д.16/13",885\402,853\470,-4\17
"Краснопутиловская ул., д.18",103\51,107\77,4\51
"Краснопутиловская ул., д.20",360\222,352\219,-2\-1
"Краснопутиловская ул., д.26",593\311,516\312,-13\0
"Краснопутиловская ул., д.28/20",350\193,373\199,7\3
"Ленинский пр., д.110, к.1а",365\367,485\458,33\25
"Ленинский пр., д.110, к.1б",1721\1463,1694\1381,-2\-6
"Ленинский пр., д.120, к.2",197\129,252\158,28\22
"Ленинский пр., д.124",1826\701,1999\672,9\-4
"Ленинский пр., д.130, к.2",883\397,988\464,12\17
"Майков пер., д.3",65\55,81\59,25\7
"Майков пер., д.5а",95\51,77\25,-19\-51
"Майков пер., д.7/1",172\74,150\75,-13\1
"Маршала Говорова ул., д.3/7",395\0,403\0,2\-
"Маршала Говорова ул., д.5/4",454\329,423\317,-7\-4
"Маршала Говорова ул., д.6/5",167\98,132\83,-21\-15
"Маршала Говорова ул., д.7",110\65,130\70,18\8
"Маршала Говорова ул., д.11/3",486\0,486\0,0\-
"Маршала Говорова ул., д.15",52\81,75\99,44\22
"Маршала Говорова ул., д.16",3297\1325,3551\1488,8\12
"Маршала Говорова ул., д.17",54\46,92\90,70\96
"Маршала Говорова ул., д.21",311\174,362\200,16\15
"Маршала Говорова ул., д.22/10",466\358,528\378,13\6
"Маршала Говорова ул., д.22, к.2",115\89,133\109,16\22
"Маршала Говорова ул., д.23",108\84,119\23,10\-73
"Маршала Говорова ул., д.24",484\335,523\336,8\0
"Маршала Говорова ул., д.26, к.2",256\133,249\127,-3\-5
"Маршала Жукова пр., д.18а",1003\639,1043\554,4\-13
"Маршала Жукова пр., д.18б",1953\836,1882\715,-4\-14
"Маршала Жукова пр., д.18в",2530\1486,2819\1568,11\6
"Маршала Жукова пр., д.18г",1267\805,1566\847,24\5
"Маршала Жукова пр., д.18д",1025\498,1101\556,7\12
"Маршала Жукова пр., д.20",4635\1098,3154\1063,-32\-3
"Маршала Жукова пр., д.26/16а",884\677,862\623,-2\-8
"Маршала Жукова пр., д.26/16б",1586\978,1628\974,3\0
"Маршала Жукова пр., д.26/16в",1743\1259,1844\1264,6\0
"Маршала Жукова пр., д.28, к.1",2085\1521,2082\1437,0\-6
"Маршала Жукова пр., д.30, к.2а",1440\900,1419\891,-1\-1
"Маршала Жукова пр., д.30, к.2б",660\179,598\162,-9\-9
"Маршала Жукова пр., д.30, к.2в",3610\2314,3268\1861,-9\-20
"Маршала Жукова пр., д.30, к.2г",1336\878,1632\1077,22\23
"Маршала Жукова пр., д.30, к.2д",2238\1855,2210\1525,-1\-18
"Маршала Жукова пр., д.30, к.2е",1053\1022,1102\891,5\-13
"Маршала Жукова пр., д.30, к.2ж",2090\1229,1975\1173,-6\-5
"Маршала Жукова пр., д.32, к.1",3233\2008,3420\2002,6\0
"Маршала Жукова пр., д.34, к.1а",1617\1275,1703\1216,5\-5
"Маршала Жукова пр., д.34, к.1б",345\72,390\76,13\6
"Маршала Жукова пр., д.34, к.1в",1482\993,2239\2328,51\134
"Маршала Жукова пр., д.34, к.1г",954\743,1076\836,13\13
"Маршала Жукова пр., д.34, к.1д",670\138,754\147,13\7
"Маршала Жукова пр., д.34, к.1е",1009\213,1144\223,13\5
"Маршала Казакова ул., д.1, к.2",1310\955,1333\936,2\-2
"Маршала Казакова ул., д.3, к.1",1384\628,1268\481,-8\-23
"Маршала Казакова ул., д.5, к.1а",664\540,724\421,9\-22
"Маршала Казакова ул., д.5, к.1б",999\869,1159\840,16\-3
"Маршала Казакова ул., д.10, к.1а",1032\988,1295\785,25\-21
"Маршала Казакова ул., д.10, к.1б",841\625,984\749,17\20
"Маршала Казакова ул., д.10, к.1в",1231\670,1563\888,27\33
"Маршала Казакова ул., д.10, к.1д",800\901,1140\997,43\11
"Маршала Казакова ул., д.13",2371\812,2491\804,5\-1
"Метростроевцев ул., д.2",176\174,230\196,31\13
"Метростроевцев ул., д.3",46\0,46\0,0\-
"Морской пехоты ул., д.4",1779\1154,2558\1410,44\22
"Морской пехоты ул., д.6, к.1",2078\437,2024\496,-3\14
"Морской пехоты ул., д.10, к.1",1802\908,1924\1043,7\15
"Морской пехоты ул., д.14",1236\641,1386\707,12\10
"Народного ополчения пр., д.7",302\113,408\186,35\65
"Новаторов бул., д.1",95\127,318\320,235\152
"Новаторов бул., д.3",116\91,160\114,38\25
"Новоовсянниковская ул., д.9",11\6,13\8,18\33
"Новоовсянниковская ул., д.13",21\13,26\17,24\31
"Новоовсянниковская ул., д.17а",396\194,18\33,-95\-83
"Новоовсянниковская ул., д.19, к.2",39\18,44\21,13\17
"Новостроек ул., д.8",29\22,32\22,10\0
"Новостроек ул., д.20",268\171,252\154,-6\-10
"Новостроек ул., д.25",263\139,283\167,8\20
"Новостроек ул., д.27",83\47,64\35,-23\-26
"Новостроек ул., д.28",95\57,506\67,433\18
"Новостроек ул., д.29",130\76,184\108,42\42
"Новостроек ул., д.31",231\145,306\183,32\26
"Новостроек ул., д.33",199\151,210\149,6\-1
"Новостроек ул., д.35",298\185,230\81,-23\-56
"Оборонная ул., д.3",178\153,171\118,-4\-23
"Оборонная ул., д.4",867\489,819\426,-6\-13
"Оборонная ул., д.5",315\277,384\296,22\7
"Оборонная ул., д.6",4\2,4\2,0\0
"Оборонная ул., д.7/20",95\77,14\8,-85\-90
"Оборонная ул., д.14",72\31,102\64,42\106
"Оборонная ул., д.17/13",110\71,72\51,-35\-28
"Оборонная ул., д.19",115\91,118\112,3\23
"Оборонная ул., д.20/18",79\36,92\54,16\50
"Оборонная ул., д.23/17",68\36,41\21,-40\-42
"Оборонная ул., д.27",61\25,68\35,11\40
"Огородный пер., д.4, к.3",323\235,393\281,22\20
"Огородный пер., д.6, к.1",596\299,351\182,-41\-39
"Огородный пер., д.6, к.2",446\278,579\331,30\19
"Огородный пер., д.11",472\98,318\55,-33\-44
"Промышленная ул., д.10",76\40,117\59,54\48
"Промышленная ул., д.12",33\41,69\54,109\32
"Промышленная ул., д.14",70\41,88\51,26\24
"Промышленная ул., д.16",39\26,32\15,-18\-42
"Промышленная ул., д.26",110\66,62\50,-44\-24
"Промышленная ул., д.28",67\26,122\41,82\58
"Промышленная ул., д.30",82\16,46\20,-44\25
"Промышленная ул., д.34",59\32,37\22,-37\-31
"Промышленная ул., д.36",83\53,97\64,17\21
"Промышленная ул., д.38",23\37,23\12,0\-68
"Севастопольская ул., д.6",95\49,75\37,-21\-24
"Севастопольская ул., д.34",66\69,88\45,33\-35
"Севастопольская ул., д.43",92\19,25\12,-73\-37
"Стачек пр., д.1",485\65,500\94,3\45
"Стачек пр., д.2/2",83\35,106\53,28\51
"Стачек пр., д.4/1",225\131,192\120,-15\-8
"Стачек пр., д.6",341\124,543\295,59\138
"Стачек пр., д.8/2",40\35,58\36,45\3
"Стачек пр., д.8а",112\0,112\0,0\-
"Стачек пр., д.9",520\335,447\242,-14\-28
"Стачек пр., д.10",159\111,139\111,-13\0
"Стачек пр., д.11",167\171,234\200,40\17
"Стачек пр., д.13",245\64,206\135,-16\111
"Стачек пр., д.15",14\15,15\8,7\-47
"Стачек пр., д.17",639\261,622\285,-3\9
"Стачек пр., д.19",617\305,1000\458,62\50
"Стачек пр., д.21",2001\668,2322\782,16\17
"Стачек пр., д.22",91\102,185\147,103\44
"Стачек пр., д.22а",853\304,993\376,16\24
"Стачек пр., д.23",1029\489,1019\483,-1\-1
"Стачек пр., д.24",80\55,94\57,18\4
"Стачек пр., д.27",41\38,39\35,-5\-8
"Стачек пр., д.29",184\107,331\169,80\58
"Стачек пр., д.33/2",49\46,63\58,29\26
"Стачек пр., д.34, к.1",370\136,875\312,136\129
"Стачек пр., д.34, к.2",29\15,35\20,21\33
"Стачек пр., д.35",70\90,76\47,9\-48
"Стачек пр., д.38",28\11,51\34,82\209
"Стачек пр., д.41",487\911,546\369,12\-59
"Стачек пр., д.42",10\24,24\31,140\29
"Стачек пр., д.95, к.1",2244\1316,2772\1528,24\16
"Стачек пр., д.101, к.1а",1438\763,1603\825,11\8
"Стачек пр., д.101, к.1б",658\576,1072\809,63\40
"Стачек пр., д.101, к.1в",2175\1370,1824\1486,-16\8
"Стачек пр., д.101, к.1г",904\731,1255\921,39\26
"Стачек пр., д.101, к.1д",1204\685,1464\827,22\21
"Стачек пр., д.102",158\14,67\10,-58\-29
"Стачек пр., д.103, к.1",1466\1678,1734\1877,18\12
"Стачек пр., д.105, к.2а",940\610,956\594,2\-3
"Стачек пр., д.105, к.2б",1625\1322,1936\1376,19\4
"Стачек пр., д.105, к.2в",2717\1177,2671\1178,-2\0
"Стачек пр., д.105, к.2г",1124\1043,972\268,-14\-74
"Стачек пр., д.105, к.2д",2910\1965,3119\1924,7\-2
"Стачек пр., д.105, к.2е",1193\952,1336\1054,12\11
"Стачек пр., д.105, к.2ж",2980\1690,2908\1562,-2\-8
"Стачек пр., д.105, к.2з",1135\813,1382\928,22\14
"Стачек пр., д.107, к.1",1632\561,1667\548,2\-2
"Тракторная ул., д.3",108\107,113\103,5\-4
"Тракторная ул., д.4",76\42,66\36,-13\-14
"Тракторная ул., д.4а",195\168,195\157,0\-7
"Тракторная ул., д.5",184\114,164\80,-11\-30
"Тракторная ул., д.6",51\67,58\54,14\-19
"Тракторная ул., д.6, к.2",48\40,54\35,13\-13
"Тракторная ул., д.7",94\49,86\51,-9\4
"Тракторная ул., д.8",90\86,138\100,53\16
"Тракторная ул., д.9",205\146,324\197,58\35
"Тракторная ул., д.10",67\65,116\83,73\28
"Тракторная ул., д.11",80\40,98\51,23\28
"Тракторная ул., д.12",113\174,150\169,33\-3
"Тракторная ул., д.13",85\78,243\155,186\99
"Тракторная ул., д.15",216\106,273\125,26\18
"Трамвайный пр., д.5",112\177,183\207,63\17
"Трамвайный пр., д.7, к.1",109\97,164\122,50\26
"Трамвайный пр., д.7, к.2",503\243,494\252,-2\4
"Трамвайный пр., д.9, к.1",155\208,319\266,106\28
"Трамвайный пр., д.9, к.2",206\109,203\98,-1\-10
