"Автовская ул., д.21","175,85","173,66",-1
"Автовская ул., д.25","251,39","255,07",1
"Автовская ул., д.28/30","416,54","412,45",-1
"Автовская ул., д.29","192,7","185,65",-4
"Автовская ул., д.30","106,97","110,24",3
"Автовская ул., д.32","316,42","314,61",-1
"Автовская ул., д.34","256,12","245,48",-4
"Автовская ул., д.38","149,75","143,49",-4
"Автовская ул., д.40","369,4","356,64",-3
"Балтийская ул., д.17, к.2","365,43","369,76",1
"Балтийская ул., д.18","132,26","133,27",1
"Балтийская ул., д.19а","127,93","139,13",9
"Балтийская ул., д.19б","74,68","74,35",0
"Балтийская ул., д.20","55,43","38,67",-30
"Балтийская ул., д.21","35,27","30,98",-12
"Балтийская ул., д.21, к.2","55,54","56,29",1
"Балтийская ул., д.22","71,38","65,93",-8
"Балтийская ул., д.23","24,4","25,93",6
"Балтийская ул., д.24","115,88","114,65",-1
"Балтийская ул., д.25","80,03","78,53",-2
"Балтийская ул., д.27","38,16","38,92",2
"Балтийская ул., д.34","53,96","49,65",-8
"Баррикадная ул., д.4","43,57","40,01",-8
"Баррикадная ул., д.5","272,72","258,32",-5
"Белоусова ул., д.3","100,54","98,95",-2
"Белоусова ул., д.5","70,06","80,78",15
"Белоусова ул., д.10","60,4","60,52",0
"Белоусова ул., д.14/41","69,5","68,55",-1
"Белоусова ул., д.16","40,77","34,94",-14
"Белоусова ул., д.18","66,19","70,93",7
"Васи Алексеева ул., д.16","519,61","521,42",0
"Васи Алексеева ул., д.17","306,12","284,87",-7
"Васи Алексеева ул., д.21","353,57","349,87",-1
"Васи Алексеева ул., д.25","211,83","213,94",1
"Гладкова ул., д.1","64,6","63,97",-1
"Гладкова ул., д.1а","72,69","75,79",4
"Гладкова ул., д.11","66,14","65,9",0
"Гладкова ул., д.13","57,05","55,81",-2
"Гладкова ул., д.17","31,69","32,31",2
"Гладкова ул., д.19","108,18","104,2",-4
"Гладкова ул., д.21","74,49","71,77",-4
"Гладкова ул., д.24/7","37,13","41,2",11
"Гладкова ул., д.26","76,09","76,83",1
"Гладкова ул., д.31/7","73,24","75,46",3
"Гладкова ул., д.33","87,3","84,03",-4
"Гладкова ул., д.35","65,81","60,58",-8
"Гладкова ул., д.39","64,82","61,55",-5
"Гладкова ул., д.41","43,71","45,71",5
"Гладкова ул., д.43","49,52","41,95",-15
"Губина ул., д.1/32","87,96","88,75",1
"Губина ул., д.3","43,96","44,83",2
"Губина ул., д.4","28,84","27,72",-4
"Губина ул., д.5","113,06","143,2",27
"Губина ул., д.6","81,74","68,36",-16
"Губина ул., д.8","50,64","51,28",1
"Губина ул., д.9, к.1","75,74","63,84",-16
"Губина ул., д.9, к.2","56,86","61,53",8
"Губина ул., д.13, к.1","69,05","64,56",-7
"Губина ул., д.13, к.2","57,77","64,32",11
"Губина ул., д.19/16","94,95","92,16",-3
"Губина ул., д.20","101,53","103,85",2
"Губина ул., д.21","43,16","43,53",1
"Губина ул., д.22/21","64,27","54,16",-16
"Губина ул., д.23/19","48,88","50,37",3
"Двинская ул., д.14, к.4","1064,32","949,24",-11
"Двинская ул., д.16, к.1","1624,53","1456,54",-10
"Двинская ул., д.16, к.3","1222,75","1195,43",-2
"Зайцева ул., д.3","510,52","484,91",-5
"Зайцева ул., д.19/18","383,55","385,31",0
"Зайцева ул., д.21","131,34","123,75",-6
"Зайцева ул., д.25","245,59","241,54",-2
"Зайцева ул., д.29","163,51","153,5",-6
"Зайцева ул., д.31","369,39","377,69",2
"Зины Портновой ул., д.4","284,49","353,75",24
