"Белоусова ул., д.20",54\54,69\69,28\28
"Белоусова ул., д.22",994\502,1397\640,41\27
"Белоусова ул., д.24/32",7\13,10\8,43\-38
"Васи Алексеева ул., д.7",77\45,17\9,-78\-80
"Васи Алексеева ул., д.9",43\43,"44,54\77",4\79
"Васи Алексеева ул., д.10","280,25\185","444,12\200",58\8
"Васи Алексеева ул., д.11",138\135,162\133,17\-1
"Васи Алексеева ул., д.17",124\134,132\139,6\4
"Васи Алексеева ул., д.20/24",139\149,144\120,4\-19
"Васи Алексеева ул., д.21",137\117,82\93,-40\-21
"Васи Алексеева ул., д.22","301,65\395","255,78\424",-15\7
"Васи Алексеева ул., д.24",252\181,324\199,29\10
"Васи Алексеева ул., д.25",142\169,100\134,-30\-21
"Васи Алексеева ул., д.26","100,48\226","154,88\259",54\15
"Васи Алексеева ул., д.28",123\87,155\98,26\13
"Васи Алексеева ул., д.30","516,89\144","379,41\311",-27\116
"Возрождения ул., д.7/25","260,41\284","3111,34\0",1095\-100
"Возрождения ул., д.9",22\22,21\14,-5\-36
"Возрождения ул., д.15","102,48\111","104,48\109",2\-2
"Возрождения ул., д.19/38","163,39\271","293,23\338",79\25
"Возрождения ул., д.23",91\77,293\174,222\126
"Возрождения ул., д.25",152\119,170\138,12\16
"Возрождения ул., д.27",152\90,173\105,14\17
"Гладкова ул., д.1","33,49\79","7,17\87",-79\10
"Гладкова ул., д.1а",88\43,70\29,-20\-33
"Гладкова ул., д.7/10",91\45,85\43,-7\-4
"Гладкова ул., д.11",15\20,5\2,-67\-90
"Гладкова ул., д.13",23\14,20\15,-13\7
"Гладкова ул., д.17",200\115,250\150,25\30
"Гладкова ул., д.19",21\11,21\9,0\-18
"Гладкова ул., д.21",255\0,255\0,0\-
"Гладкова ул., д.23",119\114,110\129,-8\13
"Гладкова ул., д.24/7",70\37,55\33,-21\-11
"Гладкова ул., д.25",171\158,203\195,19\23
"Гладкова ул., д.26",97\69,130\90,34\30
"Гладкова ул., д.29",34\72,53\88,56\22
"Гладкова ул., д.31/7",61\0,63\0,3\-
"Гладкова ул., д.33",101\57,104\61,3\7
"Гладкова ул., д.35",231\0,231\0,0\-
"Гладкова ул., д.39",23\27,24\19,4\-30
"Гладкова ул., д.41",1\3,1\0,0\-100
"Гладкова ул., д.43",43\11,35\28,-19\155
"Губина ул., д.1/32","161,71\92","112,34\69",-31\-25
"Губина ул., д.4","83,83\50","106,13\59",27\18
"Губина ул., д.5","958,63\0","958,63\0",0\-
"Губина ул., д.6",200\91,261\160,31\76
"Губина ул., д.8",174\72,157\54,-10\-25
"Губина ул., д.9, к.1",17\69,30\49,76\-29
"Губина ул., д.9, к.2",15\8,22\11,47\38
"Губина ул., д.12",164\82,161\82,-2\0
"Губина ул., д.13, к.1","44,91\43","63,07\60",40\40
"Губина ул., д.13, к.2",41\44,42\31,2\-30
"Губина ул., д.14",34\21,31\19,-9\-10
"Губина ул., д.15",56\27,68\36,21\33
"Губина ул., д.18",27\13,25\13,-7\0
"Губина ул., д.19/16",13\10,66\53,408\430
"Губина ул., д.20",113\63,94\54,-17\-14
"Губина ул., д.21",61\39,90\55,48\41
"Губина ул., д.22/21",88\44,69\34,-22\-23
"Губина ул., д.23/19",100\50,141\68,41\36
"Двинская ул., д.4",357\278,398\346,11\24
"Двинская ул., д.4, к.1",220\196,267\216,21\10
"Двинская ул., д.4, к.2",212\235,323\253,52\8
"Двинская ул., д.4, к.3",276\255,290\277,5\9
"Двинская ул., д.4, к.4",185\154,137\180,-26\17
"Двинская ул., д.8",96\97,100\110,4\13
"Двинская ул., д.9","191,1\131","168,39\113",-12\-14
"Двинская ул., д.10","1437,88\82","1951,21\72",36\-12
"Двинская ул., д.11","1675,1\0","1692,45\0",1\-
"Двинская ул., д.14",244\153,254\140,4\-8
"Двинская ул., д.14, к.4",1231\407,1186\416,-4\2
"Двинская ул., д.16, к.1","3896,61\1530,01",3096\1244,-21\-19
"Двинская ул., д.17",725\203,572\252,-21\24
"Зайцева ул., д.3",188\0,"31,89\0",-83\-
"Зайцева ул., д.17/23","645,75\384","804,31\425",25\11
"Зайцева ул., д.18/16",102\65,56\87,-45\34
"Зайцева ул., д.19/18",171\137,161\131,-6\-4
"Зайцева ул., д.20",307\179,217\142,-29\-21
"Зайцева ул., д.21",41\20,24\13,-41\-35
"Зайцева ул., д.22/13","556,74\426","492,75\396",-11\-7
"Зайцева ул., д.25",263\132,77\46,-71\-65
"Зайцева ул., д.26",26\7,"149,17\79",474\1029
"Зайцева ул., д.29",14\20,13\20,-7\0
"Зайцева ул., д.31",213\199,193\156,-9\-22
"Зайцева ул., д.32",198\134,150\108,-24\-19
"Зайцева ул., д.33",145\117,223\153,54\31
"Зайцева ул., д.34",105\49,124\60,18\22
"Зайцева ул., д.36",254\153,307\201,21\31
"Зайцева ул., д.37",514\266,302\185,-41\-30
"Зайцева ул., д.39",165\118,207\143,25\21
"Зины Портновой ул., д.4",34\40,37\38,9\-5
"Зины Портновой ул., д.6",125\191,162\218,30\14
"Зины Портновой ул., д.8",119\162,165\220,39\36
"Зины Портновой ул., д.10",102\96,161\155,58\61
"Зины Портновой ул., д.12",158\111,36\122,-77\10
"Зины Портновой ул., д.14",185\266,206\293,11\10
"Зины Портновой ул., д.16",499\248,509\258,2\4
"Зины Портновой ул., д.18",149\215,177\246,19\14
"Зины Портновой ул., д.20",27\85,34\87,26\2
"Зины Портновой ул., д.22",57\82,59\80,4\-2
"Зины Портновой ул., д.24",61\137,81\237,33\73
"Зины Портновой ул., д.26",92\180,116\236,26\31
"Зины Портновой ул., д.28",606\286,594\296,-2\3
"Зины Портновой ул., д.30",176\169,221\264,26\56
"Зои Космодемьянской ул., д.3",133\296,187\309,41\4
"Зои Космодемьянской ул., д.5","442,51\190","610,14\275",38\45
"Зои Космодемьянской ул., д.6, к.1","309,69\145","485,89\168",57\16
"Зои Космодемьянской ул., д.6, к.2",3\2,1\1,-67\-50
"Зои Космодемьянской ул., д.8/17",14\9,16\14,14\56
"Зои Космодемьянской ул., д.16/24","185,29\0","189,54\0",2\-
"Зои Космодемьянской ул., д.17/26","116,74\91","123,82\121",6\33
"Зои Космодемьянской ул., д.21",192\82,220\89,15\9
"Зои Космодемьянской ул., д.23",92\38,106\50,15\32
"Зои Космодемьянской ул., д.25/20",75\44,77\51,3\16
"Зои Космодемьянской ул., д.29",135\74,138\93,2\26
"Ивана Черных ул., д.1",46\22,42\18,-9\-18
"Ивана Черных ул., д.3, к.2",183\92,180\88,-2\-4
"Ивана Черных ул., д.13",288\246,267\237,-7\-4
"Ивана Черных ул., д.15",139\98,133\92,-4\-6
"Ивана Черных ул., д.19",104\130,98\126,-6\-3
"Калинина ул., д.10",748\0,748\0,0\-
"Канонерский о., д.7",5410\2660,10484\3107,94\17
"Канонерский о., д.8","3678,4\1542","3337,98\1231",-9\-20
"Канонерский о., д.9",1560\660,2670\1050,71\59
"Канонерский о., д.10",2235\900,2955\1225,32\36
"Канонерский о., д.12",323\160,370\185,15\16
"Канонерский о., д.12, к.2",665\340,763\400,15\18
"Канонерский о., д.13",209\166,266\261,27\57
"Канонерский о., д.14",128\122,145\177,13\45
"Канонерский о., д.15",1506\0,1506\0,0\-
"Канонерский о., д.16",137\88,171\116,25\32
"Канонерский о., д.17",26\14,9\9,-65\-36
"Канонерский о., д.25",771\371,996\475,29\28
"Корнеева ул., д.2","283,59\205","285,04\198",1\-3
"Корнеева ул., д.6","283,13\367","313,34\354",11\-4
"Косинова ул., д.5",547\0,547\0,0\-
"Косинова ул., д.7",22\13,"16,62\21",-24\62
"Косинова ул., д.9/9",45\20,34\20,-24\0
"Косинова ул., д.14, к.1",257\307,251\301,-2\-2
"Косинова ул., д.14, к.2",1410\538,342\550,-76\2
"Краснопутиловская ул., д.16/13","701,69\420","674,37\399",-4\-5
"Краснопутиловская ул., д.18",69\41,66\51,-4\24
"Краснопутиловская ул., д.20",246\133,273\147,11\11
"Краснопутиловская ул., д.26","184,75\212","160,38\207",-13\-2
"Краснопутиловская ул., д.28/20","635,42\375","701,07\402",10\7
"Ленинский пр., д.110, к.1а",422\258,414\249,-2\-3
"Ленинский пр., д.110, к.1б",1716\1592,1630\1951,-5\23
"Ленинский пр., д.120, к.2",149\100,121\94,-19\-6
"Ленинский пр., д.124","3054,33\1269","3130,67\1266",2\0
"Майков пер., д.3",207\0,207\0,0\-
"Майков пер., д.5а",170\0,170\0,0\-
"Майков пер., д.7/1",90\44,87\38,-3\-14
"Маршала Говорова ул., д.5/4","362,98\335","264,87\313",-27\-7
"Маршала Говорова ул., д.6/5","69,61\150","63,85\143",-8\-5
"Маршала Говорова ул., д.7",251\163,199\142,-21\-13
"Маршала Говорова ул., д.11/3","2325,56\0","2296,02\0",-1\-
"Маршала Говорова ул., д.15",56\75,69\99,23\32
"Маршала Говорова ул., д.16","1470,76\1164","1796,17\1248",22\7
"Маршала Говорова ул., д.17","31,77\91","66,68\106",110\16
"Маршала Говорова ул., д.21",196\123,255\147,30\20
"Маршала Говорова ул., д.22, к.2",77\60,72\54,-6\-10
"Маршала Говорова ул., д.23",227\115,181\100,-20\-13
"Маршала Говорова ул., д.24",333\258,329\252,-1\-2
"Маршала Говорова ул., д.26, к.2",323\154,301\148,-7\-4
"Маршала Жукова пр., д.18а",320\252,357\304,12\21
"Маршала Жукова пр., д.18б","1470,11\199","2200,1\1428",50\618
"Маршала Жукова пр., д.18в",331\642,499\816,51\27
"Маршала Жукова пр., д.18г","325,96\430","409,33\483",26\12
"Маршала Жукова пр., д.18д",215\279,163\355,-24\27
"Маршала Жукова пр., д.26/16а",641\538,592\476,-8\-12
"Маршала Жукова пр., д.26/16б",1900\577,"1290,99\906",-32\57
"Маршала Жукова пр., д.26/16в","951,86\1031","1382,15\1039",45\1
"Маршала Жукова пр., д.28, к.1","1963,65\877","1852,27\1016",-6\16
"Маршала Жукова пр., д.30, к.2а",960\570,1050\750,9\32
"Маршала Жукова пр., д.30, к.2б",579\490,620\543,7\11
"Маршала Жукова пр., д.30, к.2в",2307\1248,2606\1281,13\3
"Маршала Жукова пр., д.30, к.2г",818\821,950\893,16\9
"Маршала Жукова пр., д.30, к.2д",2052\1192,2071\1296,1\9
"Маршала Жукова пр., д.30, к.2е",761\662,713\626,-6\-5
"Маршала Жукова пр., д.30, к.2ж",1249\716,1277\815,2\14
"Маршала Жукова пр., д.32, к.1","2142,96\1297","2167,8\1309",1\1
"Маршала Жукова пр., д.34, к.1а",998\744,1002\777,0\4
"Маршала Жукова пр., д.34, к.1б",296\81,282\69,-5\-15
"Маршала Жукова пр., д.34, к.1в",1069\1037,1063\1072,-1\3
"Маршала Жукова пр., д.34, к.1г","482,12\454","508,69\488",6\7
"Маршала Жукова пр., д.34, к.1д",572\157,545\132,-5\-16
"Маршала Жукова пр., д.34, к.1е","865,89\237","826,98\205",-4\-14
"Маршала Казакова ул., д.1, к.2",1155\612,1066\715,-8\17
"Маршала Казакова ул., д.3, к.1",1507\602,1478\626,-2\4
"Маршала Казакова ул., д.5, к.1а","574,81\411","558,45\554",-3\35
"Маршала Казакова ул., д.5, к.1б","1033,1\705",1300\986,26\40
"Маршала Казакова ул., д.10, к.1а","1180,44\701","1205,44\848",2\21
"Маршала Казакова ул., д.10, к.1б",739\506,"821,93\738",11\46
"Маршала Казакова ул., д.10, к.1в","903,54\683","992,2\857",10\25
"Маршала Казакова ул., д.10, к.1д",632\137,"566,03\304",-10\122
"Маршала Казакова ул., д.13","1595,75\732","1756,56\807,3",10\10
"Метростроевцев ул., д.2","53,62\123","51,34\119",-4\-3
"Метростроевцев ул., д.3",26\38,24\32,-8\-16
"Морской пехоты ул., д.4",2017\983,2168\1116,7\14
"Морской пехоты ул., д.6, к.1","1216,25\519","901,25\446",-26\-14
"Морской пехоты ул., д.10, к.1",2123\944,2352\1156,11\22
"Морской пехоты ул., д.14",1434\793,880\519,-39\-35
"Новаторов бул., д.1","436,6\139","79,9\156",-82\12
"Новаторов бул., д.3",165\105,120\132,-27\26
"Новоовсянниковская ул., д.9",104\100,119\100,14\0
"Новоовсянниковская ул., д.13",35\18,24\12,-31\-33
"Новостроек ул., д.8",137\26,123\42,-10\62
"Новостроек ул., д.20",118\84,118\79,0\-6
"Новостроек ул., д.25",217\115,245\124,13\8
"Новостроек ул., д.27",1020\0,1020\0,0\-
"Новостроек ул., д.28",116\82,123\87,6\6
"Новостроек ул., д.29",120\69,151\84,26\22
"Новостроек ул., д.31",,,-\-
"Новостроек ул., д.33",106\69,107\66,1\-4
"Новостроек ул., д.35",127\58,115\74,-9\28
"Оборонная ул., д.3",95\97,89\91,-6\-6
"Оборонная ул., д.4",483\248,647\330,34\33
"Оборонная ул., д.5",400\355,394\350,-2\-1
"Оборонная ул., д.6",15\9,21\13,40\44
"Оборонная ул., д.7/20",13\6,9\4,-31\-33
"Оборонная ул., д.14","78,77\58","98,86\68",26\17
"Оборонная ул., д.15",5\6,1\1,-80\-83
"Оборонная ул., д.17/13",61\47,57\41,-7\-13
"Оборонная ул., д.19","240,61\0","242,02\0",1\-
"Оборонная ул., д.20/18",24\12,34\17,42\42
"Оборонная ул., д.23/17",48\24,53\26,10\8
"Оборонная ул., д.27",64\132,"13,3\38",-79\-71
"Огородный пер., д.4, к.3",236\184,230\180,-3\-2
"Огородный пер., д.6, к.1",647\113,221\107,-66\-5
"Промышленная ул., д.12",857\0,857\0,0\-
"Промышленная ул., д.26",59\31,70\38,19\23
"Промышленная ул., д.28",116\59,68\35,-41\-41
"Промышленная ул., д.30",11\6,11\7,0\17
"Промышленная ул., д.34",16\11,39\24,144\118
"Промышленная ул., д.36",59\30,50\30,-15\0
"Промышленная ул., д.38",26\13,42\21,62\62
"Севастопольская ул., д.6",200\70,200\10,0\-86
"Севастопольская ул., д.34",29\18,29\24,0\33
"Стачек пр., д.1",357\440,355\264,-1\-40
"Стачек пр., д.2/2",27\30,23\26,-15\-13
"Стачек пр., д.4/1","500,01\0","518,91\0",4\-
"Стачек пр., д.6",17\100,13\12,-24\-88
"Стачек пр., д.9","167,01\141","171,14\139",2\-1
"Стачек пр., д.10",85\116,80\109,-6\-6
"Стачек пр., д.11","32,81\113","33,87\107",3\-5
"Стачек пр., д.17","2484,55\220","2632,36\260",6\18
"Стачек пр., д.19","1060,17\677","864,38\594",-18\-12
"Стачек пр., д.21","1921,41\1076","1722,96\1008",-10\-6
"Стачек пр., д.22",69\78,64\72,-7\-8
"Стачек пр., д.22а",703\305,695\295,-1\-3
"Стачек пр., д.23",586\362,608\379,4\5
"Стачек пр., д.24","1727,02\0","1728,96\0",0\-
"Стачек пр., д.29",221\158,206\161,-7\2
"Стачек пр., д.33/2",30\42,41\47,37\12
"Стачек пр., д.34, к.2",147\80,139\75,-5\-6
"Стачек пр., д.35",21\18,25\20,19\11
"Стачек пр., д.41",251\199,368\284,47\43
"Стачек пр., д.42",10\7,2\2,-80\-71
"Стачек пр., д.95, к.1",2776\1805,3213\2326,16\29
"Стачек пр., д.101, к.1а","958,53\639","885,63\762",-8\19
"Стачек пр., д.101, к.1б","249,64\381","266,14\472",7\24
"Стачек пр., д.101, к.1в",1530\873,1809\1206,18\38
"Стачек пр., д.101, к.1г",798\468,1002\702,26\50
"Стачек пр., д.101, к.1д",819\501,949\640,16\28
"Стачек пр., д.102",133\72,133\72,0\0
"Стачек пр., д.103, к.1","1135,9\1144","1571,62\1725",38\51
"Стачек пр., д.105, к.2а",648\381,506\374,-22\-2
"Стачек пр., д.105, к.2б","832,59\679","907,65\627",9\-8
"Стачек пр., д.105, к.2в",505\536,2440\1073,383\100
"Стачек пр., д.105, к.2г",892\567,870\614,-2\8
"Стачек пр., д.105, к.2д","835,73\1173","2295,64\1650",175\41
"Стачек пр., д.105, к.2е","1121,68\740","1089,95\777",-3\5
"Стачек пр., д.105, к.2ж","525,24\813","2097,76\1143",299\41
"Стачек пр., д.105, к.2з","854,92\697","938,42\785",10\13
"Стачек пр., д.107, к.1","933,58\516","883,18\553",-5\7
"Тракторная ул., д.3",44\50,38\45,-14\-10
"Тракторная ул., д.4",45\27,41\22,-9\-19
"Тракторная ул., д.4а",129\155,121\149,-6\-4
"Тракторная ул., д.5",94\67,85\61,-10\-9
"Тракторная ул., д.6",16\18,12\13,-25\-28
"Тракторная ул., д.6, к.2",10\9,8\7,-20\-22
"Тракторная ул., д.7","80,93\68","71,52\62",-12\-9
"Тракторная ул., д.8",47\10,43\8,-9\-20
"Тракторная ул., д.9",158\129,153\122,-3\-5
"Тракторная ул., д.10",20\16,16\14,-20\-13
"Тракторная ул., д.12",58\36,54\32,-7\-11
"Тракторная ул., д.13",32\41,28\39,-13\-5
"Тракторная ул., д.15",111\76,109\72,-2\-5
"Трамвайный пр., д.5",881\0,881\0,0\-
"Трамвайный пр., д.7, к.1",80\105,107\127,34\21
"Трамвайный пр., д.7, к.2",612\316,654\328,7\4
"Трамвайный пр., д.9, к.1",81\140,97\162,20\16
"Трамвайный пр., д.9, к.2",150\77,170\88,13\14
"Трамвайный пр., д.11, к.1",16\41,7\42,-56\2
"Трамвайный пр., д.11, к.2",15\43,30\63,100\47
"Трамвайный пр., д.11, к.3",60\117,887\0,1378\-100
"Трамвайный пр., д.11, к.6",826\384,782\359,-5\-7
"Трамвайный пр., д.13, к.1",96\58,129\105,34\81
"Трамвайный пр., д.13, к.2",17\19,14\23,-18\21
"Трамвайный пр., д.13, к.3",,,
"Трамвайный пр., д.15, к.1",121\117,134\168,11\44
"Трамвайный пр., д.15, к.2",73\43,72\64,-1\49
"Трамвайный пр., д.15, к.3",47\61,39\63,-17\3
"Трамвайный пр., д.17",28\37,33\51,18\38
"Трефолева ул., д.3",830\369,813\361,-2\-2
"Трефолева ул., д.5",121\132,197\129,63\-2
"Трефолева ул., д.11",44\24,38\22,-14\-8
"Трефолева ул., д.15","82,79\243","318,17\359",284\48
"Трефолева ул., д.22/25","1165,34\793","1135,38\775",-3\-2
"Трефолева ул., д.26",110\55,124\62,13\13
"Турбинная ул., д.11",41\34,17\14,-59\-59
"Тургеневский пер., д.3",578\0,462\0,-20\-
"Тургеневский пер., д.5",64\79,58\73,-9\-8
"Урюпин пер., д.2/6",60\30,55\24,-8\-20
"Урюпин пер., д.5",159\96,154\91,-3\-5
"Швецова ул., д.4",50\41,45\38,-10\-7
"Швецова ул., д.6","125,3\76","121,45\72",-3\-5
"Швецова ул., д.10","286,57\425","284,71\419",-1\-1
"Швецова ул., д.11","205,2\117","193,97\100",-5\-15
"Шотландская ул., д.3",2686\285,2617\267,-3\-6
