"Автовская ул., д.21",249\156,227\185,-9\19
"Автовская ул., д.22","183,56\148","199,39\165",9\11
"Автовская ул., д.25",219\133,249\167,14\26
"Автовская ул., д.26/37","328,34\177","421,09\219",28\24
"Автовская ул., д.28/30",214\122,100\56,-53\-54
"Автовская ул., д.29",524\230,559\253,7\10
"Автовская ул., д.30",124\72,137\80,10\11
"Автовская ул., д.32","126,06\89","63,449\37",-50\-58
"Автовская ул., д.34",108\83,74\21,-31\-75
"Автовская ул., д.38",53\32,74\44,40\38
"Автовская ул., д.40",383\245,253\175,-34\-29
"Автовская ул., д.46",109\54,101\53,-7\-2
"Автовская ул., д.52",194\133,192\145,-1\9
"Балтийская ул., д.2/14",680\371,"766,7\413",13\11
"Балтийская ул., д.12","310,4\180","347,26\223",12\24
"Балтийская ул., д.14",218\0,"261,44\0",20\-
"Балтийская ул., д.17","16,32\17","9,72\4",-40\-76
"Балтийская ул., д.17, к.2","330,25\193","334,05\180",1\-7
"Балтийская ул., д.18",53\30,52\40,-2\33
"Балтийская ул., д.19а","34,25\14,49","32,83\24,37",-4\68
"Балтийская ул., д.19б","17,75\7,51","17,01\12,63",-4\68
"Балтийская ул., д.20","31,57\32,07","37,02\37,14",17\16
"Балтийская ул., д.21, к.2",70\38,85\44,21\16
"Балтийская ул., д.22","24,44\24,93","28,77\28,86",18\16
"Балтийская ул., д.23",8\10,15\7,88\-30
"Балтийская ул., д.24","59,86\102","60,59\90",1\-12
"Балтийская ул., д.25","72,25\0","60,344\0",-16\-
"Балтийская ул., д.27","52,62\0","57,076\0",8\-
"Балтийская ул., д.32а","46,6\29,7","62,6\42,02",34\41
"Балтийская ул., д.32д","17,72\11,3","23,8\15,98",34\41
"Балтийская ул., д.34","64,74\0","45,65\0",-29\-
"Балтийская ул., д.36/9","183,08\100","235,52\130",29\30
"Балтийская ул., д.38",266\158,251\151,-6\-4
"Баррикадная ул., д.3",273\130,199\95,-27\-27
"Баррикадная ул., д.4","108,4\0","90,516\0",-16\-
"Баррикадная ул., д.34",124\57,117\59,-6\4
"Белоусова ул., д.3",47\23,41\21,-13\-9
"Белоусова ул., д.5",75\41,82\50,9\22
"Белоусова ул., д.6/42","444,99\249","444,99\251",0\1
"Белоусова ул., д.10","67,7\0","75,392\0",11\-
"Белоусова ул., д.14/41","55,24\0","55,237\0",0\-
"Белоусова ул., д.16",131\64,"111,22\65",-15\2
"Белоусова ул., д.18",133\68,92\47,-31\-31
"Белоусова ул., д.18, к.1",220\151,168\121,-24\-20
"Белоусова ул., д.20",114\63,80\48,-30\-24
"Белоусова ул., д.22",1949\742,"111,3\38,4",-94\-95
"Белоусова ул., д.24/32","85,54\62","58,24\42",-32\-32
"Васи Алексеева ул., д.7","100,94\60","98,98\65",-2\8
"Васи Алексеева ул., д.9","32,3\15","33,48\20",4\33
"Васи Алексеева ул., д.10","885,43\352","694,51\292",-22\-17
"Васи Алексеева ул., д.11",216\122,191\123,-12\1
"Васи Алексеева ул., д.17",385\238,255\172,-34\-28
"Васи Алексеева ул., д.20/24","191,25\119","188,2\115",-2\-3
"Васи Алексеева ул., д.21",258\197,"205,5\161",-20\-18
"Васи Алексеева ул., д.22","743,04\480","471,36\351",-37\-27
"Васи Алексеева ул., д.24",386\225,368\227,-5\1
"Васи Алексеева ул., д.25",378\246,240\170,-37\-31
"Васи Алексеева ул., д.26","403,69\296","328,64\258",-19\-13
"Васи Алексеева ул., д.28",194\106,223\133,15\25
"Васи Алексеева ул., д.30","441,75\248","553,85\332",25\34
"Возрождения ул., д.7/25","835,38\0","750,2\0",-10\-
"Возрождения ул., д.9","71,76\48","35,88\24",-50\-50
"Возрождения ул., д.15","205,92\129","181,17\129",-12\0
"Возрождения ул., д.19/38","635,19\394","476,16\307",-25\-22
"Возрождения ул., д.23",66\31,54\24,-18\-23
"Возрождения ул., д.25",348\206,327\213,-6\3
"Возрождения ул., д.27",242\148,272\166,12\12
"Гладкова ул., д.1","127,19\108","101,12\89",-20\-18
"Гладкова ул., д.1а",65\34,108\25,66\-26
"Гладкова ул., д.7/10","20,4\43","14,64\31",-28\-28
"Гладкова ул., д.11",46\27,33\18,-28\-33
"Гладкова ул., д.13",31\19,53\26,71\37
"Гладкова ул., д.17",206\77,196\63,-5\-18
"Гладкова ул., д.19",88\58,87\62,-1\7
"Гладкова ул., д.21","112,2\0","93,708\0",-16\-
"Гладкова ул., д.23",355\211,240\161,-32\-24
"Гладкова ул., д.24/7",201\105,180\94,-10\-10
"Гладкова ул., д.25",630\357,539\313,-14\-12
"Гладкова ул., д.26",171\85,139\68,-19\-20
"Гладкова ул., д.29",194\126,156\113,-20\-10
"Гладкова ул., д.31/7",87\0,70\37,-20\-
"Гладкова ул., д.33",98\52,91\45,-7\-13
"Гладкова ул., д.35","66,7\0","55,708\0",-16\-
"Гладкова ул., д.39",12\6,11\5,-8\-17
"Гладкова ул., д.41",2\0,24\12,1100\-
"Гладкова ул., д.43","22,44\17","38,94\29",74\71
"Губина ул., д.1/32","322,95\129","270,27\113",-16\-12
"Губина ул., д.4","101,37\58","81,84\45",-19\-22
"Губина ул., д.5","125,245\0","118,864\0",-5\-
"Губина ул., д.6",123\61,90\50,-27\-18
"Губина ул., д.8",206\69,419\144,103\109
"Губина ул., д.9, к.1",48\26,"37,6\24",-22\-8
"Губина ул., д.9, к.2",31\16,64\32,106\100
"Губина ул., д.12",124\66,130\67,5\2
"Губина ул., д.13, к.1","53,72\39","57,96\35",8\-10
"Губина ул., д.13, к.2",66\36,52\30,-21\-17
"Губина ул., д.14",78\52,76\55,-3\6
"Губина ул., д.15",46\22,33\18,-28\-18
"Губина ул., д.18",30\5,32\16,7\220
"Губина ул., д.19/16",114\80,78\56,-32\-30
"Губина ул., д.20",151\77,147\72,-3\-6
"Губина ул., д.21",105\55,84\44,-20\-20
"Губина ул., д.22/21",66\34,65\36,-2\6
"Губина ул., д.23/19",140\69,120\60,-14\-13
"Двинская ул., д.4",451\271,446\275,-1\1
"Двинская ул., д.4, к.1",291\174,287\195,-1\12
"Двинская ул., д.4, к.2",510\300,531\319,4\6
"Двинская ул., д.4, к.3",393\241,402\258,2\7
"Двинская ул., д.4, к.4",281\178,274\193,-2\8
"Двинская ул., д.8","164,43\119","205,74\141",25\18
"Двинская ул., д.9","287,37\150","277,14\148",-4\-1
"Двинская ул., д.10",158\100,"344,4\270",118\170
"Двинская ул., д.11","244,36\165","278,08\186",14\13
"Двинская ул., д.14","265,74\160","301,86\184",14\15
"Двинская ул., д.14, к.4",1170\369,1316\390,12\6
"Двинская ул., д.16, к.1",3658\1482,"3903,42\1749",7\18
"Двинская ул., д.17",484\253,562\303,16\20
"Зайцева ул., д.3",367\340,"165,6\495",-55\46
"Зайцева ул., д.17/23","1014,3\486","1057,5\555",4\14
"Зайцева ул., д.18/16","157,44\86","190,08\103",21\20
"Зайцева ул., д.19/18",297\174,233\158,-22\-9
"Зайцева ул., д.20",414\222,449\235,8\6
"Зайцева ул., д.21",36\21,24\9,-33\-57
"Зайцева ул., д.22/13","238,76\496","279,83\464",17\-6
"Зайцева ул., д.25",167\104,102\69,-39\-34
"Зайцева ул., д.26","103,74\37","103,74\37",0\0
"Зайцева ул., д.29",62\36,46\28,-26\-22
"Зайцева ул., д.31",580\327,401\243,-31\-26
"Зайцева ул., д.32",233\142,213\133,-9\-6
"Зайцева ул., д.33","331,5\226","312,8\229",-6\1
"Зайцева ул., д.34",102\51,91\46,-11\-10
"Зайцева ул., д.36",358\209,354\217,-1\4
"Зайцева ул., д.37",355\138,246\144,-31\4
"Зайцева ул., д.39",261\151,279\166,7\10
"Зины Портновой ул., д.4",87\64,75\61,-14\-5
"Зины Портновой ул., д.6",452\307,433\338,-4\10
"Зины Портновой ул., д.8",284\189,289\233,2\23
"Зины Портновой ул., д.10",459\294,405\281,-12\-4
"Зины Портновой ул., д.12",277\199,227\188,-18\-6
"Зины Портновой ул., д.14",429\300,384\308,-10\3
"Зины Портновой ул., д.16",484\241,507\252,5\5
"Зины Портновой ул., д.18",438\276,418\296,-5\7
"Зины Портновой ул., д.20",186\117,170\128,-9\9
"Зины Портновой ул., д.22",120\75,90\63,-25\-16
