"Канонерский о., д.16",172\115,205\122,19\6
"Канонерский о., д.17",46\34,78\39,70\15
"Канонерский о., д.25",911\436,919\436,1\0
"Корнеева ул., д.2","620,35\386","677,35\367",9\-5
"Корнеева ул., д.6","1484,95\393","1415,25\346",-5\-12
"Косинова ул., д.5","147,1\0","147,1\0",0\-
"Косинова ул., д.7","31,28\17","32,2\16",3\-6
"Косинова ул., д.9/9",47\28,92\65,96\132
"Косинова ул., д.14, к.1",526\453,656\435,25\-4
"Косинова ул., д.14, к.2",591\747,751\479,27\-36
"Краснопутиловская ул., д.16/13","768,84\392","847,96\429",10\9
"Краснопутиловская ул., д.18",140\85,106\62,-24\-27
"Краснопутиловская ул., д.20","159,8\102","161,5\99",1\-3
"Краснопутиловская ул., д.26","418,82\236","521,16\292",24\24
"Краснопутиловская ул., д.28/20","668,16\364",768\413,15\13
"Ленинский пр., д.110, к.1а",596\421,737\463,24\10
"Ленинский пр., д.110, к.1б",2717\2338,3815\2697,40\15
"Ленинский пр., д.120, к.2",233\152,233\152,0\0
"Ленинский пр., д.124","2495,81\1210","3376,4\1621",35\34
"Майков пер., д.3","125,2\0","125,2\0",0\-
"Майков пер., д.5а","43,95\0",46\0,5\-
"Майков пер., д.7/1",117\59,125\65,7\10
"Маршала Говорова ул., д.5/4","334,88\268","543,27\405",62\51
"Маршала Говорова ул., д.6/5","170,14\117","204,92\139",20\19
"Маршала Говорова ул., д.7",300\182,307\185,2\2
"Маршала Говорова ул., д.11/3","258,52\220","297,16\147",15\-33
"Маршала Говорова ул., д.15","82,88\102","98,42\99",19\-3
"Маршала Говорова ул., д.16","3845,33\1429",4143\1601,8\12
"Маршала Говорова ул., д.17","164,61\134","165,54\119",1\-11
"Маршала Говорова ул., д.21",275\177,393\217,43\23
"Маршала Говорова ул., д.22, к.2","119,29\98","112,97\89",-5\-9
"Маршала Говорова ул., д.23",331\166,372\153,12\-8
"Маршала Говорова ул., д.24",513\343,567\247,11\-28
"Маршала Говорова ул., д.26, к.2",264\137,298\152,13\11
"Маршала Жукова пр., д.18а",1286\640,1159\519,-10\-19
"Маршала Жукова пр., д.18б","3112,56\1592","2395,8\1139",-23\-28
"Маршала Жукова пр., д.18в",3394\1877,2609\3401,-23\81
"Маршала Жукова пр., д.18г","1274,98\819","1454,3\756",14\-8
"Маршала Жукова пр., д.18д",1194\672,1205\657,1\-2
"Маршала Жукова пр., д.26/16а",861\705,1069\742,24\5
"Маршала Жукова пр., д.26/16б","1612,14\1095",1874\1086,16\-1
"Маршала Жукова пр., д.26/16в","2177,65\1474","2241,7\1493",3\1
"Маршала Жукова пр., д.28, к.1","2326,52\1499","2243,2\1453",-4\-3
"Маршала Жукова пр., д.30, к.2а",1230\810,1500\900,22\11
"Маршала Жукова пр., д.30, к.2б",915\739,1026\591,12\-20
"Маршала Жукова пр., д.30, к.2в",2746\1431,3437\1723,25\20
"Маршала Жукова пр., д.30, к.2г",1526\1201,1929\1141,26\-5
"Маршала Жукова пр., д.30, к.2д",2713\1548,3245\1668,20\8
"Маршала Жукова пр., д.30, к.2е",1176\1013,1497\1055,27\4
"Маршала Жукова пр., д.30, к.2ж",1697\1055,1980\1071,17\2
"Маршала Жукова пр., д.32, к.1","3319,34\1998","4660,9\2292",40\15
"Маршала Жукова пр., д.34, к.1а",1514\1186,1929\1267,27\7
"Маршала Жукова пр., д.34, к.1б",324\202,347\90,7\-55
"Маршала Жукова пр., д.34, к.1в",1821\1518,2565\1873,41\23
"Маршала Жукова пр., д.34, к.1г","903,56\724","1170,1\781",29\8
"Маршала Жукова пр., д.34, к.1д",625\391,672\173,8\-56
"Маршала Жукова пр., д.34, к.1е",947\592,1317\264,39\-55
"Маршала Казакова ул., д.1, к.2",1617\946,1517\873,-6\-8
"Маршала Казакова ул., д.3, к.1",1616\593,1447\443,-10\-25
"Маршала Казакова ул., д.5, к.1а","1096,2\656","1031,4\527",-6\-20
"Маршала Казакова ул., д.5, к.1б","1618,2\1145","1586,7\968",-2\-15
"Маршала Казакова ул., д.10, к.1а","1615,68\1019","2070,1\1257",28\23
"Маршала Казакова ул., д.10, к.1б","1322,64\815","2161,2\1147",63\41
"Маршала Казакова ул., д.10, к.1в","1416,69\885","1921,6\1118",36\26
"Маршала Казакова ул., д.10, к.1д","967,23\1555","1829,5\982",89\-37
"Маршала Казакова ул., д.13","2216,76\768",2509\756,13\-2
"Метростроевцев ул., д.2","257,45\217","347,7\238",35\10
"Метростроевцев ул., д.3",87\59,109\64,25\8
"Морской пехоты ул., д.4",2878\1447,2152\1260,-25\-13
"Морской пехоты ул., д.6, к.1","1279,68\385","1364,8\409",7\6
"Морской пехоты ул., д.10, к.1",2841\1328,1779\813,-37\-39
"Морской пехоты ул., д.14",494\848,2169\728,339\-14
"Новаторов бул., д.1","99,9\123",207\250,107\103
"Новаторов бул., д.3",96\51,119\66,24\29
"Новоовсянниковская ул., д.9",120\85,120\85,0\0
"Новоовсянниковская ул., д.13",66\33,45\24,-32\-27
"Новостроек ул., д.8",66\46,174\110,164\139
"Новостроек ул., д.20",170\123,209\127,23\3
"Новостроек ул., д.25","209,95\128","235,45\144",12\13
"Новостроек ул., д.27","284,7\0",200\0,-30\-
"Новостроек ул., д.28",172\107,206\124,20\16
"Новостроек ул., д.29","153,85\103",153\100,-1\-3
"Новостроек ул., д.31","232,05\141","232,05\141",0\0
"Новостроек ул., д.33",112\68,127\74,13\9
"Новостроек ул., д.35","97,75\54","123,25\74",26\37
"Оборонная ул., д.3",225\168,283\163,26\-3
"Оборонная ул., д.4",697\367,446\227,-36\-38
"Оборонная ул., д.5",494\385,593\341,20\-11
"Оборонная ул., д.6",248\19,248\9,0\-53
"Оборонная ул., д.7/20",60\48,60\48,0\0
"Оборонная ул., д.14",144\72,142\71,-1\-1
"Оборонная ул., д.15",1\1,1\0,0\-100
"Оборонная ул., д.17/13",120\79,66\42,-45\-47
"Оборонная ул., д.19","242,5\0","242,5\0",0\-
"Оборонная ул., д.20/18",71\51,44\28,-38\-45
"Оборонная ул., д.23/17",65\33,79\40,22\21
"Оборонная ул., д.27",76\38,74\38,-3\0
"Огородный пер., д.4, к.3",469\290,418\243,-11\-16
"Огородный пер., д.6, к.1",227\113,181\93,-20\-18
"Промышленная ул., д.12","93,37\0",229\0,145\-
"Промышленная ул., д.26",114\63,106\62,-7\-2
"Промышленная ул., д.28",73\36,62\31,-15\-14
"Промышленная ул., д.30",14\8,14\8,0\0
"Промышленная ул., д.34",60\34,63\32,5\-6
"Промышленная ул., д.36",86\43,35\47,-59\9
"Промышленная ул., д.38",30\15,35\17,17\13
"Севастопольская ул., д.6",280\20,150\10,-46\-50
"Севастопольская ул., д.34",41\35,77\32,88\-9
"Стачек пр., д.1","473,36\490",559\478,18\-2
"Стачек пр., д.2/2",61\41,104\46,70\12
"Стачек пр., д.4/1","195,7\0",197\0,1\-
"Стачек пр., д.6","451,72\189",437\183,-3\-3
"Стачек пр., д.8/2",17\26,17\26,0\0
"Стачек пр., д.8а",418\140,539\190,29\36
"Стачек пр., д.9",402\202,375\188,-7\-7
"Стачек пр., д.10",113\110,155\127,37\15
"Стачек пр., д.11","254,856\235","351,288\254",38\8
"Стачек пр., д.17",650\250,"663,272\230",2\-8
"Стачек пр., д.19",985\512,1696\737,72\44
"Стачек пр., д.21","2666,07\1044","2410,65\932",-10\-11
"Стачек пр., д.22",198\155,214\173,8\12
"Стачек пр., д.22а",818\331,792\307,-3\-7
"Стачек пр., д.23",848\464,803\410,-5\-12
"Стачек пр., д.24","265,4\0",266\0,0\-
"Стачек пр., д.29",281\179,202\115,-28\-36
"Стачек пр., д.33/2",127\125,156\93,23\-26
"Стачек пр., д.34, к.2",87\53,44\51,-49\-4
"Стачек пр., д.35",42\30,34\23,-19\-23
"Стачек пр., д.41",680\357,552\454,-19\27
"Стачек пр., д.42",33\103,28\31,-15\-70
"Стачек пр., д.95, к.1",4488\2627,3387\2056,-25\-22
"Стачек пр., д.101, к.1а","1341,45\837","1989,9\1056",48\26
"Стачек пр., д.101, к.1б","550,44\820","935,55\1030",70\26
"Стачек пр., д.101, к.1в",2231\1243,2667\1516,20\22
"Стачек пр., д.101, к.1г",1293\821,1647\1037,27\26
"Стачек пр., д.101, к.1д",1178\662,1289\727,9\10
"Стачек пр., д.102",36\41,46\45,28\10
"Стачек пр., д.103, к.1","2132,46\2074","2522,5\2181",18\5
"Стачек пр., д.105, к.2а",647\522,1143\717,77\37
"Стачек пр., д.105, к.2б","1498,86\1103","1986,9\1293",33\17
"Стачек пр., д.105, к.2в",2792\1385,3336\1667,19\20
"Стачек пр., д.105, к.2г",1061\493,1886\1069,78\117
"Стачек пр., д.105, к.2д","3163,05\2108","3489,8\2150",10\2
"Стачек пр., д.105, к.2е","1642,41\1137","1962,2\1233",19\8
"Стачек пр., д.105, к.2ж","2718,54\1479","3329,4\1636",22\11
"Стачек пр., д.105, к.2з","1325,61\1084","2161,2\1032",63\-5
"Стачек пр., д.107, к.1","1261,26\754","1585,6\848",26\12
"Тракторная ул., д.3",38\38,58\71,53\87
"Тракторная ул., д.4",59\39,95\42,61\8
"Тракторная ул., д.4а",198\194,284\224,43\15
"Тракторная ул., д.5",109\70,133\91,22\30
"Тракторная ул., д.6",36\33,56\40,56\21
"Тракторная ул., д.6, к.2",49\32,30\17,-39\-47
"Тракторная ул., д.7",122\79,129\77,6\-3
"Тракторная ул., д.8",93\87,202\140,117\61
"Тракторная ул., д.9",172\126,171\110,-1\-13
"Тракторная ул., д.10",94\88,102\80,9\-9
"Тракторная ул., д.12",153\190,227\199,48\5
"Тракторная ул., д.13",77\70,133\76,73\9
"Тракторная ул., д.15",276\188,215\297,-22\58
"Трамвайный пр., д.5",274\0,"274,8\0",0\-
"Трамвайный пр., д.7, к.1",120\124,230\197,92\59
"Трамвайный пр., д.7, к.2",506\259,709\363,40\40
"Трамвайный пр., д.9, к.1",174\180,278\234,60\30
"Трамвайный пр., д.9, к.2",163\86,230\120,41\40
"Трамвайный пр., д.11, к.1",69\54,108\73,57\35
"Трамвайный пр., д.11, к.2",106\110,173\128,63\16
"Трамвайный пр., д.11, к.3","276,7\0",276\0,0\-
"Трамвайный пр., д.11, к.6",627\271,831\353,33\30
"Трамвайный пр., д.13, к.1",127\87,106\76,-17\-13
"Трамвайный пр., д.13, к.2",36\47,68\61,89\30
"Трамвайный пр., д.13, к.3",,,
"Трамвайный пр., д.15, к.1",130\125,239\188,84\50
"Трамвайный пр., д.15, к.2",128\87,202\123,58\41
"Трамвайный пр., д.15, к.3",111\107,173\144,56\35
"Трамвайный пр., д.17",47\42,93\69,98\64
"Трефолева ул., д.3",1068\461,1305\579,22\26
"Трефолева ул., д.5",303\248,345\249,14\0
"Трефолева ул., д.11",30\12,30\11,0\-8
"Трефолева ул., д.15",781\476,583\317,-25\-33
"Трефолева ул., д.22/25","2191,86\932","1599,84\694",-27\-26
"Трефолева ул., д.26",150\79,117\66,-22\-16
"Турбинная ул., д.11",135\89,108\61,-20\-31
"Тургеневский пер., д.3",157\121,160\107,2\-12
"Тургеневский пер., д.5",63\49,62\42,-2\-14
"Урюпин пер., д.2/6",120\57,70\35,-42\-39
"Урюпин пер., д.5",302\215,306\220,1\2
"Швецова ул., д.4",54\39,101\56,87\44
"Швецова ул., д.6",93\47,174\88,87\87
"Швецова ул., д.10",653\539,1094\773,68\43
"Швецова ул., д.11",313\123,707\300,126\144
"Шотландская ул., д.3",2377\200,2339\188,-2\-6
