"Автовская ул., д.21",309,319,3
"Автовская ул., д.22","666,01","610,18",-8
"Автовская ул., д.25","399,09","962,04",141
"Автовская ул., д.26/37","1503,93","1517,46",1
"Автовская ул., д.28/30","809,66","938,97",16
"Автовская ул., д.29","234,91","566,26",141
"Автовская ул., д.30","325,34","379,03",17
"Автовская ул., д.32","696,9","497,45",-29
"Автовская ул., д.34",481,437,-9
"Автовская ул., д.38",271,224,-17
"Автовская ул., д.40",760,593,-22
"Автовская ул., д.46",1270,1187,-7
"Автовская ул., д.52",693,617,-11
"Балтийская ул., д.2/14","3649,72","2876,02",-21
"Балтийская ул., д.12","1397,29","1216,75",-13
"Балтийская ул., д.14",533,519,-3
"Балтийская ул., д.17","311,63","219,2",-30
"Балтийская ул., д.17, к.2","229,28","206,06",-10
"Балтийская ул., д.18",474,451,-5
"Балтийская ул., д.19","641,38","555,34",-13
"Балтийская ул., д.20","74,68","69,32",-7
"Балтийская ул., д.21","485,25","438,1",-10
"Балтийская ул., д.22","118,13","142,13",20
"Балтийская ул., д.24","151,42",150,-1
"Балтийская ул., д.27","91,15","80,17",-12
"Балтийская ул., д.32","48,21",296,514
"Балтийская ул., д.34","100,66","122,66",22
"Балтийская ул., д.36/9","1464,42","1518,58",4
"Балтийская ул., д.38","1011,9","902,18",-11
"Баррикадная ул., д.3",256,298,16
"Баррикадная ул., д.4","131,42","171,32",30
"Баррикадная ул., д.5",1256,1620,29
"Баррикадная ул., д.34","171,17","171,16",0
"Белоусова ул., д.3",243,"240,87",-1
"Белоусова ул., д.5","133,1",386,190
"Белоусова ул., д.6/42","661,05","799,05",21
"Белоусова ул., д.10","63,82","97,96",53
"Белоусова ул., д.14/41","153,85","178,1",16
"Белоусова ул., д.16","67,53","78,57",16
"Белоусова ул., д.18","208,95","232,95",11
"Белоусова ул., д.18, к.1","354,05","384,05",8
"Белоусова ул., д.20","311,78","340,12",9
"Васи Алексеева ул., д.7","945,79","719,79",-24
"Васи Алексеева ул., д.9","684,79","567,7",-17
"Васи Алексеева ул., д.10","1084,25","1012,14",-7
