"АВТОВСКАЯ УЛ., д.21",167\112,197\122,18\9
"АВТОВСКАЯ УЛ., д.22",247\140,305\158,23\13
"АВТОВСКАЯ УЛ., д.25",316\190,349\211,10\11
"АВТОВСКАЯ УЛ., д.26/37",372\197,"119,19\256",-68\30
"АВТОВСКАЯ УЛ., д.28/30",218\148,292\175,34\18
"АВТОВСКАЯ УЛ., д.29",861\156,907\175,5\12
"АВТОВСКАЯ УЛ., д.30",78\59,180\120,131\103
"АВТОВСКАЯ УЛ., д.32",123\82,180\107,46\30
"АВТОВСКАЯ УЛ., д.34",90\60,132\82,47\37
"АВТОВСКАЯ УЛ., д.38",59\41,112\76,90\85
"АВТОВСКАЯ УЛ., д.40",269\203,349\233,30\15
"АВТОВСКАЯ УЛ., д.46",155\83,183\98,18\18
"АВТОВСКАЯ УЛ., д.52",185\139,258\169,39\22
"БАЛТИЙСКАЯ УЛ., д.2/14","227,68\10","628,68\6",176\-40
"БАЛТИЙСКАЯ УЛ., д.12","190\75,34","268\112,34",41\49
"БАЛТИЙСКАЯ УЛ., д.14",690\359,815\0,18\-100
"БАЛТИЙСКАЯ УЛ., д.17",1491\1428,1491\1428,0\0
"БАЛТИЙСКАЯ УЛ., д.17, корп.2",100\70,100\70,0\0
"БАЛТИЙСКАЯ УЛ., д.18",47\61,63\16,34\-74
"БАЛТИЙСКАЯ УЛ., д.19",67\54,70\45,4\-17
"БАЛТИЙСКАЯ УЛ., д.20","60,78\37,7","79,91\42,89",31\14
"БАЛТИЙСКАЯ УЛ., д.21",430\31,430\29,0\-6
"БАЛТИЙСКАЯ УЛ., д.22","47,22\29,3","62,09\34,11",31\16
"БАЛТИЙСКАЯ УЛ., д.23",0\20,51\25,-\25
"БАЛТИЙСКАЯ УЛ., д.24","28,22\68","35,22\71",25\4
"БАЛТИЙСКАЯ УЛ., д.25",88\49,15\7,-83\-86
"БАЛТИЙСКАЯ УЛ., д.27",34\30,46\23,35\-23
"БАЛТИЙСКАЯ УЛ., д.32","76,07\59","103,07\71",35\20
"БАЛТИЙСКАЯ УЛ., д.34","107,01\0","119,01\0",11\-
"БАЛТИЙСКАЯ УЛ., д.36/9","63,5\102","92,5\118",46\16
"БАЛТИЙСКАЯ УЛ., д.38",197\126,241\153,22\21
"БАРРИКАДНАЯ УЛ., д.3",400\0,420\0,5\-
"БАРРИКАДНАЯ УЛ., д.4",162\78,201\157,24\101
"БАРРИКАДНАЯ УЛ., д.34",75\37,47\24,-37\-35
"БЕЛОУСОВА УЛ., д.3",30\75,21\52,-30\-31
"БЕЛОУСОВА УЛ., д.5",99\62,84\48,-15\-23
"БЕЛОУСОВА УЛ., д.6/42",476\155,"427\121,6",-10\-22
"БЕЛОУСОВА УЛ., д.10","78,17\100","177,17\122",127\22
"БЕЛОУСОВА УЛ., д.14/41",93\49,123\62,32\27
"БЕЛОУСОВА УЛ., д.16","71,78\104","63,78\87",-11\-16
"БЕЛОУСОВА УЛ., д.18",78\39,59\30,-24\-23
"БЕЛОУСОВА УЛ., д.18, корп.1",107\63,103\71,-4\13
"БЕЛОУСОВА УЛ., д.20",77\43,91\49,18\14
"БЕЛОУСОВА УЛ., д.22",1771\751,1684\785,-5\5
"БЕЛОУСОВА УЛ., д.24/32",26\24,27\13,4\-46
"ВАСИ АЛЕКСЕЕВА УЛ., д.7","82,19\43","73,19\23",-11\-47
"ВАСИ АЛЕКСЕЕВА УЛ., д.9",74\61,115\74,55\21
"ВАСИ АЛЕКСЕЕВА УЛ., д.10",183\93,"68,12\95",-63\2
