"АВТОВСКАЯ УЛ., д.21",36.813,46.102,25
"АВТОВСКАЯ УЛ., д.25",81.024,89.63,11
"АВТОВСКАЯ УЛ., д.29",54.989,52.3,-5
"АВТОВСКАЯ УЛ., д.30",52.232,45.55,-13
"АВТОВСКАЯ УЛ., д.32",112.44,134.453,20
"АВТОВСКАЯ УЛ., д.34",80.568,84.576,5
"АВТОВСКАЯ УЛ., д.38",48.82,56.06,15
"АВТОВСКАЯ УЛ., д.40",107.755,119.409,11
"БАЛТИЙСКАЯ УЛ., д.2/14",,324.74,
"БАЛТИЙСКАЯ УЛ., д.12",,79.51,
"БАЛТИЙСКАЯ УЛ., д.17",30.17,41.03,36
"БАЛТИЙСКАЯ УЛ., д.18",25.595,54.815,114
"БАЛТИЙСКАЯ УЛ., д.19",52.455,65.079,24
"БАЛТИЙСКАЯ УЛ., д.20",42.551,31.554,-26
"БАЛТИЙСКАЯ УЛ., д.21",37.713,27.416,-27
"БАЛТИЙСКАЯ УЛ., д.22",32.441,27.434,-15
"БАЛТИЙСКАЯ УЛ., д.23",13.714,8.907,-35
"БАЛТИЙСКАЯ УЛ., д.24",33.017,38.65,17
"БАЛТИЙСКАЯ УЛ., д.25",24.242,33.843,40
"БАЛТИЙСКАЯ УЛ., д.27",14.545,24.924,71
"БАЛТИЙСКАЯ УЛ., д.34",20.524,10.087,-51
"БАЛТИЙСКАЯ УЛ., д.36/9",133.876,118.338,-12
"БАРРИКАДНАЯ УЛ., д.3",33.74,45.332,34
"БАРРИКАДНАЯ УЛ., д.5",63.73,77.73,22
"БЕЛОУСОВА УЛ., д.3",39.381,39.138,-1
"БЕЛОУСОВА УЛ., д.5",42.16,36.63,-13
"БЕЛОУСОВА УЛ., д.10",27.59,23.25,-16
"ВАСИ АЛЕКСЕЕВА УЛ., д.7",82.53,87.86,6
"ВАСИ АЛЕКСЕЕВА УЛ., д.10",92.27,104.51,13
"ВАСИ АЛЕКСЕЕВА УЛ., д.16",105.45,137.91,31
"ВАСИ АЛЕКСЕЕВА УЛ., д.17",106.013,121.501,15
"ВАСИ АЛЕКСЕЕВА УЛ., д.21",127.978,136.153,6
"ВАСИ АЛЕКСЕЕВА УЛ., д.22",132.03,152.61,16
"ВАСИ АЛЕКСЕЕВА УЛ., д.24",81.43,106.61,31
"ВАСИ АЛЕКСЕЕВА УЛ., д.25",75.797,82.455,9
"ВАСИ АЛЕКСЕЕВА УЛ., д.30",167.92,193.97,16
"ВОЗРОЖДЕНИЯ УЛ., д.7/25",152.436,187.922,23
"ГЛАДКОВА УЛ., д.11",24.743,25.87,5
"ГЛАДКОВА УЛ., д.13",11.757,26.09,122
"ГЛАДКОВА УЛ., д.24/7",25.121,19.732,-21
"ГЛАДКОВА УЛ., д.26",28.71,22.551,-21
"ГУБИНА УЛ., д.4",19.611,25.15,28
"ГУБИНА УЛ., д.6",31.377,27.316,-13
"ГУБИНА УЛ., д.9, корп.1",24.583,19.311,-21
"ГУБИНА УЛ., д.9, корп.2",28.71,22.551,-21
"ГУБИНА УЛ., д.13, корп.1",28.71,22.551,-21
"ГУБИНА УЛ., д.20",21.375,28.18,32
"ГУБИНА УЛ., д.22/21",24.937,31.77,27
"ДВИНСКАЯ УЛ., д.4",132.414,148.538,12
"ДВИНСКАЯ УЛ., д.4, корп.1",66.446,73.988,11
"ДВИНСКАЯ УЛ., д.4, корп.2",99.179,109.48,10
"ДВИНСКАЯ УЛ., д.4, корп.3",101.275,104.33,3
"ДВИНСКАЯ УЛ., д.4, корп.4",71.273,80.678,13
"ДВИНСКАЯ УЛ., д.8",107.219,119.966,12
"ДВИНСКАЯ УЛ., д.9",72.828,85.481,17
"ДВИНСКАЯ УЛ., д.10",237.075,210.54,-11
"ДВИНСКАЯ УЛ., д.11",143.609,140.878,-2
"ДВИНСКАЯ УЛ., д.14",147.191,169.894,15
"ДВИНСКАЯ УЛ., д.15",279.937,387.991,39
"ДВИНСКАЯ УЛ., д.16, корп.3",184.07,205.13,11
"ДВИНСКАЯ УЛ., д.17",63.588,72.796,14
"ЗАЙЦЕВА УЛ., д.3",125.623,134.777,7
"ЗАЙЦЕВА УЛ., д.17/23",146.1,165.41,13
"ЗАЙЦЕВА УЛ., д.19/18",127.194,142.218,12
"ЗАЙЦЕВА УЛ., д.20",103.34,118.98,15
