"Автовская ул., д.21","168,33","175,85",4
"Автовская ул., д.25","242,52","251,39",4
"Автовская ул., д.28/30","411,33","416,54",1
"Автовская ул., д.29","185,14","192,7",4
"Автовская ул., д.30","106,65","106,97",0
"Автовская ул., д.32","311,97","316,42",1
"Автовская ул., д.34","215,68","256,12",19
"Автовская ул., д.38","150,41","149,75",0
"Автовская ул., д.40","352,77","369,4",5
"Балтийская ул., д.17, к.2","335,61","365,43",9
"Балтийская ул., д.18","149,39","132,26",-11
"Балтийская ул., д.19а","119,45","127,93",7
"Балтийская ул., д.19б","72,6","74,68",3
"Балтийская ул., д.20","36,26","55,43",53
"Балтийская ул., д.21","67,54","35,27",-48
"Балтийская ул., д.21, к.2","56,88","55,54",-2
"Балтийская ул., д.22","64,35","71,38",11
"Балтийская ул., д.23","24,88","24,4",-2
"Балтийская ул., д.24","113,5","115,88",2
"Балтийская ул., д.25","92,41","80,03",-13
"Балтийская ул., д.27","69,66","38,16",-45
"Балтийская ул., д.34","38,32","53,96",41
"Баррикадная ул., д.4","38,39","43,57",13
"Баррикадная ул., д.5","265,99","272,72",3
"Белоусова ул., д.3","97,61","100,54",3
"Белоусова ул., д.5","83,29","70,06",-16
"Белоусова ул., д.10","53,95","60,4",12
"Белоусова ул., д.14/41","64,53","69,5",8
"Белоусова ул., д.16","41,18","40,77",-1
"Белоусова ул., д.18","63,62","66,19",4
"Васи Алексеева ул., д.16","504,74","519,61",3
"Васи Алексеева ул., д.17","288,88","306,12",6
"Васи Алексеева ул., д.21","351,1","353,57",1
"Васи Алексеева ул., д.25",216,"211,83",-2
"Гладкова ул., д.1","63,76","64,6",1
"Гладкова ул., д.1а","78,48","72,69",-7
"Гладкова ул., д.11","64,66","66,14",2
"Гладкова ул., д.13","70,25","57,05",-19
"Гладкова ул., д.17","39,31","31,69",-19
"Гладкова ул., д.19","109,87","108,18",-2
"Гладкова ул., д.21","57,33","74,49",30
"Гладкова ул., д.24/7","62,06","37,13",-40
"Гладкова ул., д.26","69,54","76,09",9
"Гладкова ул., д.31/7","71,86","73,24",2
"Гладкова ул., д.33","85,46","87,3",2
"Гладкова ул., д.35","48,91","65,81",35
"Гладкова ул., д.39","63,57","64,82",2
"Гладкова ул., д.41","43,64","43,71",0
"Гладкова ул., д.43","43,05","49,52",15
"Губина ул., д.1/32","84,58","87,96",4
"Губина ул., д.3","40,55","43,96",8
"Губина ул., д.4","28,53","28,84",1
"Губина ул., д.5","112,22","113,06",1
"Губина ул., д.6","75,09","81,74",9
"Губина ул., д.8","40,81","50,64",24
"Губина ул., д.9, к.1","63,11","75,74",20
"Губина ул., д.9, к.2","56,86","56,86",0
"Губина ул., д.13, к.1","70,27","69,05",-2
"Губина ул., д.13, к.2","63,29","57,77",-9
"Губина ул., д.19/16","87,98","94,95",8
"Губина ул., д.20","97,88","101,53",4
"Губина ул., д.21","48,7","43,16",-11
"Губина ул., д.22/21","52,66","64,27",22
"Губина ул., д.23/19","52,99","48,88",-8
"Двинская ул., д.14, к.4","1033,58","1064,32",3
"Двинская ул., д.16, к.1","1524,07","1624,53",7
"Двинская ул., д.16, к.3","1139,49","1222,75",7
"Зайцева ул., д.3","449,54","510,52",14
"Зайцева ул., д.19/18","374,06","383,55",3
"Зайцева ул., д.21","119,3","131,34",10
"Зайцева ул., д.25","256,25","245,59",-4
"Зайцева ул., д.29","141,29","163,51",16
"Зайцева ул., д.31","373,21","369,39",-1
"Зины Портновой ул., д.4","315,17","284,49",-10
"Зины Портновой ул., д.6","231,66","239,23",3
"Зины Портновой ул., д.8","233,479","272,27",17
"Зины Портновой ул., д.10","261,03","246,98",-5
"Зины Портновой ул., д.12","248,12","228,13",-8
"Зины Портновой ул., д.14","240,68","245,37",2
"Зины Портновой ул., д.16","122,91","134,03",9
"Зины Портновой ул., д.18","234,72","248,6",6
"Зины Портновой ул., д.20","266,63","264,13",-1
"Зины Портновой ул., д.22","330,86","248,72",-25
"Зины Портновой ул., д.24","319,01","282,54",-11
"Зины Портновой ул., д.26","204,56","223,87",9
"Зины Портновой ул., д.28","147,07","162,88",11
"Зины Портновой ул., д.30","179,57","182,47",2
"Зои Космодемьянской ул., д.3","305,06",342,12
"Зои Космодемьянской ул., д.5","153,01","158,66",4
"Зои Космодемьянской ул., д.21","100,8","102,7",2
"Зои Космодемьянской ул., д.27","311,66","132,9",-57
"Ивана Черных ул., д.3","322,04","330,61",3
"Ивана Черных ул., д.3, к.2","249,03","253,75",2
"Канонерский о., д.7","2212,45","980,92",-56
"Канонерский о., д.8","2744,96","1018,02",-63
"Канонерский о., д.9","1045,97","400,25",-62
"Канонерский о., д.10","1326,23","410,87",-69
"Канонерский о., д.12","557,93","265,12",-52
"Канонерский о., д.12, к.2","1284,06","453,27",-65
"Канонерский о., д.13","395,64","335,02",-15
"Канонерский о., д.14","388,02","271,11",-30
"Канонерский о., д.15","208,46","192,73",-8
"Корнеева ул., д.6","975,82","1117,49",15
"Косинова ул., д.14, к.1","366,72","381,11",4
"Косинова ул., д.14, к.2","577,15","459,07",-20
"Ленинский пр., д.110, к.1а","369,342","367,26",-1
"Ленинский пр., д.110, к.1б","2349,644","1780,33",-24
"Ленинский пр., д.120, к.2","212,36","220,23",4
"Ленинский пр., д.124","1152,024","848,34",-26
"Ленинский пр., д.130, к.2","313,83","220,72",-30
"Майков пер., д.3","51,34","43,11",-16
"Майков пер., д.5","11,1","12,49",13
"Майков пер., д.5а","69,31","57,72",-17
"Майков пер., д.7/1","71,87","49,36",-31
"Маршала Говорова ул., д.16","765,24","849,56",11
"Маршала Жукова пр., д.18а","545,296","457,56",-16
"Маршала Жукова пр., д.18б","443,741","420,28",-5
"Маршала Жукова пр., д.18в","1342,193","1152,32",-14
"Маршала Жукова пр., д.18г","496,016","437,33",-12
"Маршала Жукова пр., д.18д","464,836","443,72",-5
"Маршала Жукова пр., д.20","1076,17",1075,0
"Маршала Жукова пр., д.22","1029,75","1126,75",9
"Маршала Жукова пр., д.26/16а","511,378","536,83",5
"Маршала Жукова пр., д.26/16б","323,544","318,54",-2
"Маршала Жукова пр., д.26/16в","1497,8","1505,2",0
"Маршала Жукова пр., д.28, к.1","1405,19","1321,86",-6
"Маршала Жукова пр., д.30, к.2а","446,52","453,39",2
"Маршала Жукова пр., д.30, к.2б","450,711","448,36",-1
"Маршала Жукова пр., д.30, к.2в","1468,361","1213,06",-17
"Маршала Жукова пр., д.30, к.2г","394,16","463,51",18
"Маршала Жукова пр., д.30, к.2д","1158,4","1233,86",7
"Маршала Жукова пр., д.30, к.2е","450,09","484,17",8
"Маршала Жукова пр., д.30, к.2ж","932,493","911,07",-2
"Маршала Жукова пр., д.32, к.1","1634,63","1585,31",-3
"Маршала Жукова пр., д.34, к.1а","863,12","832,63",-4
"Маршала Жукова пр., д.34, к.1б","649,012","354,87",-45
"Маршала Жукова пр., д.34, к.1в","1005,12","939,2",-7
"Маршала Жукова пр., д.34, к.1г","267,01","312,35",17
"Маршала Жукова пр., д.34, к.1д","759,47","744,3",-2
"Маршала Жукова пр., д.34, к.1е","976,92","911,29",-7
"Маршала Казакова ул., д.1, к.2","764,264","767,68",0
"Маршала Казакова ул., д.3, к.1","977,401","913,7",-7
"Маршала Казакова ул., д.5, к.1а","1107,277","1073,22",-3
"Маршала Казакова ул., д.5, к.1б","747,803","682,47",-9
"Маршала Казакова ул., д.10, к.1а","1137,767","1084,18",-5
"Маршала Казакова ул., д.10, к.1б","797,613","669,7",-16
"Маршала Казакова ул., д.10, к.1в","516,7","481,14",-7
"Маршала Казакова ул., д.10, к.1д","462,705","439,29",-5
"Маршала Казакова ул., д.13","1224,26","1325,72",8
"Морской пехоты ул., д.4","1790,71","1685,81",-6
"Морской пехоты ул., д.6, к.1","1223,96","1304,27",7
"Морской пехоты ул., д.10, к.1","1740,515","1748,3",0
"Морской пехоты ул., д.14","327,959","291,73",-11
"Народного ополчения пр., д.7","251,86","227,7",-10
"Новаторов бул., д.1","338,204","330,76",-2
"Новаторов бул., д.3","242,444","183,97",-24
"Новоовсянниковская ул., д.9","62,8","74,47",19
"Новостроек ул., д.12","513,6","688,49",34
"Новостроек ул., д.20","355,95","387,93",9
"Новостроек ул., д.28","337,06","354,61",5
"Оборонная ул., д.3","311,33","341,75",10
"Оборонная ул., д.4","441,21","429,54",-3
"Оборонная ул., д.5","479,98","487,25",2
"Оборонная ул., д.6","661,36","703,6",6
"Оборонная ул., д.7/20","233,43","258,27",11
"Оборонная ул., д.17/13","47,31","34,79",-26
"Оборонная ул., д.19","54,5","59,83",10
"Оборонная ул., д.27","24,62","32,62",32
"Промышленная ул., д.12","104,38","111,43",7
"Промышленная ул., д.26","58,41","74,01",27
"Промышленная ул., д.28","78,18","74,46",-5
"Промышленная ул., д.30","60,64","66,36",9
"Промышленная ул., д.34","81,21","95,37",17
"Промышленная ул., д.36","79,38","82,73",4
"Промышленная ул., д.38","108,48","119,78",10
"Севастопольская ул., д.43","82,28","83,93",2
"Севастопольская ул., д.45","376,16","400,19",6
"Стачек пр., д.2/2","323,65","332,23",3
"Стачек пр., д.6","108,87","118,6",9
"Стачек пр., д.8/2","89,97","94,75",5
"Стачек пр., д.8а","398,79","409,21",3
"Стачек пр., д.9","399,78","411,61",3
"Стачек пр., д.10","83,36","92,55",11
"Стачек пр., д.11","596,84","628,62",5
"Стачек пр., д.15","459,95","470,87",2
"Стачек пр., д.16","946,65","941,14",-1
"Стачек пр., д.17","543,1","582,8",7
"Стачек пр., д.19","431,77","469,03",9
"Стачек пр., д.21, к.2","19,03","21,05",11
"Стачек пр., д.22","207,12","194,54",-6
"Стачек пр., д.23","217,31","246,1",13
"Стачек пр., д.24","191,33","202,08",6
"Стачек пр., д.27","161,81","157,82",-2
"Стачек пр., д.29","132,19","153,63",16
