"Автовская ул., д.21",329,344,5
"Автовская ул., д.22",714.43,750.44,5
"Автовская ул., д.25",1035,1008.77,-3
"Автовская ул., д.26/37",1538.54,1626.51,6
"Автовская ул., д.28/30",996.33,861.18,-14
"Автовская ул., д.29",583,568.23,-3
"Автовская ул., д.30",389.67,336.82,-14
"Автовская ул., д.32",612.88,398.91,-35
"Автовская ул., д.34",488,464,-5
"Автовская ул., д.38",301,271,-10
"Автовская ул., д.40",883,779,-12
"Автовская ул., д.46",1392,1345,-3
"Автовская ул., д.52",748,726,-3
"Балтийская ул., д.2/14",3150.26,3150.26,0
"Балтийская ул., д.12",1121.23,1038.43,-7
"Балтийская ул., д.14",720,794.53,10
"Балтийская ул., д.17",398.73,637.14,60
"Балтийская ул., д.17, к.2",463.59,629.93,36
"Балтийская ул., д.18",152,160,5
"Балтийская ул., д.19",658.99,936.5,42
"Балтийская ул., д.20",26.29,27.22,4
"Балтийская ул., д.21",472.41,671.05,42
"Балтийская ул., д.22",85,218,156
"Балтийская ул., д.24",318.34,319.34,0
"Балтийская ул., д.27",63.03,106.09,68
"Балтийская ул., д.32",,,
"Балтийская ул., д.34",78.61,78.61,0
"Балтийская ул., д.36/9",1564.55,1561,0
"Балтийская ул., д.38",841.98,2128,153
"Баррикадная ул., д.3",343,352,3
"Баррикадная ул., д.4",115.86,100.72,-13
"Баррикадная ул., д.5",898,759,-15
"Баррикадная ул., д.34",231.47,231.47,0
"Белоусова ул., д.3",224,205,-8
"Белоусова ул., д.5",123,98,-20
"Белоусова ул., д.6/42",907.3,756.3,-17
"Белоусова ул., д.10",86.16,79.06,-8
"Белоусова ул., д.14/41",139,96.76,-30
"Белоусова ул., д.16",65.02,45.15,-31
"Белоусова ул., д.18",292.49,240.67,-18
"Белоусова ул., д.18, к.1",469.51,386.33,-18
"Белоусова ул., д.20",330.28,277.51,-16
"Васи Алексеева ул., д.7",838.79,946.79,13
"Васи Алексеева ул., д.9",541.97,667.01,23
"Васи Алексеева ул., д.10",898.99,853.15,-5
"Васи Алексеева ул., д.11",774,951,23
"Васи Алексеева ул., д.16",1049.68,1075.03,2
"Васи Алексеева ул., д.17",719,814,13
"Васи Алексеева ул., д.20/24",1888.52,1901.47,1
"Васи Алексеева ул., д.21",538.35,626.84,16
"Васи Алексеева ул., д.22",1485.28,1457.18,-2
"Васи Алексеева ул., д.24",1186,1153,-3
"Васи Алексеева ул., д.25",608,674,11
"Васи Алексеева ул., д.26",1064.38,1009.18,-5
"Васи Алексеева ул., д.28",1112,1010,-9
"Васи Алексеева ул., д.30",1644.27,1506.27,-8
"Возрождения ул., д.7/25",2536.12,2537.88,0
"Возрождения ул., д.9",779.96,778.85,0
"Возрождения ул., д.15",902.73,978.73,8
"Возрождения ул., д.19/38",1986.48,1355.96,-32
"Возрождения ул., д.23",640.11,622.87,-3
"Возрождения ул., д.25",696.89,678.13,-3
"Возрождения ул., д.27",1058,1312,24
"Гладкова ул., д.1",78.85,101.84,29
"Гладкова ул., д.1а",66.32,85.83,29
"Гладкова ул., д.7/10",563.97,368.06,-35
"Гладкова ул., д.11",360.47,181.65,-50
"Гладкова ул., д.13",485.25,244.54,-50
"Гладкова ул., д.17",151.31,105.6,-30
"Гладкова ул., д.19",283.71,198,-30
"Гладкова ул., д.21",226.97,158.4,-30
"Гладкова ул., д.23",737.8,751.97,2
"Гладкова ул., д.24/7",104.69,120.02,15
"Гладкова ул., д.25",1237,1336,8
"Гладкова ул., д.26",93.31,106.98,15
"Гладкова ул., д.29",783.57,770.59,-2
"Гладкова ул., д.31/7",238.34,179.44,-25
"Гладкова ул., д.33",287.65,216.56,-25
"Гладкова ул., д.35",144.43,103.49,-28
"Гладкова ул., д.39",154.57,137.39,-11
"Гладкова ул., д.41",111.72,97.12,-13
"Гладкова ул., д.43",119.36,103.67,-13
"Губина ул., д.1/32",154.52,162.29,5
"Губина ул., д.3",103.05,91.6,-11
"Губина ул., д.4",121.93,130.9,7
"Губина ул., д.5",210,186.63,-11
"Губина ул., д.6",209.25,224.63,7
"Губина ул., д.8",109.57,78.51,-28
"Губина ул., д.9, к.1",192.11,156.89,-18
"Губина ул., д.9, к.2",204.68,167.26,-18
"Губина ул., д.12",86.69,71.02,-18
"Губина ул., д.13, к.1",196.3,142.57,-27
"Губина ул., д.13, к.2",253.84,184.51,-27
"Губина ул., д.14",90.31,73.98,-18
"Губина ул., д.15",21.91,78.55,259
"Губина ул., д.18",167.5,177,6
"Губина ул., д.19/16",125,89,-29
"Губина ул., д.20",167.5,177,6
"Губина ул., д.21",,,
"Губина ул., д.22/21",97,56,-42
"Двинская ул., д.4",1698,1002,-41
"Двинская ул., д.4, к.1",1327,1146,-14
"Двинская ул., д.4, к.2",1521,1369,-10
"Двинская ул., д.4, к.3",953,842,-12
"Двинская ул., д.4, к.4",907,792,-13
"Двинская ул., д.8",817.82,694.66,-15
"Двинская ул., д.9",1265,1119,-12
"Двинская ул., д.10",1836.8,2203.04,20
"Двинская ул., д.11",1501.94,1311.43,-13
"Двинская ул., д.14",1537.84,1338.42,-13
"Двинская ул., д.14, к.4",2331,2058,-12
"Двинская ул., д.15",4056.35,3653.04,-10
"Двинская ул., д.16, к.1",3232.41,2815.52,-13
"Двинская ул., д.16, к.3",2022.76,1822.95,-10
"Двинская ул., д.17",847.16,763.06,-10
"Зайцева ул., д.3",780.37,795.26,2
"Зайцева ул., д.17/23",1637.72,1670.31,2
"Зайцева ул., д.18/16",1806.03,2079.03,15
"Зайцева ул., д.19/18",771.56,750.43,-3
"Зайцева ул., д.20",1069,1270,19
"Зайцева ул., д.21",287.44,279.57,-3
"Зайцева ул., д.22/13",1839.63,2145.63,17
"Зайцева ул., д.25",657,700,7
"Зайцева ул., д.26",1045.02,1055.02,1
"Зайцева ул., д.29",330,397,20
"Зайцева ул., д.31",827,908,10
"Зайцева ул., д.32",775.28,783.67,1
"Зайцева ул., д.33",1316,1412,7
"Зайцева ул., д.34",703.72,711.33,1
"Зайцева ул., д.36",649,623,-4
"Зайцева ул., д.37",1346,1259,-6
"Зайцева ул., д.39",1058.47,1003.47,-5
"Зины Портновой ул., д.4",558.79,637,14
