"Автовская ул., д.21","30,11","29,42",-2
"Автовская ул., д.22","99,93","91,86",-8
"Автовская ул., д.25","57,63","56,23",-2
"Автовская ул., д.26/37","150,79","144,01",-4
"Автовская ул., д.28/30","99,02","96,05",-3
"Автовская ул., д.29","38,94","34,02",-13
"Автовская ул., д.30","38,26","35,49",-7
"Автовская ул., д.32","104,02","95,27",-8
"Автовская ул., д.34","58,02","53,9",-7
"Автовская ул., д.38","37,42","36,38",-3
"Автовская ул., д.40","99,47","97,28",-2
"Автовская ул., д.46","81,38","76,3",-6
"Автовская ул., д.52","61,4","57,21",-7
"Балтийская ул., д.2/14",274,"256,02",-7
"Балтийская ул., д.12","81,06","74,78",-8
"Балтийская ул., д.14","77,04","64,75",-16
"Балтийская ул., д.17","39,14","31,64",-19
"Балтийская ул., д.17, к.2","132,99","125,6",-6
"Балтийская ул., д.18","31,63","30,43",-4
"Балтийская ул., д.19","65,62","59,26",-10
"Балтийская ул., д.20","18,92","17,52",-7
"Балтийская ул., д.21","25,76","17,8",-31
"Балтийская ул., д.22","15,67","15,23",-3
"Балтийская ул., д.23","7,58","5,78",-24
"Балтийская ул., д.24","22,3","21,46",-4
"Балтийская ул., д.25","17,17","16,91",-2
"Балтийская ул., д.27","12,81","12,46",-3
"Балтийская ул., д.34","9,51","7,07",-26
"Балтийская ул., д.36/9","109,58","104,02",-5
"Балтийская ул., д.38","62,15","58,14",-6
"Баррикадная ул., д.3","27,5","24,17",-12
"Баррикадная ул., д.4","11,48","10,41",-9
"Баррикадная ул., д.5","57,21","49,85",-13
"Баррикадная ул., д.34","13,73","12,8",-7
"Белоусова ул., д.3","30,12","28,29",-6
"Белоусова ул., д.5","24,53","21,9",-11
"Белоусова ул., д.6/42","88,1","85,07",-3
"Белоусова ул., д.10","20,29","18,79",-7
"Белоусова ул., д.14/41","16,47","15,51",-6
"Белоусова ул., д.16","12,6","11,47",-9
"Белоусова ул., д.18","16,13","14,8",-8
"Белоусова ул., д.18, к.1","31,8","31,2",-2
"Белоусова ул., д.20","39,37","35,55",-10
"Белоусова ул., д.22","39,36","35,59",-10
"Белоусова ул., д.24/32","36,8","34,5",-6
"Васи Алексеева ул., д.7","73,2","68,99",-6
"Васи Алексеева ул., д.9","69,14","66,11",-4
"Васи Алексеева ул., д.10","112,36","103,58",-8
"Васи Алексеева ул., д.11","65,41","60,8",-7
"Васи Алексеева ул., д.16","78,98","77,15",-2
"Васи Алексеева ул., д.17","83,34","81,78",-2
"Васи Алексеева ул., д.20/24","177,74","172,05",-3
"Васи Алексеева ул., д.21","113,1","105,92",-6
"Васи Алексеева ул., д.22","165,49","160,26",-3
"Васи Алексеева ул., д.24","82,84","78,84",-5
