"Автовская ул., д.21",374\211,367\226,-2\7
"Автовская ул., д.22",245\0,245\0,0\-
"Автовская ул., д.25",161\209,164\122,2\-42
"Автовская ул., д.26/37",519\295,453\265,-13\-10
"Автовская ул., д.28/30",189\143,119\182,-37\27
"Автовская ул., д.29",768\374,810\388,5\4
"Автовская ул., д.30",95\73,96\83,1\14
"Автовская ул., д.32",117\92,96\77,-18\-16
"Автовская ул., д.34",139\148,120\72,-14\-51
"Автовская ул., д.38",49\32,40\28,-18\-13
"Автовская ул., д.40",129\125,100\113,-22\-10
"Автовская ул., д.46",6\8,3\8,-50\0
"Автовская ул., д.52",120\142,"84,7\114",-29\-20
"Балтийская ул., д.2/14",427\194,425\190,0\-2
"Балтийская ул., д.12",183\166,207\192,13\16
"Балтийская ул., д.14",520\264,554\284,7\8
"Балтийская ул., д.17",46\36,47\39,2\8
"Балтийская ул., д.17, к.2",644\284,515\260,-20\-8
"Балтийская ул., д.18",24\14,16\12,-33\-14
"Балтийская ул., д.19а",16\11,16\12,0\9
"Балтийская ул., д.19б",9\6,9\6,0\0
"Балтийская ул., д.20",15\11,14\10,-7\-9
"Балтийская ул., д.21",17\9,10\5,-41\-44
"Балтийская ул., д.21, к.2",17\9,18\9,6\0
"Балтийская ул., д.22",11\9,10\8,-9\-11
"Балтийская ул., д.23",24\13,12\5,-50\-62
"Балтийская ул., д.24",87\43,74\39,-15\-9
"Балтийская ул., д.25",83\40,95\52,14\30
"Балтийская ул., д.27",77\39,58\26,-25\-33
"Балтийская ул., д.32а",52\30,59\38,13\27
"Балтийская ул., д.32д",20\12,22\15,10\25
"Балтийская ул., д.34",3\0,3\0,0\-
"Балтийская ул., д.36/9",58\29,85\43,47\48
"Балтийская ул., д.38",235\163,140\184,-40\13
"Баррикадная ул., д.3",132\84,101\90,-23\7
"Баррикадная ул., д.4",134\68,216\98,61\44
"Баррикадная ул., д.5",155\204,154\217,-1\6
"Баррикадная ул., д.34",58\33,63\35,9\6
"Белоусова ул., д.3",33\20,29\18,-12\-10
"Белоусова ул., д.5",77\50,63\42,-18\-16
