"АВТОВСКАЯ УЛ., д.21","379\195","342\169","-10\-13"
"АВТОВСКАЯ УЛ., д.22","261\138","239\126","-8\-9"
"АВТОВСКАЯ УЛ., д.25","160\143","161\125","1\-13"
"АВТОВСКАЯ УЛ., д.26/37","391,39\244","354,39\214","-9\-12"
"АВТОВСКАЯ УЛ., д.28/30","133\125","123\94","-8\-25"
"АВТОВСКАЯ УЛ., д.29","806\162","742\151","-8\-7"
"АВТОВСКАЯ УЛ., д.30","107\100","160\83","50\-17"
"АВТОВСКАЯ УЛ., д.32","99\100","77\76","-22\-24"
"АВТОВСКАЯ УЛ., д.34","80\65","78\58","-3\-11"
"АВТОВСКАЯ УЛ., д.38","55\33","49\23","-11\-30"
"АВТОВСКАЯ УЛ., д.40","121\133","144\159","19\20"
"АВТОВСКАЯ УЛ., д.46","125\64","93\46","-26\-28"
"АВТОВСКАЯ УЛ., д.52","144\184","70\131","-51\-29"
"БАЛТИЙСКАЯ УЛ., д.2/14","146,68\389","410\284","180\-27"
"БАЛТИЙСКАЯ УЛ., д.12","178,34\140","122,34\116","-31\-17"
"БАЛТИЙСКАЯ УЛ., д.14","815\1","815\0","0\-100"
"БАЛТИЙСКАЯ УЛ., д.17","1486,95\1549,95","241,69\0","-84\-100"
"БАЛТИЙСКАЯ УЛ., д.17, корп.2","241,69\1","2618,81\0","984\-100"
"БАЛТИЙСКАЯ УЛ., д.18","24\48","53\52","121\8"
"БАЛТИЙСКАЯ УЛ., д.19","61\51","79\65","30\27"
"БАЛТИЙСКАЯ УЛ., д.20","113,21\90,61","62,09\9,33","-45\-90"
"БАЛТИЙСКАЯ УЛ., д.21","390\13","414\25","6\92"
"БАЛТИЙСКАЯ УЛ., д.22","87,96\70,39","62,09\9,33","-29\-87"
"БАЛТИЙСКАЯ УЛ., д.23","5\5","50\30","900\500"
"БАЛТИЙСКАЯ УЛ., д.24","31\67","26,22\68","-15\1"
"БАЛТИЙСКАЯ УЛ., д.25","122\62","100\50","-18\-19"
"БАЛТИЙСКАЯ УЛ., д.27","51\27","47\29","-8\7"
"БАЛТИЙСКАЯ УЛ., д.32","91,07\74","76,07\62","-16\-16"
"БАЛТИЙСКАЯ УЛ., д.34","39,01\0","10,01\0","-74\-"
"БАЛТИЙСКАЯ УЛ., д.36/9","88,5\115","21,5\81","-76\-30"
"БАЛТИЙСКАЯ УЛ., д.38","211\210","125\149","-41\-29"
"БАРРИКАДНАЯ УЛ., д.3","300\20","300\20","0\0"
"БАРРИКАДНАЯ УЛ., д.4","196\81","196\0","0\-100"
"БАРРИКАДНАЯ УЛ., д.34","50\35","51\38","2\9"
"БЕЛОУСОВА УЛ., д.3","70\73","98\86","40\18"
"БЕЛОУСОВА УЛ., д.5","37\56","43\62","16\11"
"БЕЛОУСОВА УЛ., д.6/42","205,6\156","268,6\199","31\28"
"БЕЛОУСОВА УЛ., д.10","161,17\49","210,17\0","30\-100"
"БЕЛОУСОВА УЛ., д.14/41","144\71","215\0","49\-100"
"БЕЛОУСОВА УЛ., д.16","263,78\73","363,78\71","38\-3"
"БЕЛОУСОВА УЛ., д.18","75\38","75\36","0\-5"
"БЕЛОУСОВА УЛ., д.18, корп.1","85\94","75\68","-12\-28"
"БЕЛОУСОВА УЛ., д.20","56\50","55\53","-2\6"
"БЕЛОУСОВА УЛ., д.22","1290\630","1131\564","-12\-10"
"БЕЛОУСОВА УЛ., д.24/32","9\31","6\21","-33\-32"
"ВАСИ АЛЕКСЕЕВА УЛ., д.7","12\11","61\34","408\209"
"ВАСИ АЛЕКСЕЕВА УЛ., д.9","45\50","28\38","-38\-24"
"ВАСИ АЛЕКСЕЕВА УЛ., д.10","68,1\112","351,34\157","416\40"
"ВАСИ АЛЕКСЕЕВА УЛ., д.11","120\145","106\134","-12\-8"
"ВАСИ АЛЕКСЕЕВА УЛ., д.17","127\148","155\128","22\-14"
"ВАСИ АЛЕКСЕЕВА УЛ., д.20/24","143\139","119\138","-17\-1"
"ВАСИ АЛЕКСЕЕВА УЛ., д.21","183\135","122\126","-33\-7"
"ВАСИ АЛЕКСЕЕВА УЛ., д.22","327,65\365","430\405,65","31\11"
"ВАСИ АЛЕКСЕЕВА УЛ., д.24","302\262","189\244","-37\-7"
"ВАСИ АЛЕКСЕЕВА УЛ., д.25","173\201","146\201","-16\0"
"ВАСИ АЛЕКСЕЕВА УЛ., д.26","424,48\416","111,48\225","-74\-46"
"ВАСИ АЛЕКСЕЕВА УЛ., д.28","143\112","104\80","-27\-29"
"ВАСИ АЛЕКСЕЕВА УЛ., д.30","347,89\337","180,89\417","-48\24"
"ВОЗРОЖДЕНИЯ УЛ., д.7/25","285,69\355","283\237","-1\-33"
"ВОЗРОЖДЕНИЯ УЛ., д.9","38\37","26\24","-32\-35"
"ВОЗРОЖДЕНИЯ УЛ., д.15","142,48\152","120\115","-16\-24"
"ВОЗРОЖДЕНИЯ УЛ., д.19/38","288,39\385","182,39\296","-37\-23"
"ВОЗРОЖДЕНИЯ УЛ., д.23","160\141","92\84","-43\-40"
"ВОЗРОЖДЕНИЯ УЛ., д.25","174\162","129\127","-26\-22"
"ВОЗРОЖДЕНИЯ УЛ., д.27","187\119","91\152","-51\28"
"ГЛАДКОВА УЛ., д.1","9,49\76","26,49\79","179\4"
"ГЛАДКОВА УЛ., д.1А","65\31","67\34","3\10"
"ГЛАДКОВА УЛ., д.7/10","89\44","90\45","1\2"
"ГЛАДКОВА УЛ., д.11","34\18","35\5","3\-72"
"ГЛАДКОВА УЛ., д.13","23\16","20\11","-13\-31"
"ГЛАДКОВА УЛ., д.17","300\300","250\150","-17\-50"
"ГЛАДКОВА УЛ., д.19","20\9","17\8","-15\-11"
"ГЛАДКОВА УЛ., д.21","212\0","212\0","0\-"
"ГЛАДКОВА УЛ., д.23","225\194","226\184","0\-5"
"ГЛАДКОВА УЛ., д.24/7","77\40","83\42","8\5"
"ГЛАДКОВА УЛ., д.25","364\314","276\249","-24\-21"
"ГЛАДКОВА УЛ., д.26","148\85","130\93","-12\9"
"ГЛАДКОВА УЛ., д.29","56\101","93\50","66\-50"
"ГЛАДКОВА УЛ., д.31/7","32\16","57\0","78\-100"
"ГЛАДКОВА УЛ., д.33","166\94","126\74","-24\-21"
"ГЛАДКОВА УЛ., д.35","153\39","192\0","25\-100"
"ГЛАДКОВА УЛ., д.39","38\36","36\40","-5\11"
"ГЛАДКОВА УЛ., д.41","24\13","1\0","-96\-100"
"ГЛАДКОВА УЛ., д.43","71\36","58\28","-18\-22"
"ГУБИНА УЛ., д.1/32","142,71\76","161,71\92","13\21"
"ГУБИНА УЛ., д.4","78,83\52","114,83\65","46\25"
"ГУБИНА УЛ., д.5","488\0","425,63\0","-13\-"
"ГУБИНА УЛ., д.6","268\136","266\172","-1\26"
"ГУБИНА УЛ., д.8","89\26","209\83","135\219"
"ГУБИНА УЛ., д.9, корп.1","27\13","24\12","-11\-8"
"ГУБИНА УЛ., д.9, корп.2","57\22","61\39","7\77"
"ГУБИНА УЛ., д.12","89\44","119\60","34\36"
"ГУБИНА УЛ., д.13, корп.1","60,91\80","115,91\100","90\25"
"ГУБИНА УЛ., д.13, корп.2","11\14","41\29","273\107"
"ГУБИНА УЛ., д.14","23\13","24\14","4\8"
"ГУБИНА УЛ., д.15","47,95\44","86,95\64","81\45"
"ГУБИНА УЛ., д.18","26\13","30\15","15\15"
"ГУБИНА УЛ., д.19/16","122\82","72\56","-41\-32"
"ГУБИНА УЛ., д.20","149\65","138\67","-7\3"
"ГУБИНА УЛ., д.21","84\64","86\52","2\-19"
"ГУБИНА УЛ., д.22/21","71\37","93\46","31\24"
"ГУБИНА УЛ., д.23/19","130\64","127\62","-2\-3"
"ДВИНСКАЯ УЛ., д.4","321\276","291\261","-9\-5"
"ДВИНСКАЯ УЛ., д.4, корп.1","364\274","230\184","-37\-33"
"ДВИНСКАЯ УЛ., д.4, корп.2","302\280","278\235","-8\-16"
"ДВИНСКАЯ УЛ., д.4, корп.3","223\234","234\227","5\-3"
"ДВИНСКАЯ УЛ., д.4, корп.4","149\165","127\153","-15\-7"
"ДВИНСКАЯ УЛ., д.8","92\90","96\105","4\17"
"ДВИНСКАЯ УЛ., д.9","169,1\123","197,1\132","17\7"
"ДВИНСКАЯ УЛ., д.10","62\117","1842,13\94","2871\-20"
"ДВИНСКАЯ УЛ., д.11",,"1514,1\0","-\-"
"ДВИНСКАЯ УЛ., д.14","213\132","225\139","6\5"
"ДВИНСКАЯ УЛ., д.14, корп.4","1227\368","1101\348","-10\-5"
"ДВИНСКАЯ УЛ., д.16, корп.1","3765,62\1468","3513,61\1349,01","-7\-8"
"ДВИНСКАЯ УЛ., д.17","458\278","520\239","14\-14"
"ЗАЙЦЕВА УЛ., д.3","228,89\0","145,89\0","-36\-"
"ЗАЙЦЕВА УЛ., д.17/23","696,75\405","348\593,75","-50\47"
"ЗАЙЦЕВА УЛ., д.18/16","127\93","77\113","-39\22"
"ЗАЙЦЕВА УЛ., д.19/18","140\109","197\152","41\39"
"ЗАЙЦЕВА УЛ., д.20","388\210","297\190","-23\-10"
"ЗАЙЦЕВА УЛ., д.21","26\13","29\15","12\15"
"ЗАЙЦЕВА УЛ., д.22/13","647,74\437","531\887,74","-18\103"
"ЗАЙЦЕВА УЛ., д.25","188\102","195\103","4\1"
"ЗАЙЦЕВА УЛ., д.26","341,14\311","1\2","-100\-99"
"ЗАЙЦЕВА УЛ., д.29","8\22","22\13","175\-41"
"ЗАЙЦЕВА УЛ., д.31","203\155","217\187","7\21"
"ЗАЙЦЕВА УЛ., д.32","195\159","187\133","-4\-16"
"ЗАЙЦЕВА УЛ., д.33","177,57\306","33,57\194","-81\-37"
"ЗАЙЦЕВА УЛ., д.34","107\50","95\42","-11\-16"
"ЗАЙЦЕВА УЛ., д.36","346\221","278\165","-20\-25"
"ЗАЙЦЕВА УЛ., д.37","567\311","637\348","12\12"
"ЗАЙЦЕВА УЛ., д.39","240\172","167\108","-30\-37"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.4","63\67","35\45","-44\-33"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.6","172\254","116\191","-33\-25"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.8","155\226","125\168","-19\-26"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.10","180\205","99\108","-45\-47"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.12","123\228","134\175","9\-23"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.14","207\298","173\268","-16\-10"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.16","537\269","482\239","-10\-11"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.18","194\270","152\212","-22\-21"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.20","38\100","29\82","-24\-18"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.22","64\89","52\73","-19\-18"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.24","88\146","62\119","-30\-18"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.26","131\274","100\198","-24\-28"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.28","642\316","724\337","13\7"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.30","287\278","242\221","-16\-21"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.3","242\329","184\227","-24\-31"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.5","666,51\270","541,51\214","-19\-21"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.6, корп.1","291,69\135","354,69\152","22\13"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.6, корп.2","3\2","3\2","0\0"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.8/17","8\18","0\14","-100\-22"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.16/24","114,29\51","165,29\0","45\-100"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.17/26","247,74\195","243,74\111","-2\-43"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.21","211\84","207\93","-2\11"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.23","238\55","171\76","-28\38"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.25/20","68\59","95\59","40\0"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.29","74\65","161\95","118\46"
"ИВАНА ЧЕРНЫХ УЛ., д.1","42\21","15\7","-64\-67"
"ИВАНА ЧЕРНЫХ УЛ., д.3, корп.2","189\98","166\82","-12\-16"
"ИВАНА ЧЕРНЫХ УЛ., д.13","427\403","318\239","-26\-41"
"ИВАНА ЧЕРНЫХ УЛ., д.15","236\239","150\114","-36\-52"
"ИВАНА ЧЕРНЫХ УЛ., д.19","221\188","119\132","-46\-30"
"КАЛИНИНА УЛ., д.10","360\0","360\0","0\-"
"КАНОНЕРСКИЙ ОСТРОВ, д.7","9619\3477","8736\3931","-9\13"
