"Автовская ул., д.21",360\206,388\220,8\7
"Автовская ул., д.22",245\0,315\180,29\-
"Автовская ул., д.25",141\107,91\98,-35\-8
"Автовская ул., д.26/37",414\228,467\245,13\7
"Автовская ул., д.28/30",84\145,102\124,21\-14
"Автовская ул., д.29",844\406,482\342,-43\-16
"Автовская ул., д.30",111\88,79\71,-29\-19
"Автовская ул., д.32",74\51,61\338,-18\563
"Автовская ул., д.34",84\53,63\37,-25\-30
"Автовская ул., д.38",32\23,36\24,13\4
"Автовская ул., д.40",59\95,62\64,5\-33
"Автовская ул., д.46",5\4,7\10,40\150
"Автовская ул., д.52",75\117,68\94,-9\-20
"Балтийская ул., д.2/14",430\180,371\173,-14\-4
"Балтийская ул., д.12",183\168,171\133,-7\-21
"Балтийская ул., д.14",641\325,623\315,-3\-3
"Балтийская ул., д.17",46\39,34\23,-26\-41
"Балтийская ул., д.17, к.2",616\275,590\256,-4\-7
"Балтийская ул., д.18",14\8,13\6,-7\-25
"Балтийская ул., д.19а",19\13,17\12,-11\-8
"Балтийская ул., д.19б",10\7,9\6,-10\-14
"Балтийская ул., д.20",14\10,14\10,0\0
"Балтийская ул., д.21",19\9,12\6,-37\-33
"Балтийская ул., д.21, к.2",16\8,15\8,-6\0
"Балтийская ул., д.22",8\7,11\8,38\14
"Балтийская ул., д.23",14\6,11\6,-21\0
"Балтийская ул., д.24",85\44,60\31,-29\-30
"Балтийская ул., д.25",186\96,145\75,-22\-22
"Балтийская ул., д.27",94\49,149\74,59\51
"Балтийская ул., д.32а",36\29,51\38,42\31
"Балтийская ул., д.32д",13\11,20\15,54\36
"Балтийская ул., д.34",2\0,2\0,0\-
"Балтийская ул., д.36/9",213\107,150\77,-30\-28
"Балтийская ул., д.38",116\122,73\96,-37\-21
"Баррикадная ул., д.3",87\79,121\85,39\8
"Баррикадная ул., д.4",171\58,141\70,-18\21
"Баррикадная ул., д.5",111\197,126\174,14\-12
"Баррикадная ул., д.34",73\39,64\21,-12\-46
"Белоусова ул., д.3",33\21,33\21,0\0
"Белоусова ул., д.5",93\70,96\128,3\83
"Белоусова ул., д.6/42",356\201,456\186,28\-7
"Белоусова ул., д.10",128\59,104\37,-19\-37
"Белоусова ул., д.14/41",3\2,12\3,300\50
"Белоусова ул., д.16",99\49,97\61,-2\24
"Белоусова ул., д.18",249\129,134\147,-46\14
"Белоусова ул., д.18, к.1",84\90,78\81,-7\-10
"Белоусова ул., д.20",53\27,53\27,0\0
"Белоусова ул., д.22",19\9,19\11,0\22
"Белоусова ул., д.24/32",6\22,12\18,100\-18
"Васи Алексеева ул., д.7",12\19,12\16,0\-16
"Васи Алексеева ул., д.9",15\12,18\13,20\8
"Васи Алексеева ул., д.10",317\0,317\0,0\-
"Васи Алексеева ул., д.11",98\95,80\81,-18\-15
"Васи Алексеева ул., д.16",224\113,223\114,0\1
"Васи Алексеева ул., д.17",116\86,95\78,-18\-9
"Васи Алексеева ул., д.20/24",243\63,240\84,-1\33
"Васи Алексеева ул., д.21",141\72,117\58,-17\-19
"Васи Алексеева ул., д.22",444\491,510\467,15\-5
"Васи Алексеева ул., д.24",149\106,167\103,12\-3
"Васи Алексеева ул., д.25",91\80,83\70,-9\-13
"Васи Алексеева ул., д.26",294\181,256\173,-13\-4
"Васи Алексеева ул., д.28",151\110,173\118,15\7
"Васи Алексеева ул., д.30",209\187,327\299,56\60
"Возрождения ул., д.7/25",265\143,284\157,7\10
"Возрождения ул., д.9",35\19,17\9,-51\-53
"Возрождения ул., д.15",59\67,61\63,3\-6
"Возрождения ул., д.19/38",553\323,509\302,-8\-7
"Возрождения ул., д.23",56\29,67\34,20\17
"Возрождения ул., д.25",98\50,111\56,13\12
"Возрождения ул., д.27",115\74,138\85,20\15
"Гладкова ул., д.1",13\15,12\14,-8\-7
"Гладкова ул., д.1а",70\35,103\56,47\60
"Гладкова ул., д.7/10",73\39,111\58,52\49
"Гладкова ул., д.11",25\12,44\33,76\175
"Гладкова ул., д.13",53\14,25\21,-53\50
"Гладкова ул., д.17",289\112,262\79,-9\-29
"Гладкова ул., д.19",50\59,119\102,138\73
"Гладкова ул., д.21",24\12,26\13,8\8
"Гладкова ул., д.23",88\106,88\106,0\0
"Гладкова ул., д.24/7",3\1,3\1,0\0
"Гладкова ул., д.25",67\37,34\31,-49\-16
"Гладкова ул., д.26",111\69,107\58,-4\-16
"Гладкова ул., д.29",66\117,79\122,20\4
"Гладкова ул., д.31/7",12\4,8\4,-33\0
"Гладкова ул., д.33",248\98,229\97,-8\-1
"Гладкова ул., д.35",153\57,116\42,-24\-26
"Гладкова ул., д.39",14\8,40\20,186\150
"Гладкова ул., д.41",14\6,1\1,-93\-83
"Гладкова ул., д.43",76\39,96\48,26\23
