"АВТОВСКАЯ УЛ., д.21","206,55","220,32",7
"АВТОВСКАЯ УЛ., д.25","395,75","392,87",-1
"АВТОВСКАЯ УЛ., д.28/30","531,46","455,51",-14
"АВТОВСКАЯ УЛ., д.29","313,95","336,83",7
"АВТОВСКАЯ УЛ., д.30","164,08","138,91",-15
"АВТОВСКАЯ УЛ., д.32","441,78","408,32",-8
"АВТОВСКАЯ УЛ., д.34","351,68","328,9",-6
"АВТОВСКАЯ УЛ., д.38","218,43","179,81",-18
"АВТОВСКАЯ УЛ., д.40","664,24","504,51",-24
"БАЛТИЙСКАЯ УЛ., д.17, корп.2","480,68","450,39",-6
"БАЛТИЙСКАЯ УЛ., д.18","133,65","133,65",0
"БАЛТИЙСКАЯ УЛ., д.19","271,34","212,15",-22
"БАЛТИЙСКАЯ УЛ., д.20","82,62","82,62",0
"БАЛТИЙСКАЯ УЛ., д.21","200,56","87,63",-56
"БАЛТИЙСКАЯ УЛ., д.21, корп.2",,"73,79",
"БАЛТИЙСКАЯ УЛ., д.22","94,77","94,77",0
"БАЛТИЙСКАЯ УЛ., д.23","41,29","32,28",-22
"БАЛТИЙСКАЯ УЛ., д.24","123,93","123,93",0
"БАЛТИЙСКАЯ УЛ., д.25","89,13","172,81",94
"БАЛТИЙСКАЯ УЛ., д.27","51,99","100,81",94
"БАЛТИЙСКАЯ УЛ., д.34","65,32","58,3",-11
"БАРРИКАДНАЯ УЛ., д.4","75,33","75,33",0
"БАРРИКАДНАЯ УЛ., д.5","350,35","356,97",2
"БЕЛОУСОВА УЛ., д.3","181,19","171,97",-5
"БЕЛОУСОВА УЛ., д.5","6,84","8,69",27
"БЕЛОУСОВА УЛ., д.10","53,05","66,32",25
"БЕЛОУСОВА УЛ., д.14/41","92,99","88,41",-5
"БЕЛОУСОВА УЛ., д.16","41,02",39,-5
"БЕЛОУСОВА УЛ., д.18","106,66","101,41",-5
"ВАСИ АЛЕКСЕЕВА УЛ., д.16","569,47","482,78",-15
