"АВТОВСКАЯ УЛ., д.21",272,510,88
"АВТОВСКАЯ УЛ., д.22",820,841,3
"АВТОВСКАЯ УЛ., д.25","497,01","459,21",-8
"АВТОВСКАЯ УЛ., д.26/37","1568,71","1331,04",-15
"АВТОВСКАЯ УЛ., д.28/30","998,63","1004,34",1
"АВТОВСКАЯ УЛ., д.29","291,99","269,79",-8
"АВТОВСКАЯ УЛ., д.30","400,37","402,66",1
"АВТОВСКАЯ УЛ., д.32","614,2",588,-4
"АВТОВСКАЯ УЛ., д.34","496,7",507,2
"АВТОВСКАЯ УЛ., д.38",259,241,-7
"АВТОВСКАЯ УЛ., д.40","759,3",809,7
"АВТОВСКАЯ УЛ., д.46","1088,6",1060,-3
"АВТОВСКАЯ УЛ., д.52",860,919,7
"БАЛТИЙСКАЯ УЛ., д.2/14",3300,3305,0
"БАЛТИЙСКАЯ УЛ., д.12",1109,1100,-1
"БАЛТИЙСКАЯ УЛ., д.14","813,7",830,2
"БАЛТИЙСКАЯ УЛ., д.17",480,420,-13
"БАЛТИЙСКАЯ УЛ., д.17, корп.2",537,550,2
"БАЛТИЙСКАЯ УЛ., д.18",308,280,-9
"БАЛТИЙСКАЯ УЛ., д.19","580,18","604,05",4
"БАЛТИЙСКАЯ УЛ., д.20",88,92,5
"БАЛТИЙСКАЯ УЛ., д.21","459,05","477,93",4
"БАЛТИЙСКАЯ УЛ., д.22",143,153,7
"БАЛТИЙСКАЯ УЛ., д.24",114,120,5
"БАЛТИЙСКАЯ УЛ., д.27",234,165,-29
"БАЛТИЙСКАЯ УЛ., д.32",250,346,38
"БАЛТИЙСКАЯ УЛ., д.34","205,95",181,-12
"БАЛТИЙСКАЯ УЛ., д.36/9","1594,1","1646,37",3
"БАЛТИЙСКАЯ УЛ., д.38","1029,4",1050,2
"БАРРИКАДНАЯ УЛ., д.3",339,330,-3
"БАРРИКАДНАЯ УЛ., д.4","69,49","59,19",-15
"БАРРИКАДНАЯ УЛ., д.5",561,560,0
"БЕЛОУСОВА УЛ., д.3",284,200,-30
"БЕЛОУСОВА УЛ., д.5",69,74,7
"БЕЛОУСОВА УЛ., д.6/42",756,750,-1
"БЕЛОУСОВА УЛ., д.14/41","107,12","104,55",-2
"БЕЛОУСОВА УЛ., д.16","44,63","43,56",-2
"БЕЛОУСОВА УЛ., д.18","169,14","186,46",10
"БЕЛОУСОВА УЛ., д.18, корп.1","278,86","307,4",10
"БЕЛОУСОВА УЛ., д.20","225,6","272,55",21
"ВАСИ АЛЕКСЕЕВА УЛ., д.7","1010,3",1011,0
"ВАСИ АЛЕКСЕЕВА УЛ., д.9",605,585,-3
"ВАСИ АЛЕКСЕЕВА УЛ., д.10","763,95","760,74",0
"ВАСИ АЛЕКСЕЕВА УЛ., д.11",801,780,-3
"ВАСИ АЛЕКСЕЕВА УЛ., д.16",995,1014,2
"ВАСИ АЛЕКСЕЕВА УЛ., д.17",529,559,6
"ВАСИ АЛЕКСЕЕВА УЛ., д.20/24",1760,1923,9
"ВАСИ АЛЕКСЕЕВА УЛ., д.21",690,789,14
"ВАСИ АЛЕКСЕЕВА УЛ., д.22",1330,"1295,02",-3
"ВАСИ АЛЕКСЕЕВА УЛ., д.24",900,895,-1
"ВАСИ АЛЕКСЕЕВА УЛ., д.25",413,511,24
"ВАСИ АЛЕКСЕЕВА УЛ., д.26",853,850,0
"ВАСИ АЛЕКСЕЕВА УЛ., д.28",913,976,7
"ВАСИ АЛЕКСЕЕВА УЛ., д.30",1499,1450,-3
"ВОЗРОЖДЕНИЯ УЛ., д.7/25","2113,24","1762,76",-17
"ВОЗРОЖДЕНИЯ УЛ., д.9","652,81","546,29",-16
"ВОЗРОЖДЕНИЯ УЛ., д.15",864,870,1
"ВОЗРОЖДЕНИЯ УЛ., д.19/38","2459,38","1507,2",-39
"ВОЗРОЖДЕНИЯ УЛ., д.23","536,02","535,62",0
"ВОЗРОЖДЕНИЯ УЛ., д.25","620,18","628,58",1
"ВОЗРОЖДЕНИЯ УЛ., д.27",755,731,-3
"ГЛАДКОВА УЛ., д.1","109,88","59,85",-46
"ГЛАДКОВА УЛ., д.1А","136,25","67,04",-51
"ГЛАДКОВА УЛ., д.7/10",420,442,5
"ГЛАДКОВА УЛ., д.11","79,89","112,1",40
"ГЛАДКОВА УЛ., д.13","112,44","149,46",33
