"АВТОВСКАЯ УЛ., д.21","24,34","24,34",0
"АВТОВСКАЯ УЛ., д.22","83,51","75,52",-10
"АВТОВСКАЯ УЛ., д.25","52,52","65,36",24
"АВТОВСКАЯ УЛ., д.26/37","99,75","82,72",-17
"АВТОВСКАЯ УЛ., д.28/30","80,09","98,77",23
"АВТОВСКАЯ УЛ., д.29","33,76","45,24",34
"АВТОВСКАЯ УЛ., д.30","35,26","39,86",13
"АВТОВСКАЯ УЛ., д.32","85,51","92,47",8
"АВТОВСКАЯ УЛ., д.34","58,24","53,02",-9
"АВТОВСКАЯ УЛ., д.38","32,27","36,5",13
"АВТОВСКАЯ УЛ., д.40","75,24","88,99",18
"АВТОВСКАЯ УЛ., д.46","68,4","67,5",-1
"АВТОВСКАЯ УЛ., д.52","47,53","53,41",12
"БАЛТИЙСКАЯ УЛ., д.2/14","210,17","208,65",-1
"БАЛТИЙСКАЯ УЛ., д.12","65,64","54,97",-16
"БАЛТИЙСКАЯ УЛ., д.14","57,99","53,52",-8
"БАЛТИЙСКАЯ УЛ., д.17","32,21","39,02",21
"БАЛТИЙСКАЯ УЛ., д.17, корп.2","94,1","118,4",26
"БАЛТИЙСКАЯ УЛ., д.18","23,51","22,52",-4
"БАЛТИЙСКАЯ УЛ., д.19","43,31","62,53",44
"БАЛТИЙСКАЯ УЛ., д.20","13,65","13,65",0
"БАЛТИЙСКАЯ УЛ., д.21","19,79","23,98",21
"БАЛТИЙСКАЯ УЛ., д.22","15,49","15,49",0
"БАЛТИЙСКАЯ УЛ., д.23","7,08","8,57",21
"БАЛТИЙСКАЯ УЛ., д.24","22,03","22,35",1
"БАЛТИЙСКАЯ УЛ., д.25","17,41","18,5",6
"БАЛТИЙСКАЯ УЛ., д.27","12,81","13,61",6
"БАЛТИЙСКАЯ УЛ., д.34","9,11","10,07",11
"БАЛТИЙСКАЯ УЛ., д.36/9","102,46","113,25",11
"БАЛТИЙСКАЯ УЛ., д.38","57,46","63,76",11
"БАРРИКАДНАЯ УЛ., д.3","23,61","25,31",7
"БАРРИКАДНАЯ УЛ., д.4","11,1","11,1",0
"БАРРИКАДНАЯ УЛ., д.5","42,52","45,58",7
"БАРРИКАДНАЯ УЛ., д.34","9,03","13,29",47
"БЕЛОУСОВА УЛ., д.3","23,54","24,55",4
"БЕЛОУСОВА УЛ., д.5","3,18","1,59",-50
"БЕЛОУСОВА УЛ., д.6/42","56,47","56,47",0
"БЕЛОУСОВА УЛ., д.10","20,58","16,95",-18
"БЕЛОУСОВА УЛ., д.14/41","12,8","14,72",15
"БЕЛОУСОВА УЛ., д.16","10,47","12,04",15
"БЕЛОУСОВА УЛ., д.18","13,06","15,01",15
"БЕЛОУСОВА УЛ., д.18, корп.1","24,89","28,62",15
"БЕЛОУСОВА УЛ., д.20","34,31","30,99",-10
"БЕЛОУСОВА УЛ., д.22","30,47","23,57",-23
"БЕЛОУСОВА УЛ., д.24/32","31,83","32,86",3
