"ВАСИ АЛЕКСЕЕВА УЛ., д.28","208\122","172\100","-17\-18"
"ВАСИ АЛЕКСЕЕВА УЛ., д.30","305,45\362","456,89\294","50\-19"
"ВОЗРОЖДЕНИЯ УЛ., д.7/25","303\333","127,69\632","-58\90"
"ВОЗРОЖДЕНИЯ УЛ., д.9","72\37","68\35","-6\-5"
"ВОЗРОЖДЕНИЯ УЛ., д.15","231,81\148","201,48\113","-13\-24"
"ВОЗРОЖДЕНИЯ УЛ., д.19/38","31,2\451","602,39\470","1831\4"
"ВОЗРОЖДЕНИЯ УЛ., д.23","263\158","293\173","11\9"
"ВОЗРОЖДЕНИЯ УЛ., д.25","337\191","332\190","-1\-1"
"ВОЗРОЖДЕНИЯ УЛ., д.27","300\162","261\146","-13\-10"
"ГЛАДКОВА УЛ., д.1","132\26,49","40,49\72","-69\172"
"ГЛАДКОВА УЛ., д.1А","129\64","96\45","-26\-30"
"ГЛАДКОВА УЛ., д.7/10","30,32\54","19,32\48","-36\-11"
"ГЛАДКОВА УЛ., д.11","30\10","10\30","-67\200"
"ГЛАДКОВА УЛ., д.13","28\17","31\16","11\-6"
"ГЛАДКОВА УЛ., д.17","100\75","240\93","140\24"
"ГЛАДКОВА УЛ., д.19","83\50","84\57","1\14"
"ГЛАДКОВА УЛ., д.21","212\0","212\0","0\-"
"ГЛАДКОВА УЛ., д.23","344\189","381\182","11\-4"
"ГЛАДКОВА УЛ., д.24/7","140\71","228\116","63\63"
"ГЛАДКОВА УЛ., д.25","639\381","598\359","-6\-6"
"ГЛАДКОВА УЛ., д.26","148\72","160\79","8\10"
"ГЛАДКОВА УЛ., д.29","183\117","175\116","-4\-1"
"ГЛАДКОВА УЛ., д.31/7","34\18","62\32","82\78"
"ГЛАДКОВА УЛ., д.33","124\64","186\93","50\45"
"ГЛАДКОВА УЛ., д.35","192\0","192\0","0\-"
"ГЛАДКОВА УЛ., д.39","33\17","43\21","30\24"
"ГЛАДКОВА УЛ., д.41","34\51","50\33","47\-35"
"ГЛАДКОВА УЛ., д.43","23\11","42\21","83\91"
"ГУБИНА УЛ., д.1/32","113,71\58","169,71\85","49\47"
"ГУБИНА УЛ., д.4","88,83\54","130\70","46\30"
"ГУБИНА УЛ., д.5","1\1","1\1","0\0"
"ГУБИНА УЛ., д.6","80\43","142\77","78\79"
"ГУБИНА УЛ., д.8","177\88","205\95","16\8"
"ГУБИНА УЛ., д.9, корп.1","12\6","48\25","300\317"
"ГУБИНА УЛ., д.9, корп.2","85\43","60\30","-29\-30"
"ГУБИНА УЛ., д.12","101\51","142\72","41\41"
"ГУБИНА УЛ., д.13, корп.1","105,91\100","86,91\120","-18\20"
"ГУБИНА УЛ., д.13, корп.2","31\16","48\24","55\50"
"ГУБИНА УЛ., д.14","41\22","68\37","66\68"
"ГУБИНА УЛ., д.15","57,62\45","85,95\56","49\24"
"ГУБИНА УЛ., д.18","7\3","7\4","0\33"
"ГУБИНА УЛ., д.19/16","63\36","128\77","103\114"
"ГУБИНА УЛ., д.20","119\46","117\45","-2\-2"
"ГУБИНА УЛ., д.21","61\38","83\49","36\29"
"ГУБИНА УЛ., д.22/21","65\34","78\40","20\18"
"ГУБИНА УЛ., д.23/19","94\5","118\31","26\520"
"ДВИНСКАЯ УЛ., д.4","539\306","610\343","13\12"
"ДВИНСКАЯ УЛ., д.4, корп.1","337\188","389\220","15\17"
"ДВИНСКАЯ УЛ., д.4, корп.2","588\337","634\356","8\6"
"ДВИНСКАЯ УЛ., д.4, корп.3","496\298","523\310","5\4"
"ДВИНСКАЯ УЛ., д.4, корп.4","309\196","334\206","8\5"
"ДВИНСКАЯ УЛ., д.8","103\110","214,68\125","108\14"
"ДВИНСКАЯ УЛ., д.9","167,1\119","235,1\152","41\28"
"ДВИНСКАЯ УЛ., д.10","1159,31\284","1371,2\1364","18\380"
"ДВИНСКАЯ УЛ., д.14","274\141","251,14\146","-8\4"
"ДВИНСКАЯ УЛ., д.14, корп.4","1206\347","1333\391","11\13"
"ДВИНСКАЯ УЛ., д.16, корп.1","4292\1486,62","4855\1759,62","13\18"
"ДВИНСКАЯ УЛ., д.17","784\306","936\395","19\29"
"ЗАЙЦЕВА УЛ., д.3","412\0","536,89\0","30\-"
"ЗАЙЦЕВА УЛ., д.17/23","524,64\464","708,75\423","35\-9"
"ЗАЙЦЕВА УЛ., д.18/16","207\119","183\104","-12\-13"
"ЗАЙЦЕВА УЛ., д.19/18","335\206","325\200","-3\-3"
"ЗАЙЦЕВА УЛ., д.20","512\263","400\207","-22\-21"
"ЗАЙЦЕВА УЛ., д.21","46\22","28\15","-39\-32"
"ЗАЙЦЕВА УЛ., д.22/13","875,16\636","1321,74\745","51\17"
"ЗАЙЦЕВА УЛ., д.25","303\189","280\171","-8\-10"
"ЗАЙЦЕВА УЛ., д.26","458\311","341,14\311","-26\0"
"ЗАЙЦЕВА УЛ., д.29","75\52","71\42","-5\-19"
"ЗАЙЦЕВА УЛ., д.31","544\324","477\280","-12\-14"
"ЗАЙЦЕВА УЛ., д.32","278\162","298\171","7\6"
"ЗАЙЦЕВА УЛ., д.33","513\304","321,57\317","-37\4"
"ЗАЙЦЕВА УЛ., д.34","121\57","130\61","7\7"
"ЗАЙЦЕВА УЛ., д.36","446\265","524\304","17\15"
"ЗАЙЦЕВА УЛ., д.37","719\378","592\305","-18\-19"
"ЗАЙЦЕВА УЛ., д.39","424\241","442\236","4\-2"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.4","72\52","87\61","21\17"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.6","405\283","469\322","16\14"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.8","367\253","453\297","23\17"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.10","366\227","415\259","13\14"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.12","320\225","363\251","13\12"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.14","465\297","497\339","7\14"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.16","478\239","526\264","10\10"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.18","447\294","515\345","15\17"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.20","159\110","178\121","12\10"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.22","127\85","151\93","19\9"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.24","316\198","351\213","11\8"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.26","386\249","462\284","20\14"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.28","526\271","620\306","18\13"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.30","485\291","567\342","17\18"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.3","50\285","40\437","-20\53"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.5","259,88\244","421,51\225","62\-8"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.6, корп.1","436\164","386,69\167","-11\2"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.6, корп.2","138\69","338\76","145\10"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.8/17","64\40","42\25","-34\-38"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.16/24","198\0","145,29\0","-27\-"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.17/26","148,74\149","192,74\160","30\7"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.23","0\5","265\138","-\2660"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.25/20","110\71","110\69","0\-3"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.29","169\68","126\87","-25\28"
"ИВАНА ЧЕРНЫХ УЛ., д.1","203,21\181","108,21\134","-47\-26"
"ИВАНА ЧЕРНЫХ УЛ., д.3, корп.2","97\50","99\49","2\-2"
"ИВАНА ЧЕРНЫХ УЛ., д.13","1025\757","845\546","-18\-28"
"ИВАНА ЧЕРНЫХ УЛ., д.15","239\198","362\218","51\10"
"ИВАНА ЧЕРНЫХ УЛ., д.19","367\196","400\211","9\8"
"КАЛИНИНА УЛ., д.10","360\0","360\0","0\-"
"КАНОНЕРСКИЙ ОСТРОВ, д.7","7762\3897","7762\3893","0\0"
"КАНОНЕРСКИЙ ОСТРОВ, д.8","4734,4\1751","4042,4\1591","-15\-9"
"КАНОНЕРСКИЙ ОСТРОВ, д.9","3465\1500","3900\1470","13\-2"
"КАНОНЕРСКИЙ ОСТРОВ, д.10","3045\1190","2945\1210","-3\2"
"КАНОНЕРСКИЙ ОСТРОВ, д.12","842\430","803\410","-5\-5"
"КАНОНЕРСКИЙ ОСТРОВ, д.12, корп.2","1005\508","807\403","-20\-21"
"КАНОНЕРСКИЙ ОСТРОВ, д.13","547\330","485\300","-11\-9"
"КАНОНЕРСКИЙ ОСТРОВ, д.14","513\359","507\266","-1\-26"
"КАНОНЕРСКИЙ ОСТРОВ, д.15","1254\0","1254\0","0\-"
"КАНОНЕРСКИЙ ОСТРОВ, д.16","253\140","189\103","-25\-26"
"КАНОНЕРСКИЙ ОСТРОВ, д.17","100\48","111\52","11\8"
"КАНОНЕРСКИЙ ОСТРОВ, д.25","981\467","935\451","-5\-3"
"КОРНЕЕВА УЛ., д.2","938,59\526","895,59\501","-5\-5"
"КОРНЕЕВА УЛ., д.6","1732\456","1461,2\0","-16\-100"
"КОСИНОВА УЛ., д.5","27\14","456\0","1589\-100"
"КОСИНОВА УЛ., д.7","19,65\22","23,65\23","20\5"
"КОСИНОВА УЛ., д.9/9","36\19","38\19","6\0"
"КОСИНОВА УЛ., д.14, корп.1","784\490","784\468","0\-4"
"КОСИНОВА УЛ., д.14, корп.2","200\300","600\400","200\33"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.16/13","528,52\637","736,74\340","39\-47"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.18","117\62","95\52","-19\-16"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.20","341\164","22,78\136","-93\-17"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.26","567\283","451,14\254","-20\-10"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.28/20","498,36\463","664,42\404","33\-13"
"ЛЕНИНСКИЙ ПР., д.110, корп.1А","820\495","893\526","9\6"
"ЛЕНИНСКИЙ ПР., д.110, корп.1Б","3665\2392","4451\2880","21\20"
"ЛЕНИНСКИЙ ПР., д.120, корп.2","210\123","238\143","13\16"
"ЛЕНИНСКИЙ ПР., д.124","3528,62\1543","3958\1703","12\10"
"МАЙКОВ ПЕР., д.3","173\53","173\53","0\0"
"МАЙКОВ ПЕР., д.5А","81\61","81\61","0\0"
"МАЙКОВ ПЕР., д.7/1","62\32","85\44","37\38"
"МАРШАЛА ГОВОРОВА УЛ., д.5/4","322,51\392","565,98\455","75\16"
"МАРШАЛА ГОВОРОВА УЛ., д.6/5","237\142","231\135","-3\-5"
"МАРШАЛА ГОВОРОВА УЛ., д.7","349\189","330\179","-5\-5"
"МАРШАЛА ГОВОРОВА УЛ., д.11/3","569\343","353,56\312","-38\-9"
"МАРШАЛА ГОВОРОВА УЛ., д.15","170\109","147,36\110","-13\1"
"МАРШАЛА ГОВОРОВА УЛ., д.16","4711,52\1801","3630,1\1859","-23\3"
"МАРШАЛА ГОВОРОВА УЛ., д.17","7,96\148","167,77\135","2008\-9"
"МАРШАЛА ГОВОРОВА УЛ., д.21","404\218","354\187","-12\-14"
"МАРШАЛА ГОВОРОВА УЛ., д.22, корп.2","191\102","138,27\116","-28\14"
"МАРШАЛА ГОВОРОВА УЛ., д.23","366\187","428\217","17\16"
"МАРШАЛА ГОВОРОВА УЛ., д.24","538\313","522\304","-3\-3"
"МАРШАЛА ГОВОРОВА УЛ., д.26, корп.2","251\129","210\108","-16\-16"
"МАРШАЛА ЖУКОВА ПР., д.18А","740\391","726\422","-2\8"
"МАРШАЛА ЖУКОВА ПР., д.18Б","2852,84\1487","3330,11\1676","17\13"
"МАРШАЛА ЖУКОВА ПР., д.18В","3024\1174","3722\1810","23\54"
"МАРШАЛА ЖУКОВА ПР., д.18Г","1027,86\751","1199,96\814","17\8"
"МАРШАЛА ЖУКОВА ПР., д.18Д","565\450","725\551","28\22"
"МАРШАЛА ЖУКОВА ПР., д.26/16А","1045\717","1159\831","11\16"
"МАРШАЛА ЖУКОВА ПР., д.26/16Б","1654\970","2068,92\1101","25\14"
"МАРШАЛА ЖУКОВА ПР., д.26/16В","1960,66\1681","2694,86\1886","37\12"
"МАРШАЛА ЖУКОВА ПР., д.28, корп.1","3235,47\1575","3343,65\1794","3\14"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2А","1600\1170","1710\942","7\-19"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Б","1936\1085","2570\1328","33\22"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2В","3505\1642","4011\1906","14\16"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Г","1879\1119","2297\1345","22\20"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Д","3781\1330","3955\2012","5\51"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Е","1828\1149","2116\1339","16\17"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Ж","2378\1155","2636\1339","11\16"
"МАРШАЛА ЖУКОВА ПР., д.32, корп.1","4458,84\1998","5285,96\2235","19\12"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1А","1987\1160","2462\1391","24\20"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Б","311\65","388\95","25\46"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1В","2237\1671","2420\1943","8\16"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Г","1537\803","1800,12\1023","17\27"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Д","600\127","749\184","25\45"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Е","913,9\191","1135,89\279","24\46"
"МАРШАЛА КАЗАКОВА УЛ., д.1, корп.2","1862\983","1865\928","0\-6"
"МАРШАЛА КАЗАКОВА УЛ., д.3, корп.1","2065\796","1745\639","-15\-20"
"МАРШАЛА КАЗАКОВА УЛ., д.5, корп.1А","812\661","789,81\754","-3\14"
"МАРШАЛА КАЗАКОВА УЛ., д.5, корп.1Б","2289\1270","2486,1\1372","9\8"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1А","2129,83\1456","2112\1380","-1\-5"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1Б","1637\937","1940,39\1104","19\18"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1В","2152,88\1274","2141,54\1259","-1\-1"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1Д","1349,9\705","1623,11\879","20\25"
"МАРШАЛА КАЗАКОВА УЛ., д.13","2616\750","2087,75\790","-20\5"
"МЕТРОСТРОЕВЦЕВ УЛ., д.2","541\248,62","585,62\389","8\56"
"МЕТРОСТРОЕВЦЕВ УЛ., д.3","145\73","129\64","-11\-12"
"МОРСКОЙ ПЕХОТЫ УЛ., д.4","3065\1429","3226\1540","5\8"
"МОРСКОЙ ПЕХОТЫ УЛ., д.6, корп.1","1726\455","1737\529","1\16"
"МОРСКОЙ ПЕХОТЫ УЛ., д.10, корп.1","2954\1342","3115\1449","5\8"
"МОРСКОЙ ПЕХОТЫ УЛ., д.14","1404\774","1671\918","19\19"
"НОВАТОРОВ БУЛЬВАР, д.1","260\228","337,6\235","30\3"
"НОВАТОРОВ БУЛЬВАР, д.3","235\157","306\203","30\29"
"НОВООВСЯННИКОВСКАЯ УЛ., д.9","194\103","163\83","-16\-19"
"НОВООВСЯННИКОВСКАЯ УЛ., д.13","46\23","53\27","15\17"
"НОВОСТРОЕК УЛ., д.8","41\29","36\21","-12\-28"
"НОВОСТРОЕК УЛ., д.20","262\162","233\135","-11\-17"
"НОВОСТРОЕК УЛ., д.25","316\162","74,18\126","-77\-22"
"НОВОСТРОЕК УЛ., д.27","500\400","500\400","0\0"
"НОВОСТРОЕК УЛ., д.28","229\133","182\102","-21\-23"
"НОВОСТРОЕК УЛ., д.29","260\127","183\90","-30\-29"
"НОВОСТРОЕК УЛ., д.31","306\156","107,8\151","-65\-3"
"НОВОСТРОЕК УЛ., д.33","146\80","122\68","-16\-15"
"НОВОСТРОЕК УЛ., д.35","116\71","140\85","21\20"
"ОБОРОННАЯ УЛ., д.3","284\0","250\0","-12\-"
"ОБОРОННАЯ УЛ., д.4","671\334","535\269","-20\-19"
"ОБОРОННАЯ УЛ., д.5","698\388","678\376","-3\-3"
"ОБОРОННАЯ УЛ., д.6","255\11","71\44","-72\300"
"ОБОРОННАЯ УЛ., д.7/20","74\38","53\27","-28\-29"
"ОБОРОННАЯ УЛ., д.14","86,77\58","79,77\59","-8\2"
"ОБОРОННАЯ УЛ., д.15","5\6","5\6","0\0"
"ОБОРОННАЯ УЛ., д.17/13","135\79","142\85","5\8"
"ОБОРОННАЯ УЛ., д.19","113,61\101","121,61\193","7\91"
"ОБОРОННАЯ УЛ., д.20/18","25\27","8\8","-68\-70"
"ОБОРОННАЯ УЛ., д.23/17","77\38","93\48","21\26"
"ОБОРОННАЯ УЛ., д.27","15,97\31","23,97\46","50\48"
"ОГОРОДНЫЙ ПЕР., д.4, корп.3","495\281","443\242","-11\-14"
"ОГОРОДНЫЙ ПЕР., д.6, корп.1","531\373","228\118","-57\-68"
"ПРОМЫШЛЕННАЯ УЛ., д.26","156\84","196\104","26\24"
"ПРОМЫШЛЕННАЯ УЛ., д.28","111\56","126\65","14\16"
"ПРОМЫШЛЕННАЯ УЛ., д.30","10\5","15\7","50\40"
"ПРОМЫШЛЕННАЯ УЛ., д.34","62\31","111\56","79\81"
"ПРОМЫШЛЕННАЯ УЛ., д.36","44\21","60\30","36\43"
"ПРОМЫШЛЕННАЯ УЛ., д.38","33\16","36\18","9\13"
"СЕВАСТОПОЛЬСКАЯ УЛ., д.6","400\0","400\0","0\-"
"СЕВАСТОПОЛЬСКАЯ УЛ., д.34","37\21","64\33","73\57"
"СТАЧЕК ПР., д.1","697\479","22,76\491","-97\3"
"СТАЧЕК ПР., д.2/2","77\39","109\54","42\38"
"СТАЧЕК ПР., д.4/1","481,86\0","481,84\0","0\-"
"СТАЧЕК ПР., д.6","167\98","50\30","-70\-69"
"СТАЧЕК ПР., д.9","436,01\274","99,01\426","-77\55"
"СТАЧЕК ПР., д.10","208\134","141\97","-32\-28"
"СТАЧЕК ПР., д.11","307\11,01","282,3\224","-8\1935"
"СТАЧЕК ПР., д.17","232\338","336,74\256","45\-24"
"СТАЧЕК ПР., д.19","567,17\391","329,17\325","-42\-17"
"СТАЧЕК ПР., д.21","3029,52\1178","1980,95\822","-35\-30"
"СТАЧЕК ПР., д.22","101,42\136","93,42\130","-8\-4"
"СТАЧЕК ПР., д.22А","756\311","887\368","17\18"
"СТАЧЕК ПР., д.23","827\386","714\357","-14\-8"
"СТАЧЕК ПР., д.24","802,02\0","826\0","3\-"
"СТАЧЕК ПР., д.29","270\153","5\0","-98\-100"
"СТАЧЕК ПР., д.33/2","86\53","78\50","-9\-6"
"СТАЧЕК ПР., д.34, корп.2","186\101","189\102","2\1"
"СТАЧЕК ПР., д.35","53\29","77\41","45\41"
"СТАЧЕК ПР., д.41","508\298","546\311","7\4"
"СТАЧЕК ПР., д.42","40\33","45\37","13\12"
"СТАЧЕК ПР., д.95, корп.1","5032\2690","5538\2976","10\11"
"СТАЧЕК ПР., д.101, корп.1А","1823,64\996","2510,53\1476","38\48"
"СТАЧЕК ПР., д.101, корп.1Б","865,25\984","613,64\769","-29\-22"
"СТАЧЕК ПР., д.101, корп.1В","2801\1440","3741\2039","34\42"
"СТАЧЕК ПР., д.101, корп.1Г","1538\855","1528\779","-1\-9"
"СТАЧЕК ПР., д.101, корп.1Д","1714\900","1408\671","-18\-25"
"СТАЧЕК ПР., д.103, корп.1","2778,85\2582","3213,9\2753","16\7"
"СТАЧЕК ПР., д.105, корп.2А","1138\594","1393\733","22\23"
"СТАЧЕК ПР., д.105, корп.2Б","1838,81\1286","2501,59\1564","36\22"
"СТАЧЕК ПР., д.105, корп.2В","2976\1375","3479\1368","17\-1"
"СТАЧЕК ПР., д.105, корп.2Г","1935\1108","2429\1449","26\31"
"СТАЧЕК ПР., д.105, корп.2Д","3615\2111","4335,73\2446","20\16"
"СТАЧЕК ПР., д.105, корп.2Е","2010,43\1225","2568,68\1437","28\17"
"СТАЧЕК ПР., д.105, корп.2Ж","3411,59\1577","3840,24\1812","13\15"
"СТАЧЕК ПР., д.105, корп.2З","2119,71\1191","2417,92\1334","14\12"
"СТАЧЕК ПР., д.107, корп.1","1459\701","1665,48\795","14\13"
"ТРАКТОРНАЯ УЛ., д.3","128\81","95\30","-26\-63"
"ТРАКТОРНАЯ УЛ., д.4","193\103","93\51","-52\-50"
"ТРАКТОРНАЯ УЛ., д.4А","408\254","267\163","-35\-36"
"ТРАКТОРНАЯ УЛ., д.5","218\139","157\100","-28\-28"
"ТРАКТОРНАЯ УЛ., д.6","30\58","10\46","-67\-21"
"ТРАКТОРНАЯ УЛ., д.6, корп.2","48\25","96\51","100\104"
"ТРАКТОРНАЯ УЛ., д.7","136,93\98","80,93\65","-41\-34"
"ТРАКТОРНАЯ УЛ., д.8","229\144","173\107","-24\-26"
"ТРАКТОРНАЯ УЛ., д.9","285\161","201\120","-29\-25"
"ТРАКТОРНАЯ УЛ., д.10","88\30,18","47,18\51","-46\69"
"ТРАКТОРНАЯ УЛ., д.12","102\56","73\40","-28\-29"
"ТРАКТОРНАЯ УЛ., д.13","431\229","389\208","-10\-9"
"ТРАКТОРНАЯ УЛ., д.15","143\97","132\88","-8\-9"
"ТРАМВАЙНЫЙ ПР., д.5","267\204","733\0","175\-100"
"ТРАМВАЙНЫЙ ПР., д.7, корп.1","220\151","240\159","9\5"
"ТРАМВАЙНЫЙ ПР., д.7, корп.2","445\127","556\379","25\198"
"ТРАМВАЙНЫЙ ПР., д.9, корп.1","327\218","408\268","25\23"
"ТРАМВАЙНЫЙ ПР., д.9, корп.2","140\65","188\96","34\48"
"ТРАМВАЙНЫЙ ПР., д.11, корп.1","79\40","103\65","30\63"
"ТРАМВАЙНЫЙ ПР., д.11, корп.2","183\118","212\139","16\18"
"ТРАМВАЙНЫЙ ПР., д.11, корп.3","215\143","231\153","7\7"
"ТРАМВАЙНЫЙ ПР., д.11, корп.6","601\272","678\305","13\12"
"ТРАМВАЙНЫЙ ПР., д.13, корп.1","141\84","180\110","28\31"
"ТРАМВАЙНЫЙ ПР., д.13, корп.2","112\61","134\75","20\23"
"ТРАМВАЙНЫЙ ПР., д.13, корп.3",,,
"ТРАМВАЙНЫЙ ПР., д.15, корп.1","244\169","277\192","14\14"
"ТРАМВАЙНЫЙ ПР., д.15, корп.2","81\84","161\95","99\13"
"ТРАМВАЙНЫЙ ПР., д.15, корп.3","136\82","166\101","22\23"
"ТРАМВАЙНЫЙ ПР., д.17","81\49","99\59","22\20"
"ТРЕФОЛЕВА УЛ., д.3","796\335","976\419","23\25"
"ТРЕФОЛЕВА УЛ., д.5","377\236","484\292","28\24"
"ТРЕФОЛЕВА УЛ., д.11","225\114,29","282,29\183","25\60"
"ТРЕФОЛЕВА УЛ., д.15","662,79\497","775,79\569","17\14"
