"ТРЕФОЛЕВА УЛ., д.11","44\24","38\22","-14\-8"
"ТРЕФОЛЕВА УЛ., д.15","82,79\243","318,17\359","284\48"
"ТРЕФОЛЕВА УЛ., д.22/25","1165,34\793","1135,38\775","-3\-2"
"ТРЕФОЛЕВА УЛ., д.26","110\55","124\62","13\13"
"ТУРБИННАЯ УЛ., д.11","41\34","17\14","-59\-59"
"ТУРГЕНЕВСКИЙ ПЕР., д.3","578\0","462\0","-20\-"
"ТУРГЕНЕВСКИЙ ПЕР., д.5","64\79","58\73","-9\-8"
"УРЮПИН ПЕР., д.2/6","60\30","55\24","-8\-20"
"УРЮПИН ПЕР., д.5","159\96","154\91","-3\-5"
"ШВЕЦОВА УЛ., д.4","50\41","45\38","-10\-7"
"ШВЕЦОВА УЛ., д.6","125,3\76","121,45\72","-3\-5"
"ШВЕЦОВА УЛ., д.10","286,57\425","284,71\419","-1\-1"
"ШВЕЦОВА УЛ., д.11","205,2\117","193,97\100","-5\-15"
"ШОТЛАНДСКАЯ УЛ., д.3","2686\285","2617\267","-3\-6"
