"АВТОВСКАЯ УЛ., д.21","37,760","42,290",12
"АВТОВСКАЯ УЛ., д.22","131,260","147,400",12
"АВТОВСКАЯ УЛ., д.25","73,080","82,070",12
"АВТОВСКАЯ УЛ., д.26/37","197,240","224,660",14
"АВТОВСКАЯ УЛ., д.28/30","132,120","149,430",13
"АВТОВСКАЯ УЛ., д.29","48,970","55,240",13
"АВТОВСКАЯ УЛ., д.30","47,990","54,130",13
"АВТОВСКАЯ УЛ., д.32","139,390","157,650",13
"АВТОВСКАЯ УЛ., д.34","73,260","82,640",13
"АВТОВСКАЯ УЛ., д.38","47,650","53,750",13
"АВТОВСКАЯ УЛ., д.40","136,050","153,870",13
"АВТОВСКАЯ УЛ., д.46","107,790","121,590",13
"АВТОВСКАЯ УЛ., д.52","77,320","87,220",13
"БАЛТИЙСКАЯ УЛ., д.2/14","371,870","426,160",15
"БАЛТИЙСКАЯ УЛ., д.12","112,360","126,740",13
"БАЛТИЙСКАЯ УЛ., д.14","66,810","75,360",13
"БАЛТИЙСКАЯ УЛ., д.17","54,520","61,390",13
"БАЛТИЙСКАЯ УЛ., д.17, корп.2","159,970","182,210",14
"БАЛТИЙСКАЯ УЛ., д.19А","42,520","47,880",13
"БАЛТИЙСКАЯ УЛ., д.19Б","26,420","29,750",13
"БАЛТИЙСКАЯ УЛ., д.21","15,830","17,820",13
"БАЛТИЙСКАЯ УЛ., д.21, корп.2","17,050","19,200",13
"БАЛТИЙСКАЯ УЛ., д.23","11,140","12,540",13
"БАЛТИЙСКАЯ УЛ., д.25","22,670","25,530",13
"БАЛТИЙСКАЯ УЛ., д.27","17,200","19,260",12
"БАЛТИЙСКАЯ УЛ., д.34","13,970","15,650",12
"БАЛТИЙСКАЯ УЛ., д.36/9","151,950","171,860",13
"БАЛТИЙСКАЯ УЛ., д.38","84,490","95,300",13
"БАРРИКАДНАЯ УЛ., д.3","34,300","38,550",12
"БАРРИКАДНАЯ УЛ., д.5","59,700","67,220",13
"БАРРИКАДНАЯ УЛ., д.34","14,910","16,700",12
"БАРРИКАДНАЯ УЛ., д.36","47,960","54,000",13
"БЕЛОУСОВА УЛ., д.3","26,900","30,290",13
"БЕЛОУСОВА УЛ., д.5","25,160","28,330",13
"БЕЛОУСОВА УЛ., д.6/42","80,950","91,310",13
"БЕЛОУСОВА УЛ., д.10","24,130","27,170",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.7","91,000","102,650",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.9","87,090","98,240",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.10","131,330","148,530",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.11","76,550","86,350",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.16","136,290","154,140",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.17","106,440","120,380",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.20/24","249,980","284,730",14
"ВАСИ АЛЕКСЕЕВА УЛ., д.21","148,080","167,480",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.22","188,400","215,340",14
"ВАСИ АЛЕКСЕЕВА УЛ., д.24","106,930","120,940",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.25","79,150","89,280",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.26","107,260","120,990",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.28","109,730","123,780",13
"ВАСИ АЛЕКСЕЕВА УЛ., д.30","189,760","214,620",13
"ВОЗРОЖДЕНИЯ УЛ., д.7/25","224,980","256,250",14
"ВОЗРОЖДЕНИЯ УЛ., д.9","84,030","94,790",13
"ВОЗРОЖДЕНИЯ УЛ., д.15","75,980","85,710",13
"ВОЗРОЖДЕНИЯ УЛ., д.19/38","219,890","248,700",13
"ВОЗРОЖДЕНИЯ УЛ., д.23","78,270","88,290",13
"ВОЗРОЖДЕНИЯ УЛ., д.25","77,860","87,830",13
"ВОЗРОЖДЕНИЯ УЛ., д.27","78,590","88,650",13
"ГЛАДКОВА УЛ., д.1","20,070","22,600",13
"ГЛАДКОВА УЛ., д.1А","22,850","25,730",13
"ГЛАДКОВА УЛ., д.7/10","38,010","42,800",13
"ГЛАДКОВА УЛ., д.23","47,820","53,850",13
"ГЛАДКОВА УЛ., д.24/7","21,490","24,200",13
"ГЛАДКОВА УЛ., д.25","130,190","147,240",13
"ГЛАДКОВА УЛ., д.26","22,840","25,720",13
"ГЛАДКОВА УЛ., д.29","47,280","53,240",13
"ГУБИНА УЛ., д.9, корп.1","24,450","27,530",13
"ГУБИНА УЛ., д.9, корп.2","23,040","25,940",13
"ГУБИНА УЛ., д.11","16,610","18,700",13
"ГУБИНА УЛ., д.13, корп.1","24,010","27,040",13
"ГУБИНА УЛ., д.13, корп.2","23,220","26,150",13
"ГУБИНА УЛ., д.19/16","20,770","23,390",13
"ГУБИНА УЛ., д.21","15,020","16,820",12
"ГУБИНА УЛ., д.23/19","21,150","23,810",13
"ДВИНСКАЯ УЛ., д.4","137,450","156,690",14
"ДВИНСКАЯ УЛ., д.4, корп.1","76,740","86,790",13
"ДВИНСКАЯ УЛ., д.4, корп.2","128,910","146,960",14
"ДВИНСКАЯ УЛ., д.4, корп.3","106,300","121,180",14
"ДВИНСКАЯ УЛ., д.4, корп.4","78,470","88,750",13
"ДВИНСКАЯ УЛ., д.8","105,180","119,910",14
"ДВИНСКАЯ УЛ., д.9","89,230","100,920",13
"ДВИНСКАЯ УЛ., д.10","287,880","329,910",15
"ДВИНСКАЯ УЛ., д.11","147,680","168,360",14
"ДВИНСКАЯ УЛ., д.14","141,350","161,140",14
"ДВИНСКАЯ УЛ., д.14, корп.4","405,850","465,100",15
"ДВИНСКАЯ УЛ., д.15","429,950","492,720",15
"ДВИНСКАЯ УЛ., д.16, корп.1","601,320","689,110",15
"ДВИНСКАЯ УЛ., д.16, корп.3","200,060","229,270",15
"ДВИНСКАЯ УЛ., д.17","62,530","70,720",13
"ЗАЙЦЕВА УЛ., д.3","148,330","167,760",13
"ЗАЙЦЕВА УЛ., д.17/23","201,120","227,470",13
"ЗАЙЦЕВА УЛ., д.18/16","214,360","244,160",14
