"ГУБИНА УЛ., д.19/16","54\31","83\86","54\177"
"ГУБИНА УЛ., д.20","123\67","159\83","29\24"
"ГУБИНА УЛ., д.21","70\43","106\57","51\33"
"ГУБИНА УЛ., д.22/21","77\41","115\59","49\44"
"ГУБИНА УЛ., д.23/19","92\49","159\81","73\65"
"ДВИНСКАЯ УЛ., д.4","444\328","453\299","2\-9"
"ДВИНСКАЯ УЛ., д.4, корп.1","244\207","210\168","-14\-19"
"ДВИНСКАЯ УЛ., д.4, корп.2","379\313","404\295","7\-6"
"ДВИНСКАЯ УЛ., д.4, корп.3","339\297","315\256","-7\-14"
"ДВИНСКАЯ УЛ., д.4, корп.4","196\211","247\218","26\3"
"ДВИНСКАЯ УЛ., д.8","110,16\132","132,84\126","21\-5"
"ДВИНСКАЯ УЛ., д.9","225,99\115","220,41\114","-2\-1"
"ДВИНСКАЯ УЛ., д.10","2425,84\101","1116,88\86","-54\-15"
"ДВИНСКАЯ УЛ., д.11","1663,2\0","515,24\0","-69\-"
"ДВИНСКАЯ УЛ., д.14","250,26\175","210,7\139","-16\-21"
"ДВИНСКАЯ УЛ., д.14, корп.4","1414\451","1297\403","-8\-11"
"ДВИНСКАЯ УЛ., д.16, корп.1","3926,86\1539","3628,94\1373","-8\-11"
"ДВИНСКАЯ УЛ., д.17","550\304","502\281","-9\-8"
"ЗАЙЦЕВА УЛ., д.3","253,92\0","221,72\0","-13\-"
"ЗАЙЦЕВА УЛ., д.17/23","1018,96\565","1022,72\556","0\-2"
"ЗАЙЦЕВА УЛ., д.18/16","106\64,32","60,48\107","-43\66"
"ЗАЙЦЕВА УЛ., д.19/18","183\147","196\143","7\-3"
"ЗАЙЦЕВА УЛ., д.20","370\242","396\241","7\0"
"ЗАЙЦЕВА УЛ., д.21","24\13","46\22","92\69"
"ЗАЙЦЕВА УЛ., д.22/13","853,52\579","702,18\396","-18\-32"
"ЗАЙЦЕВА УЛ., д.25","100\82","129\94","29\15"
"ЗАЙЦЕВА УЛ., д.26","50,96\25","103,74\37","104\48"
"ЗАЙЦЕВА УЛ., д.29","35\42","50\49","43\17"
"ЗАЙЦЕВА УЛ., д.31","338\243","324\221","-4\-9"
"ЗАЙЦЕВА УЛ., д.32","205\148","188\131","-8\-11"
"ЗАЙЦЕВА УЛ., д.33","283,05\238","303,45\240","7\1"
"ЗАЙЦЕВА УЛ., д.34","139\64","116\56","-17\-13"
"ЗАЙЦЕВА УЛ., д.36","390\267","331\210","-15\-21"
"ЗАЙЦЕВА УЛ., д.37","370\210","270\138","-27\-34"
"ЗАЙЦЕВА УЛ., д.39","244\175","284\187","16\7"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.4","42\56","60\66","43\18"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.6","165\187","212\221","28\18"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.8","170\198","231\229","36\16"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.10","223\210","261\205","17\-2"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.12","110\132","136\146","24\11"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.14","218\262","267\257","22\-2"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.16","412\206","394\199","-4\-3"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.18","183\218","255\234","39\7"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.20","57\100","85\100","49\0"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.22","65\80","84\88","29\10"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.24","109\139","138\139","27\0"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.26","138\216","213\240","54\11"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.28","487\253","418\207","-14\-18"
"ЗИНЫ ПОРТНОВОЙ УЛ., д.30","268\251","327\267","22\6"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.3","142,5\221","299\188,1","110\-15"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.5","361,8\159","682,2\278","89\75"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.6, корп.1","417,05\218","355,3\128","-15\-41"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.6, корп.2","1\1","1\1","0\0"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.8/17","11\12","19\19","73\58"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.16/24","183,26\0","48,979\0","-73\-"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.17/26","157,17\110","1909,3\145","1115\32"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.21","155\56","219\94","41\68"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.23","85\35","136\41","60\17"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.25/20","67\49","72\45","7\-8"
"ЗОИ КОСМОДЕМЬЯНСКОЙ УЛ., д.29","108\82","123\37","14\-55"
"ИВАНА ЧЕРНЫХ УЛ., д.1","29,58\3","40\14","35\367"
"ИВАНА ЧЕРНЫХ УЛ., д.3, корп.2","116\63","190\95","64\51"
"ИВАНА ЧЕРНЫХ УЛ., д.13","293\290","379\342","29\18"
"ИВАНА ЧЕРНЫХ УЛ., д.15","280\262","489\307","75\17"
"ИВАНА ЧЕРНЫХ УЛ., д.19","158\177","208\188","32\6"
"КАЛИНИНА УЛ., д.10","748\0","213,2\0","-71\-"
"КАНОНЕРСКИЙ ОСТРОВ, д.7","8988\3248","8118\2922","-10\-10"
"КАНОНЕРСКИЙ ОСТРОВ, д.8","3783,6\1250","3586,5\1284","-5\3"
"КАНОНЕРСКИЙ ОСТРОВ, д.9","2895\1125","3045\1290","5\15"
"КАНОНЕРСКИЙ ОСТРОВ, д.10","2815\1160","2515\1010","-11\-13"
"КАНОНЕРСКИЙ ОСТРОВ, д.12","634\318","684\348","8\9"
"КАНОНЕРСКИЙ ОСТРОВ, д.12, корп.2","829\437","677\351","-18\-20"
"КАНОНЕРСКИЙ ОСТРОВ, д.13","409\368","443\319","8\-13"
"КАНОНЕРСКИЙ ОСТРОВ, д.14","331\249","426\287","29\15"
"КАНОНЕРСКИЙ ОСТРОВ, д.15","1506\0","480,8\0","-68\-"
"КАНОНЕРСКИЙ ОСТРОВ, д.16","230\137","172\115","-25\-16"
"КАНОНЕРСКИЙ ОСТРОВ, д.17","24\14","46\34","92\143"
"КАНОНЕРСКИЙ ОСТРОВ, д.25","1084\515","911\436","-16\-15"
"КОРНЕЕВА УЛ., д.2","213,75\99","620,35\386","190\290"
"КОРНЕЕВА УЛ., д.6","1445,85\407","1484,95\393","3\-3"
"КОСИНОВА УЛ., д.5","547\0","147,1\0","-73\-"
"КОСИНОВА УЛ., д.7","18,4\14","31,28\17","70\21"
"КОСИНОВА УЛ., д.9/9","47\25","47\28","0\12"
"КОСИНОВА УЛ., д.14, корп.1","305\333","526\453","72\36"
"КОСИНОВА УЛ., д.14, корп.2","474\610","591\747","25\22"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.16/13","1062,1\540","768,84\392","-28\-27"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.18","77\37","140\85","82\130"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.20","263,5\158","159,8\102","-39\-35"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.26","442,9\261","418,82\236","-5\-10"
"КРАСНОПУТИЛОВСКАЯ УЛ., д.28/20","893,76\472","668,16\364","-25\-23"
"ЛЕНИНСКИЙ ПР., д.110, корп.1А","528\310","596\421","13\36"
"ЛЕНИНСКИЙ ПР., д.110, корп.1Б","2212\2502","2717\2338","23\-7"
"ЛЕНИНСКИЙ ПР., д.120, корп.2","274\187","233\152","-15\-19"
"ЛЕНИНСКИЙ ПР., д.124","2231,04\1119","2495,81\1210","12\8"
"МАЙКОВ ПЕР., д.3","207\0","125,2\0","-40\-"
"МАЙКОВ ПЕР., д.5А","170\0","43,95\0","-74\-"
"МАЙКОВ ПЕР., д.7/1","117\66","117\59","0\-11"
"МАРШАЛА ГОВОРОВА УЛ., д.5/4","530,53\416","334,88\268","-37\-36"
"МАРШАЛА ГОВОРОВА УЛ., д.6/5","200,22\170","170,14\117","-15\-31"
"МАРШАЛА ГОВОРОВА УЛ., д.7","302\194","300\182","-1\-6"
"МАРШАЛА ГОВОРОВА УЛ., д.11/3","258,52\220","258,52\220","0\0"
"МАРШАЛА ГОВОРОВА УЛ., д.15","77,7\120","82,88\102","7\-15"
"МАРШАЛА ГОВОРОВА УЛ., д.16","3924,33\1533","3845,33\1429","-2\-7"
"МАРШАЛА ГОВОРОВА УЛ., д.17","148,8\157","164,61\134","11\-15"
"МАРШАЛА ГОВОРОВА УЛ., д.21","303\192","275\177","-9\-8"
"МАРШАЛА ГОВОРОВА УЛ., д.22, корп.2","97,96\69","119,29\98","22\42"
"МАРШАЛА ГОВОРОВА УЛ., д.23","319\170","331\166","4\-2"
"МАРШАЛА ГОВОРОВА УЛ., д.24","531\423","513\343","-3\-19"
"МАРШАЛА ГОВОРОВА УЛ., д.26, корп.2","202\104","264\137","31\32"
"МАРШАЛА ЖУКОВА ПР., д.18А","402\407","1286\640","220\57"
"МАРШАЛА ЖУКОВА ПР., д.18Б","792\915","3112,56\1592","293\74"
"МАРШАЛА ЖУКОВА ПР., д.18В","808\718","3394\1877","320\161"
"МАРШАЛА ЖУКОВА ПР., д.18Г","463,54\587","1274,98\819","175\40"
"МАРШАЛА ЖУКОВА ПР., д.18Д","816\500","1194\672","46\34"
"МАРШАЛА ЖУКОВА ПР., д.26/16А","919\726","861\705","-6\-3"
"МАРШАЛА ЖУКОВА ПР., д.26/16Б","1672,28\1126","1612,14\1095","-4\-3"
"МАРШАЛА ЖУКОВА ПР., д.26/16В","2237,79\1557","2177,65\1474","-3\-5"
"МАРШАЛА ЖУКОВА ПР., д.28, корп.1","2356,9\1495","2326,52\1499","-1\0"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2А","1350\930","1230\810","-9\-13"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Б","941\755","915\739","-3\-2"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2В","2661\1475","2746\1431","3\-3"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Г","1329\1106","1526\1201","15\9"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Д","2656\1652","2713\1548","2\-6"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Е","1053\900","1176\1013","12\13"
"МАРШАЛА ЖУКОВА ПР., д.30, корп.2Ж","1741\1099","1697\1055","-3\-4"
"МАРШАЛА ЖУКОВА ПР., д.32, корп.1","2766,44\1762","3319,34\1998","20\13"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1А","1473\1158","1514\1186","3\2"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Б","335\218","324\202","-3\-7"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1В","1693\1444","1821\1518","8\5"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Г","803,6\667","903,56\724","12\9"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Д","647\422","625\391","-3\-7"
"МАРШАЛА ЖУКОВА ПР., д.34, корп.1Е","981\639","947\592","-3\-7"
"МАРШАЛА КАЗАКОВА УЛ., д.1, корп.2","1412\960","1617\946","15\-1"
"МАРШАЛА КАЗАКОВА УЛ., д.3, корп.1","1894\772","1616\593","-15\-23"
"МАРШАЛА КАЗАКОВА УЛ., д.5, корп.1А","849,6\658","1096,2\656","29\0"
"МАРШАЛА КАЗАКОВА УЛ., д.5, корп.1Б","1494\1235","1618,2\1145","8\-7"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1А","1496,88\978","1615,68\1019","8\4"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1Б","1249,38\978","1322,64\815","6\-17"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1В","1305,81\978","1416,69\885","8\-10"
"МАРШАЛА КАЗАКОВА УЛ., д.10, корп.1Д","826,65\935","967,23\1555","17\66"
"МАРШАЛА КАЗАКОВА УЛ., д.13","2299,41\867","2216,76\768","-4\-11"
"МЕТРОСТРОЕВЦЕВ УЛ., д.2","151,05\167","257,45\217","70\30"
"МЕТРОСТРОЕВЦЕВ УЛ., д.3","72\43","87\59","21\37"
"МОРСКОЙ ПЕХОТЫ УЛ., д.4","2844\1434","2878\1447","1\1"
"МОРСКОЙ ПЕХОТЫ УЛ., д.6, корп.1","1311,5\445","1279,68\385","-2\-13"
"МОРСКОЙ ПЕХОТЫ УЛ., д.10, корп.1","2717\1235","2841\1328","5\8"
"МОРСКОЙ ПЕХОТЫ УЛ., д.14","1364\852","494\848","-64\0"
"НОВАТОРОВ БУЛЬВАР, д.1","43,2\135","99,9\123","131\-9"
"НОВАТОРОВ БУЛЬВАР, д.3","62\91","96\51","55\-44"
"НОВООВСЯННИКОВСКАЯ УЛ., д.9","119\100","120\85","1\-15"
"НОВООВСЯННИКОВСКАЯ УЛ., д.13","44\23","66\33","50\43"
"НОВОСТРОЕК УЛ., д.8","134\78","66\46","-51\-41"
"НОВОСТРОЕК УЛ., д.20","169\124","170\123","1\-1"
"НОВОСТРОЕК УЛ., д.25","231,2\141","209,95\128","-9\-9"
"НОВОСТРОЕК УЛ., д.27","1020\0","284,7\0","-72\-"
"НОВОСТРОЕК УЛ., д.28","170\116","172\107","1\-8"
"НОВОСТРОЕК УЛ., д.29","141,1\98","153,85\103","9\5"
"НОВОСТРОЕК УЛ., д.31","177,65\109","232,05\141","31\29"
"НОВОСТРОЕК УЛ., д.33","132\82","112\68","-15\-17"
"НОВОСТРОЕК УЛ., д.35","108,8\68","97,75\54","-10\-21"
"ОБОРОННАЯ УЛ., д.3","192\138","225\168","17\22"
"ОБОРОННАЯ УЛ., д.4","376\190","697\367","85\93"
"ОБОРОННАЯ УЛ., д.5","320\331","494\385","54\16"
"ОБОРОННАЯ УЛ., д.6","14\7","248\19","1671\171"
"ОБОРОННАЯ УЛ., д.7/20","23,1\17","60\48","160\182"
"ОБОРОННАЯ УЛ., д.14","53,4\47","144\72","170\53"
"ОБОРОННАЯ УЛ., д.15","1\1","1\1","0\0"
"ОБОРОННАЯ УЛ., д.17/13","82\56","120\79","46\41"
"ОБОРОННАЯ УЛ., д.19","234,78\0","242,5\0","3\-"
"ОБОРОННАЯ УЛ., д.20/18","32\26","71\51","122\96"
"ОБОРОННАЯ УЛ., д.23/17","97\49","65\33","-33\-33"
"ОБОРОННАЯ УЛ., д.27","55\28","76\38","38\36"
"ОГОРОДНЫЙ ПЕР., д.4, корп.3","446\317","469\290","5\-9"
"ОГОРОДНЫЙ ПЕР., д.6, корп.1","152\80","227\113","49\41"
"ПРОМЫШЛЕННАЯ УЛ., д.12","857\0","93,37\0","-89\-"
"ПРОМЫШЛЕННАЯ УЛ., д.26","83\56","114\63","37\13"
"ПРОМЫШЛЕННАЯ УЛ., д.28","65\33","73\36","12\9"
"ПРОМЫШЛЕННАЯ УЛ., д.30","11\6","14\8","27\33"
"ПРОМЫШЛЕННАЯ УЛ., д.34","38\24","60\34","58\42"
"ПРОМЫШЛЕННАЯ УЛ., д.36","83\36","86\43","4\19"
"ПРОМЫШЛЕННАЯ УЛ., д.38","26,1\15","30\15","15\0"
"СЕВАСТОПОЛЬСКАЯ УЛ., д.6","230\20","280\20","22\0"
"СЕВАСТОПОЛЬСКАЯ УЛ., д.34","20,72\19","41\35","98\84"
"СТАЧЕК ПР., д.1","323,4\476","473,36\490","46\3"
"СТАЧЕК ПР., д.2/2","47,56\55","61\41","28\-25"
"СТАЧЕК ПР., д.4/1","601,88\0","195,7\0","-67\-"
"СТАЧЕК ПР., д.6","1716\866","451,72\189","-74\-78"
"СТАЧЕК ПР., д.8/2",,"17\26","-\-"
"СТАЧЕК ПР., д.8А",,"418\140","-\-"
"СТАЧЕК ПР., д.9","602,54\322","402\202","-33\-37"
"СТАЧЕК ПР., д.10","81\105","113\110","40\5"
"СТАЧЕК ПР., д.11","129,6\202","254,856\235","97\16"
"СТАЧЕК ПР., д.17","470\190","650\250","38\32"
"СТАЧЕК ПР., д.19","752,05\395","985\512","31\30"
"СТАЧЕК ПР., д.21","2295,02\1058","2666,07\1044","16\-1"
"СТАЧЕК ПР., д.22","161,616\164","198\155","23\-5"
"СТАЧЕК ПР., д.22А","755,58\323","818\331","8\2"
"СТАЧЕК ПР., д.23","606\363","848\464","40\28"
"СТАЧЕК ПР., д.24","1698,47\0","265,4\0","-84\-"
"СТАЧЕК ПР., д.29","163\137","281\179","72\31"
"СТАЧЕК ПР., д.33/2","47\57","127\125","170\119"
"СТАЧЕК ПР., д.34, корп.2","152\105","87\53","-43\-50"
"СТАЧЕК ПР., д.35","26\21","42\30","62\43"
"СТАЧЕК ПР., д.41","356,15\302","680\357","91\18"
"СТАЧЕК ПР., д.42","23,87\57","33\103","38\81"
"СТАЧЕК ПР., д.95, корп.1","4235\2580","4488\2627","6\2"
"СТАЧЕК ПР., д.101, корп.1А","1290,96\876","1341,45\837","4\-4"
"СТАЧЕК ПР., д.101, корп.1Б","385,14\697","550,44\820","43\18"
"СТАЧЕК ПР., д.101, корп.1В","2264\1335","2231\1243","-1\-7"
"СТАЧЕК ПР., д.101, корп.1Г","1232,55\855","1293\821","5\-4"
"СТАЧЕК ПР., д.101, корп.1Д","1109\671","1178\662","6\-1"
"СТАЧЕК ПР., д.102","67\87","36\41","-46\-53"
"СТАЧЕК ПР., д.103, корп.1","1623,86\1603","2132,46\2074","31\29"
"СТАЧЕК ПР., д.105, корп.2А","227\443","647\522","185\18"
"СТАЧЕК ПР., д.105, корп.2Б","1385,72\1287","1498,86\1103","8\-14"
"СТАЧЕК ПР., д.105, корп.2В","2780\1329","2792\1385","0\4"
"СТАЧЕК ПР., д.105, корп.2Г","1092\522","1061\493","-3\-6"
"СТАЧЕК ПР., д.105, корп.2Д","2939,31\2185","3163,05\2108","8\-4"
"СТАЧЕК ПР., д.105, корп.2Е","1539,45\1025","1642,41\1137","7\11"
"СТАЧЕК ПР., д.105, корп.2Ж","2844,27\1492","2718,54\1479","-4\-1"
"СТАЧЕК ПР., д.105, корп.2З","1398,87\1116","1325,61\1084","-5\-3"
"СТАЧЕК ПР., д.107, корп.1","1131,9\678","1261,26\754","11\11"
"ТРАКТОРНАЯ УЛ., д.3","67\81","38\38","-43\-53"
"ТРАКТОРНАЯ УЛ., д.4","151\102","59\39","-61\-62"
"ТРАКТОРНАЯ УЛ., д.4А","136\157","198\194","46\24"
"ТРАКТОРНАЯ УЛ., д.5","124\101","109\70","-12\-31"
"ТРАКТОРНАЯ УЛ., д.6","25\32","36\33","44\3"
"ТРАКТОРНАЯ УЛ., д.6, корп.2","50\47","49\32","-2\-32"
"ТРАКТОРНАЯ УЛ., д.7","159,6\93","122\79","-24\-15"
"ТРАКТОРНАЯ УЛ., д.8","100\113","93\87","-7\-23"
"ТРАКТОРНАЯ УЛ., д.9","70\76","172\126","146\66"
"ТРАКТОРНАЯ УЛ., д.10","82,77\93","94\88","14\-5"
"ТРАКТОРНАЯ УЛ., д.12","78\203","153\190","96\-6"
"ТРАКТОРНАЯ УЛ., д.13","168\99","77\70","-54\-29"
"ТРАКТОРНАЯ УЛ., д.15","105\117","276\188","163\61"
"ТРАМВАЙНЫЙ ПР., д.5","881\0","274\0","-69\-"
"ТРАМВАЙНЫЙ ПР., д.7, корп.1","113\129","120\124","6\-4"
"ТРАМВАЙНЫЙ ПР., д.7, корп.2","553\279","506\259","-8\-7"
"ТРАМВАЙНЫЙ ПР., д.9, корп.1","151\169","174\180","15\7"
"ТРАМВАЙНЫЙ ПР., д.9, корп.2","157\79","163\86","4\9"
"ТРАМВАЙНЫЙ ПР., д.11, корп.1","17\31","69\54","306\74"
"ТРАМВАЙНЫЙ ПР., д.11, корп.2","93\117","106\110","14\-6"
"ТРАМВАЙНЫЙ ПР., д.11, корп.3","887\0","276,7\0","-69\-"
"ТРАМВАЙНЫЙ ПР., д.11, корп.6","699\297","627\271","-10\-9"
"ТРАМВАЙНЫЙ ПР., д.13, корп.1","129\98","127\87","-2\-11"
"ТРАМВАЙНЫЙ ПР., д.13, корп.2","33\40","36\47","9\18"
