"АВТОВСКАЯ УЛ., д.21","288\150","185\107","-36\-29"
"АВТОВСКАЯ УЛ., д.22","289\169","247\133","-15\-21"
"АВТОВСКАЯ УЛ., д.25","204\167","248\163","22\-2"
"АВТОВСКАЯ УЛ., д.26/37","360,39\261","283,39\214","-21\-18"
"АВТОВСКАЯ УЛ., д.28/30","301\171","258\168","-14\-2"
"АВТОВСКАЯ УЛ., д.29","763\173","592\132","-22\-24"
"АВТОВСКАЯ УЛ., д.30","79\97","101\91","28\-6"
"АВТОВСКАЯ УЛ., д.32","110\104","110\80","0\-23"
"АВТОВСКАЯ УЛ., д.34","208\127","107\72","-49\-43"
"АВТОВСКАЯ УЛ., д.38","120\84","50\37","-58\-56"
"АВТОВСКАЯ УЛ., д.40","212\211","216\182","2\-14"
"АВТОВСКАЯ УЛ., д.46","90\47","98\51","9\9"
"АВТОВСКАЯ УЛ., д.52","154\184","153\137","-1\-26"
"БАЛТИЙСКАЯ УЛ., д.2/14","38\302","225,68\1343","494\345"
"БАЛТИЙСКАЯ УЛ., д.12","334\125,34","107\67,34","-68\-46"
"БАЛТИЙСКАЯ УЛ., д.14","416\220","694\360","67\64"
"БАЛТИЙСКАЯ УЛ., д.17","89\73","1666\1428","1772\1856"
"БАЛТИЙСКАЯ УЛ., д.17, корп.2","1666\953,04","150\73","-91\-92"
"БАЛТИЙСКАЯ УЛ., д.18","19\101","12\16","-37\-84"
"БАЛТИЙСКАЯ УЛ., д.19","77\5","67\55","-13\1000"
"БАЛТИЙСКАЯ УЛ., д.20","65,28\38,27","22,51\34,89","-66\-9"
"БАЛТИЙСКАЯ УЛ., д.21","25\15","398\15","1492\0"
"БАЛТИЙСКАЯ УЛ., д.22","50,72\29,73","17,49\27,11","-66\-9"
"БАЛТИЙСКАЯ УЛ., д.23","0\20","19\20","-\0"
"БАЛТИЙСКАЯ УЛ., д.24","30,22\67","30,22\89","0\33"
"БАЛТИЙСКАЯ УЛ., д.25","87\44","86\44","-1\0"
"БАЛТИЙСКАЯ УЛ., д.27","15\10","34\17","127\70"
"БАЛТИЙСКАЯ УЛ., д.32","65,07\62","72,07\65","11\5"
"БАЛТИЙСКАЯ УЛ., д.34","40,01\0","92,01\0","130\-"
"БАЛТИЙСКАЯ УЛ., д.36/9","54,5\108","69,5\97","28\-10"
"БАЛТИЙСКАЯ УЛ., д.38","72\103","48\144","-33\40"
"БАРРИКАДНАЯ УЛ., д.3","210\0","250\0","19\-"
"БАРРИКАДНАЯ УЛ., д.4","40\24","75\55","88\129"
"БАРРИКАДНАЯ УЛ., д.34","60\29","90\43","50\48"
"БЕЛОУСОВА УЛ., д.3","18\44","20\63","11\43"
"БЕЛОУСОВА УЛ., д.5","92\66","68\53","-26\-20"
"БЕЛОУСОВА УЛ., д.6/42","251\44,6","505\172,6","101\287"
"БЕЛОУСОВА УЛ., д.10","60\40","37,17\55","-38\38"
"БЕЛОУСОВА УЛ., д.14/41","31\20","50\40","61\100"
"БЕЛОУСОВА УЛ., д.16","113,78\100","170,78\150","50\50"
"БЕЛОУСОВА УЛ., д.18","64\36","86\45","34\25"
"БЕЛОУСОВА УЛ., д.18, корп.1","58\39","89\59","53\51"
"БЕЛОУСОВА УЛ., д.20","61\46","63\41","3\-11"
"БЕЛОУСОВА УЛ., д.22","1490\599","1863\759","25\27"
"БЕЛОУСОВА УЛ., д.24/32","22\21","26\25","18\19"
"ВАСИ АЛЕКСЕЕВА УЛ., д.7","76\36","115,99\35","53\-3"
"ВАСИ АЛЕКСЕЕВА УЛ., д.9","12,36\72","49\47","296\-35"
"ВАСИ АЛЕКСЕЕВА УЛ., д.10","182,34\111","12,1\88","-93\-21"
"ВАСИ АЛЕКСЕЕВА УЛ., д.11","175\172","186\145","6\-16"
"ВАСИ АЛЕКСЕЕВА УЛ., д.17","211\181","152\120","-28\-34"
"ВАСИ АЛЕКСЕЕВА УЛ., д.20/24","227\214","177\149","-22\-30"
"ВАСИ АЛЕКСЕЕВА УЛ., д.21","342\243","270\176","-21\-28"
"ВАСИ АЛЕКСЕЕВА УЛ., д.22","528,62\468","279,72\261","-47\-44"
