"АВТОВСКАЯ УЛ., д.21","108,532","177,062",63
"АВТОВСКАЯ УЛ., д.25","181,499","333,568",84
"АВТОВСКАЯ УЛ., д.28/30","449,929","433,68",-4
"АВТОВСКАЯ УЛ., д.29","173,67","241,026",39
"АВТОВСКАЯ УЛ., д.30","146,395","118,781",-19
"АВТОВСКАЯ УЛ., д.32","392,845","378,242",-4
"АВТОВСКАЯ УЛ., д.34","331,219","280,736",-15
"АВТОВСКАЯ УЛ., д.38","160,355","170,217",6
"АВТОВСКАЯ УЛ., д.40","615,454","486,846",-21
"БАЛТИЙСКАЯ УЛ., д.17, корп.2","327,33","353,743",8
"БАЛТИЙСКАЯ УЛ., д.18","107,96","108,889",1
"БАЛТИЙСКАЯ УЛ., д.19","342,9","164,757",-52
"БАЛТИЙСКАЯ УЛ., д.20","61,94","62,477",1
"БАЛТИЙСКАЯ УЛ., д.21","266,7","128,145",-52
"БАЛТИЙСКАЯ УЛ., д.22","69,02","69,617",1
"БАЛТИЙСКАЯ УЛ., д.23","53,34","25,629",-52
"БАЛТИЙСКАЯ УЛ., д.24","88,49","89,253",1
"БАЛТИЙСКАЯ УЛ., д.25",78,"69,229",-11
"БАЛТИЙСКАЯ УЛ., д.27","45,5","40,383",-11
"БАЛТИЙСКАЯ УЛ., д.34","61,99","81,955",32
"БАРРИКАДНАЯ УЛ., д.4","44,45","46,608",5
"БАРРИКАДНАЯ УЛ., д.5","322,1","290,128",-10
"БЕЛОУСОВА УЛ., д.3","152,21","139,369",-8
"БЕЛОУСОВА УЛ., д.5","78,6","68,79",-12
"БЕЛОУСОВА УЛ., д.10","64,82","48,55",-25
"БЕЛОУСОВА УЛ., д.14/41","83,64","72,246",-14
"БЕЛОУСОВА УЛ., д.16","36,9","31,873",-14
"БЕЛОУСОВА УЛ., д.18","95,94","82,871",-14
"ВАСИ АЛЕКСЕЕВА УЛ., д.16","496,835","506,463",2
"ВАСИ АЛЕКСЕЕВА УЛ., д.17","324,144","321,833",-1
"ВАСИ АЛЕКСЕЕВА УЛ., д.21","390,609","412,215",6
"ВАСИ АЛЕКСЕЕВА УЛ., д.25","298,796","287,913",-4
"ГЛАДКОВА УЛ., д.1","99,06","181,572",83
"ГЛАДКОВА УЛ., д.1А","121,92","223,474",83
"ГЛАДКОВА УЛ., д.11","135,81","77,498",-43
